repriskID,company_name,headquarters_country,headquarters_country_isocode,sectors,url,isins,primary_isin,no_reported_risk_exposure
1051173,Zeemi.Tv,Indonesia,ID,Telecommunications,www.zeemi.tv,,,True
105135,Sawit Tiara Nusa; PT,Indonesia,ID,Food and Beverage,,,,False
105136,Jaya Anugerah Delima Mas; PT,Indonesia,ID,Forestry,,,,False
105166,Mahbub Apparels,Bangladesh,BD,Personal and Household Goods,,,,False
1052243,Excelcom,Indonesia,ID,Telecommunications,www.excelcom.com.ar,,,True
105252,Sinar Sawit Andalan (SSA); PT,Indonesia,ID,Food and Beverage,,,,False
105253,Agro Harapan Lestari; PT,Indonesia,ID,Food and Beverage,,,,True
105287,Destiny Multipurpose Co-operative Society Ltd (DMCSL),Bangladesh,BD,Financial Services,,,,False
105288,Unipay2u Bangladesh Ltd,Bangladesh,BD,Financial Services,,,,False
1053013,Cong TY CO Phan Appota,Vietnam,VN,Telecommunications,,,,True
105520,Shun Shing Edible Oil Ltd (formerly Seven Circle Bitumen and Edible Oil Ltd),Bangladesh,BD,Food and Beverage,,,,True
1056143,Narasi TV,Indonesia,ID,Telecommunications,,,,True
105637,Menara AlfaSemesta; PT (PT MAS),Indonesia,ID,Forestry,http://www.pt-mas.com,,,False
1057533,"MBDC Media, PT",Indonesia,ID,Telecommunications,brandstudio.mbdcmedia.com/contact.html#footer,,,True
1058658,Target Media Nusantara; PT,Indonesia,ID,Media | Telecommunications,https://www.focusmedia.cn,,,True
105975,Java Pacific; PT,Indonesia,ID,Construction and Materials,http://www.javapacific.co.id/,,,True
1060403,"Katadata Indonesia, PT",Indonesia,ID,Telecommunications,www.katadata.co.id,,,True
106048,E-Garment Co Ltd,Cambodia,KH,Personal and Household Goods,,,,False
106060,CamLand Co Ltd,Cambodia,KH,Food and Beverage,,,,False
106061,Heng Heap Investment,Cambodia,KH,Alternative Energy,,,,False
106062,Leang Hour Hong Agro-Industry,Cambodia,KH,Food and Beverage,,,,False
106064,Mean Rithy Co Ltd,Cambodia,KH,Food and Beverage,,,,False
106065,Mong Reththy Investment Cambodia Oil Palm Co Ltd,Cambodia,KH,Food and Beverage,https://www.mricop.com.kh/,,,False
106067,NTC Jacam Energy,Cambodia,KH,Alternative Energy,,,,False
106090,VANNMA Import-Export Co Ltd,Cambodia,KH,Food and Beverage,,,,False
106096,CJ Cambodia Co Ltd,Cambodia,KH,Food and Beverage,,,,False
106097,Crystal Agro Co Ltd,Cambodia,KH,Food and Beverage,,,,False
106099,30/4 Gialani Co Ltd,Cambodia,KH,Food and Beverage,,,,False
106100,(Cambodia) Tong Min Group Engineering Co Ltd,Cambodia,KH,Support Services (Industrial Goods and Services),,,,False
1061223,VMG Media JSC,Vietnam,VN,Telecommunications,https://vmgmedia.vn/,VN000000ABC8,VN000000ABC8,True
1061823,Reef FOR Software Development,Jordan,JO,Telecommunications,,,,True
106191,Masohi Agro Semesta; PT,Indonesia,ID,Alternative Energy,,,,False
106192,Molindo Raya Industrial; PT,Indonesia,ID,Alternative Energy,http://www.molindo.co.id,,,False
106193,Nasional Sago Prima; PT,Indonesia,ID,Food and Beverage,,,,False
1062453,Pops Worldwide,Vietnam,VN,Telecommunications,www.popsww.com,,,True
106257,Cambodia Iron and Steel Mining Industry Group Ltd (CISMIG),Cambodia,KH,Mining,,,,False
106261,Biodiesel Austindo; PT,Indonesia,ID,Alternative Energy,,,,False
106271,Century Miracle Apparel Manufacturing Co Ltd,Jordan,JO,Personal and Household Goods,,,,False
1062958,Visinema,Indonesia,ID,Telecommunications,,,,True
1063508,Rubicon Group/Jordan,Jordan,JO,Telecommunications,,,,True
106495,VNT Investment and Trading Joint Stock Company,Vietnam,VN,Construction and Materials | General Industrials,http://vnt-invest.com.vn/,,,True
106580,GreenEnergy Biomass JSC,Vietnam,VN,Alternative Energy,http://www.greenenergybiomass.com,,,False
10662,Gudang Garam Tbk; PT,Indonesia,ID,Tobacco,https://www.gudanggaramtbk.com/tentang-kami/,US40157Q1094 | ID1000068604,ID1000068604,False
106663,Janata Bank Ltd,Bangladesh,BD,Banks,http://www.janatabank-bd.com,,,False
106744,Jamuna Bank Ltd,Bangladesh,BD,Banks,http://www.jamunabankbd.com,BD0134JMBNK8,BD0134JMBNK8,False
106745,Shahjalal Islami Bank Ltd,Bangladesh,BD,Banks,https://sjiblbd.com/,BD0139SJIB00,BD0139SJIB00,False
106746,Southeast Bank Ltd,Bangladesh,BD,Banks,https://www.southeastbank.com.bd/,BD7001SEBSB8 | BD0117SEBNK1,BD0117SEBNK1,False
106757,Kao Su Ea Lev Bm Yoy Stock,Vietnam,VN,Forestry,,,,False
106759,Prime Bank Ltd,Bangladesh,BD,Banks,https://www.primebank.com.bd/,BD0116PMBNK2,BD0116PMBNK2,False
106760,Premier Bank Ltd; The,Bangladesh,BD,Banks,http://www.premierbankltd.com,BD2008PRBPB2 | BD0140PRMRB8,BD0140PRMRB8,False
106761,Bismillah Towels Group Holdings Ltd (BTG),Bangladesh,BD,Personal and Household Goods,http://www.bismillahtowels.com/,,,False
106810,SL Garment Processing Cambodia Ltd,Cambodia,KH,Personal and Household Goods,,,,False
106877,Asia Tani Persada; PT (ATP),Indonesia,ID,Forestry,,,,False
106878,Daya Tani Kalbar; PT (DTK),Indonesia,ID,Forestry,,,,False
1068858,Galaxy Studio JSC,Vietnam,VN,Media,https://www.galaxycine.vn/,,,True
1068865,Jayamas Medica Industri; PT,Indonesia,ID,Health Care Equipment and Services,http://www.onemedhealthcare.com/,ID1000176209,ID1000176209,False
1068950,Infinia Spinning Mills Ltd,Bangladesh,BD,Personal and Household Goods,http://infiniagroupbd.com/spinning-mills,,,True
1069275,Shakib Al Hasan Agro Farm Ltd,Bangladesh,BD,Food and Beverage,https://www.shakib-al-hasan-agro-farm-ltd.business.site/,,,False
1069280,Skintex Garments,Bangladesh,BD,Personal and Household Goods,,,,False
1069285,Align Apparels Ltd,Bangladesh,BD,Personal and Household Goods,,,,False
1069405,Beka Garments & Textile Ltd,Bangladesh,BD,Personal and Household Goods,,,,False
1069415,Antim Knitting Dyeing & Finishing Ltd,Bangladesh,BD,Personal and Household Goods,https://www.antimgroupbd.com/,,,False
1069425,Consist Apparels Ltd,Bangladesh,BD,Personal and Household Goods,,,,False
1069440,MH Fashion,Bangladesh,BD,Personal and Household Goods,,,,False
1069445,Esko Woven Ltd,Bangladesh,BD,Personal and Household Goods,,,,False
106977,Sun Jordan Textile Co Ltd,Jordan,JO,Personal and Household Goods,http://www.sahinlerholding.com/firmalarimiz-en-GB/yurtdisi-en-GB/the-sun-jordan-textile-co-ltd-en-GB/,,,False
106978,Classic Jeans Apparel Manufacturing Ltd (CJAML),Jordan,JO,Personal and Household Goods,http://www.classicfashionapparel.com/cjaml/,,,False
106979,Rich Pine International Group for Clothing Tools,Jordan,JO,Personal and Household Goods,,,,False
106981,Hi-Tech Textile LLC,Jordan,JO,Personal and Household Goods,http://hitech-textile.com/,,,False
106982,Jerash Garments & Fashions Manfacturing Co.,Jordan,JO,Personal and Household Goods,,,,False
106983,Ivory Garment Factory LLC,Jordan,JO,Personal and Household Goods,,,,False
107004,Rainbow Textiles LLC,Jordan,JO,Personal and Household Goods,https://www.rainbowjordan.com/,,,False
107098,Utah Spinning Mills Ltd,Bangladesh,BD,Personal and Household Goods,,,,True
1070993,LE and Associates Company Limited,Vietnam,VN,Support Services (Industrial Goods and Services),,,,True
107100,Phong Phu Yarn Thread Co Ltd,Vietnam,VN,Personal and Household Goods,,,,True
107101,Phu Tho Textile Co Ltd,Vietnam,VN,Personal and Household Goods,http://www.phuthotextile.com.vn/vi/,,,True
1071408,Faylasof LLC,Jordan,JO,Telecommunications,,,,True
107280,Binh Phuoc Kratie Rubber 1,Vietnam,VN,Chemicals,,,,False
107294,Bay Tanneries Ltd,Bangladesh,BD,Personal and Household Goods,https://www.baytanneries.com/,,,False
107295,Bengal Leather Complex Ltd,Bangladesh,BD,Personal and Household Goods,https://www.blc.com./,,,False
107362,"Lilama Electricity, Mechanics and Environment Company (Lilama EME)",Vietnam,VN,Electronic and Electrical Equipment,,,,False
107515,Sadhana Afir Nusa (SAN),Indonesia,ID,Tobacco,,,,False
1075638,"Valuklik, PT",Indonesia,ID,Support Services (Industrial Goods and Services),valuklik.com,,,True
107630,Daun Penh Agrico Co Ltd,Cambodia,KH,Food and Beverage,http://www.dpcgroup.com.kh/index.php/the-go-the-group-s-business/agriculture,,,False
107631,Hoang Anh Andong Meas Co Ltd,Cambodia,KH,Unspecified,,,,False
107632,Hoang Anh Lumphat Co Ltd,Cambodia,KH,Food and Beverage | Forestry,,,,False
107658,Daun Penh (Cambodia) Group Co Ltd,Cambodia,KH,Financial Services,https://dpc-group.com/,,,False
107779,Southern Group,Bangladesh,BD,Personal and Household Goods,,,,False
1077803,"Kurio, PT",Indonesia,ID,Telecommunications,www.kurio.co.id,,,True
107810,Gistex Group; PT,Indonesia,ID,Personal and Household Goods,http://www.gistexgroup.com/,,,False
1079263,"Lintas Promosi Global, PT",Indonesia,ID,Support Services (Industrial Goods and Services),,,,True
107974,Global Economic Development Co Ltd,Vietnam,VN,Industrial Metals,,,,True
107976,New Wave Bottoms Ltd,Bangladesh,BD,Personal and Household Goods,http://newwavebd.com/new_bottoms.html,,,False
108006,New Wave Style Ltd,Bangladesh,BD,Personal and Household Goods,,,,False
108007,Ether Tex Ltd,Bangladesh,BD,Personal and Household Goods,http://ethertex.net,,,False
1080293,"Paragon Pratama Teknologi, PT",Indonesia,ID,Support Services (Industrial Goods and Services),,,,True
108069,Phantom Apparel Ltd,Bangladesh,BD,Personal and Household Goods,,,,False
108082,Phantom Tac Ltd,Bangladesh,BD,Personal and Household Goods,,,,False
108088,Horus Industrial Corp,Cambodia,KH,Personal and Household Goods,,,,False
108143,Wuzhishan LS Group Co Ltd,Cambodia,KH,Forestry,,,,False
1081438,Bakrie Communications; PT,Indonesia,ID,Support Services (Industrial Goods and Services),,,,True
1081678,"Populix Informasi Teknologi, PT",Indonesia,ID,Software and Computer Services,https://info.populix.co/,,,True
108175,Company 72,Vietnam,VN,Forestry,,,,False
108180,Uniseraya; PT,Indonesia,ID,Forestry,,,,False
108182,Alam Jaya; CV,Indonesia,ID,Forestry,,,,False
108183,Yos Raya Timber; PT,Indonesia,ID,Forestry,,,,False
108311,Wana Rokan Bonai Perkasa; PT,Indonesia,ID,Forestry,,,,False
108312,Anugerah Bumi Sentosa; PT,Indonesia,ID,Forestry,,,,False
108314,Bina Daya Laksana; PT,Indonesia,ID,Forestry,,,,False
108315,Inhil Hutan Pratama; PT,Indonesia,ID,Forestry,,,,False
108323,Bintang Makmur Sentosa Textil Industri; PT,Indonesia,ID,Personal and Household Goods,,,,True
108332,Mitrada Selaras; PT (msCOAL),Indonesia,ID,Support Services (Industrial Goods and Services),http://www.mscoal.com,,,False
108334,Kayu Lapis Asli Murni; PT (Kalamur),Indonesia,ID,Forestry,,,,False
1083573,Media and Marketing House Company,Jordan,JO,Support Services (Industrial Goods and Services),mediascopedigital.com,,,True
108408,Eternal Prowess Enterprise Co Ltd,Vietnam,VN,Chemicals,,,,True
108428,Tung Hai Group,Bangladesh,BD,Personal and Household Goods,,,,False
1084608,Boombastis,Indonesia,ID,Telecommunications,kabarboombastis.blogspot.bg,,,True
108474,Nassa Fashions Ltd,Bangladesh,BD,Personal and Household Goods,,,,False
108475,Bay Pacific Enterprise,Bangladesh,BD,Personal and Household Goods,,,,False
108476,New World Apparel and Accessories,Bangladesh,BD,Personal and Household Goods,http://newworldapparel.com/,,,False
1084888,BEN Thanh Jewelry Joint Stock Company,Vietnam,VN,Personal and Household Goods,btj.vn,,,True
108527,Mercantile Bank Ltd,Bangladesh,BD,Banks,http://www.mblbd.com,BD0128MCBNK5,BD0128MCBNK5,False
108528,SA Oil Refinery Ltd,Bangladesh,BD,Food and Beverage,,,,False
108529,SA Group of Industries,Bangladesh,BD,General Industrials | Financial Services,http://www.sagroupbd.com/,,,False
108536,Vietnam Rubber Group (VRG),Vietnam,VN,Industrial Transportation | Forestry | Financial Services,http://www.vnrubbergroup.com,VN000000GVR1,VN000000GVR1,False
108540,PT Darmex Agro (Darmex Group),Indonesia,ID,Food and Beverage,http://www.darmexagro.com,,,False
1085678,"Sarwa Sembada Karya Bumi, PT",Indonesia,ID,Mining,,,,True
108589,Gerbang Benua Raya; PT (GBR),Indonesia,ID,Food and Beverage,,,,False
108590,Karya Utama Tambangjaya; PT (KUTJ),Indonesia,ID,Mining,,,,False
1086373,Bilna; PT,Indonesia,ID,Personal and Household Goods,,,,True
108660,CRD Rubber Co,Vietnam,VN,Forestry,,,,False
108661,Hoang Anh Oyadav Co Ltd,Vietnam,VN,Forestry,,,,False
108662,Hoang Anh Mang Yang Rubber Co,Vietnam,VN,Forestry,,,,False
108663,Krong Buk Rubber Ltd,Vietnam,VN,Forestry,http://www.caosukrongbuk.com.vn,,,False
108666,Dong Nai Rubber Co JSC,Vietnam,VN,Forestry,http://www.donaruco.com/vn,,,False
108667,Tan Bien Rubber Co,Vietnam,VN,Forestry,,,,False
108668,Hoang Anh Attapeu Agricultural Development Co,Vietnam,VN,Food and Beverage | Forestry,,,,False
108670,Hoang Anh Quang Minh Rubber Industrial and Agricultural JSC,Vietnam,VN,Forestry,,,,False
108671,LaoâViet Friendship Group (LVFG),Vietnam,VN,Forestry,,,,False
108672,HAGL Xekong,Vietnam,VN,Forestry,,,,False
108674,Dau Tieng - Viet Lao Rubber Co; JSC,Vietnam,VN,Forestry,http://www.rubbergroup.vn/en/member_list_detail.php?id=dtvietlao,,,False
108688,Ledo Lestari; PT,Indonesia,ID,Food and Beverage | Alternative Energy,,,,False
108696,PAM Lyonnaise Jaya (PALYJA); PT,Indonesia,ID,Utilities,https://palyja.co.id/,,,False
108698,Aetra Air Jakarta; PT,Indonesia,ID,Utilities,http://www.aetra.co.id/,,,False
108760,Phu Bai Spinning Joint Stock Co,Vietnam,VN,Personal and Household Goods,http://phubaispinning.com/,,,True
108772,Wing Star Shoe Co Ltd (Wing Star Shoes),Cambodia,KH,Personal and Household Goods,,,,False
108789,Bumi Artha Jaya PT,Indonesia,ID,Industrial Metals,,,,True
1088,Madukoro; PT,Indonesia,ID,Forestry,,,,False
108823,Destiny 2000 Ltd (Destiny Group),Bangladesh,BD,Retail,http://www.destiny-2000.com,,,False
1088588,Masan High-Tech Materials Corp (formerly Masan Resources Corp),Vietnam,VN,Mining,https://masanhightechmaterials.com/,,,True
1088683,SON KIM Land Corporation,Vietnam,VN,Financial Services,sonkim.com.vn,,,True
108889,Top World Garment (Cambodia) Ltd,Cambodia,KH,Personal and Household Goods,,,,False
1089,Nusa Prima Manunggal; PT,Indonesia,ID,Forestry,,,,False
108916,TTY Corporation Co Ltd,Cambodia,KH,Food and Beverage,http://www.ttycorp.com/,,,False
108953,PT The Master Steel Mfc,Indonesia,ID,Industrial Metals,http://www.themastersteel.com,,,False
108976,Jamuna Group (Babul Group),Bangladesh,BD,Chemicals | Media | Food and Beverage | Personal and Household Goods,http://www.jamunagroup-bd.com/,,,False
1090173,Duc Thanh Gia Lai JSC (duc Thanh Gia Lai; CTCP),Vietnam,VN,Unspecified,,,,True
10907,Kalbe Farma Tbk; PT (Kalbe),Indonesia,ID,Pharmaceuticals and Biotechnology,https://www.kalbe.co.id/,US69368A1088 | ID1000125107,ID1000125107,True
109071,Sabrina (Cambodia) Garment Manufacturing Corp,Cambodia,KH,Personal and Household Goods,http://sabrina.com.tw/en/,,,False
109101,Menara; PT,Indonesia,ID,Financial Services,,,,False
1091028,Elise Fashion Co Ltd,Vietnam,VN,Personal and Household Goods | Retail,https://elise.vn/,,,True
1091153,GoWork Indonesia; PT,Indonesia,ID,Financial Services,https://go-work.com/,,,True
10917,Petrovietnam Drilling and Well Services JSC (Petrovietnam Drilling; PV Drilling),Vietnam,VN,Oil and Gas,https://pvdrilling.com.vn/,VN000000PVD2,VN000000PVD2,True
109206,Shah Fatehullah Textile Mills Ltd,Bangladesh,BD,Personal and Household Goods,,,,True
109279,Tongkook Vietnam Spinning Co Ltd,Vietnam,VN,Personal and Household Goods,,,,True
10936,United Tractors Tbk; PT,Indonesia,ID,Industrial Engineering | Retail,http://unitedtractors.com,ID1000058407,ID1000058407,False
109379,Ying Dong Shoes Co Ltd,Cambodia,KH,Personal and Household Goods,,,,False
109590,Monde Apparels Ltd,Bangladesh,BD,Personal and Household Goods,,,,False
109611,Tunas Nauli Basa; CV,Indonesia,ID,Support Services (Industrial Goods and Services),,,,False
109637,Starlight Sweaters,Bangladesh,BD,Personal and Household Goods,http://www.starlight.com,,,False
109758,Camel Rubber Vietnam Co Ltd,Vietnam,VN,Automobiles and Parts,https://www.crvtire.com/,,,True
1097933,Ricons Construction Investment Joint Stock Company,Vietnam,VN,Financial Services,,,,True
109867,Riau Indo Agropalma (RIA); PT,Indonesia,ID,Food and Beverage,,,,False
109912,Mars Apparels Ltd,Bangladesh,BD,Personal and Household Goods,http://marsapparels.com,,,False
109913,Simco Dresses Ltd,Bangladesh,BD,Personal and Household Goods,,,,False
109944,Phu Nam Spinning Joint Stock Company,Vietnam,VN,General Industrials | Personal and Household Goods,http://phubaispinning.com/,,,True
109947,Sonali Enterprise,Bangladesh,BD,Personal and Household Goods,,,,True
109967,Sinar Bentala Abadi PT,Indonesia,ID,Mining,,,,True
1100080,Amity Sweaters Ltd,Bangladesh,BD,Personal and Household Goods,,,,False
1100085,Divine Fashion Ltd,Bangladesh,BD,Personal and Household Goods,https://divinefashionbd.com/,,,False
1100498,Kulara Water Co Ltd,Cambodia,KH,Personal and Household Goods,,,,True
1100903,Mai Son Joint Stock Company,Vietnam,VN,Personal and Household Goods,,,,True
110145,Alvin Fashion Sweaters,Bangladesh,BD,Personal and Household Goods,,,,False
1102,Medco Energi Internasional Tbk; PT,Indonesia,ID,Oil and Gas,https://www.medcoenergi.com/,IDA0001396C9 | IDA0001396B1 | IDA0001396A3 | IDA0001336C5 | IDA0001336B7 | IDA0001336A9 | IDA0001256C5 | IDA0001256B7 | IDA0001256A9 | US58406A1051 | IDA0001190B8 | IDA0001190A0 | IDA0001179B1 | IDA0001179A3 | IDA0001048B8 | IDA0000798C7 | ID1000053705,ID1000053705,False
1104,Bank Mandiri (Persero) Tbk; PT,Indonesia,ID,Banks,https://bankmandiri.co.id/,IDH000074301 | IDA0001330B0 | IDA0001330A2 | XS2577785921 | US69367U1051 | XS2314639761 | IDA0001064B5 | IDA0001064A7 | XS2169280919 | XS1978319108 | IDA0000814C2 | IDA0000814B4 | IDA0000763C1 | ID1000095003,ID1000095003,False
110400,Langgam Inti Hibrindo; PT,Indonesia,ID,Food and Beverage,,,,False
110403,Udaya Loh Denawi; PT,Indonesia,ID,Alternative Energy,,,,False
110405,Jatim Jaya Perkasa; PT (JJP),Indonesia,ID,Food and Beverage,,,,False
110407,Mustika Agro Lestari; PT,Indonesia,ID,Alternative Energy,,,,False
110418,Eve Dress Shirts Ltd,Bangladesh,BD,Personal and Household Goods,http://www.evegroupbd.com,,,False
1104823,Proconco,Vietnam,VN,Personal and Household Goods,www.conco.com.vn,,,True
1105,Andalan Artha Advisindo (AAA) Sekuritas; PT,Indonesia,ID,Financial Services,http://www.aaasecurities.com,,,False
110576,Airphonics,Vietnam,VN,Electronic and Electrical Equipment,,,,False
1106,Bank Central Asia Tbk; PT (BCA),Indonesia,ID,Banks,https://www.bca.co.id/en,US69368G1058 | IDA0000918A5 | IDA0000918B3 | ID1000109507,ID1000109507,False
1107,Bank Danamon Indonesia Tbk; PT,Indonesia,ID,Banks,https://www.danamon.co.id,US69369X1072 | ID1000094204,ID1000094204,False
110724,BUMI INVESTMENT,Indonesia,ID,Mining,,,,True
1108218,CTY Tnhh TAN DAI Hung,Vietnam,VN,Mining,,,,True
1109,Bank CIMB Niaga Tbk; PT,Indonesia,ID,Banks,http://www.cimbniaga.com,ID1000098007,ID1000098007,False
1109078,Basis Inovasi Global; PT (Base),Indonesia,ID,Personal and Household Goods | Software and Computer Services | Retail,https://www.base.co.id/,,,True
110988,Star Energy Geothermal (Wayang Windu) Ltd,Indonesia,ID,Utilities | Alternative Energy,https://www.starenergygeothermal.co.id,US85511XAC48 | USG84393AC49,US85511XAC48,True
1110,Bank Rakyat Indonesia (Persero) Tbk; PT (BRI),Indonesia,ID,Banks,http://www.bri.co.id,IDA0001404C1 | IDA0001404B3 | IDA0001404A5 | IDH000075704 | IDA0001362A5 | IDA0001362B3 | IDA0001362C1 | IDH000073709 | IDH0000733B9 | IDH0000733A1 | IDA000133300 | IDA0001259C9 | IDA0001259B1 | US69366X1000 | IDA0001024C7 | IDA0000780E1 | IDA0000800D9 | IDA0000841C5 | IDA0000880B5 | XS1963534968 | ID1000118201,ID1000118201,False
