QuestID,FactoryBWID,FactoryName,Country,AssessmentDate,year,FNC,CNRR,repriskID
12883,700,Zheng Yong Garment Factory (Branch 1),Cambodia,07/01/2016,2016,,,
18459,700,Zheng Yong Garment Factory (Branch 1),Cambodia,01/02/2017,2017,,,
24875,700,Zheng Yong Garment Factory (Branch 1),Cambodia,24/01/2018,2018,,,
32113,700,Zheng Yong Garment Factory (Branch 1),Cambodia,13/02/2019,2019,,,
40091,700,Zheng Yong Garment Factory (Branch 1),Cambodia,23/09/2020,2020,,,
43299,700,Zheng Yong Garment Factory (Branch 1),Cambodia,10/08/2021,2021,,,
9561,701,"Seratex Co., Ltd.",Cambodia,19/05/2015,2015,,,
15208,701,"Seratex Co., Ltd.",Cambodia,06/06/2016,2016,,,
10195,703,PT TA Global Indonesia,Indonesia,28/07/2015,2015,,,
16067,703,PT TA Global Indonesia,Indonesia,10/08/2016,2016,,,
22935,703,PT TA Global Indonesia,Indonesia,25/09/2017,2017,,,
29741,703,PT TA Global Indonesia,Indonesia,13/09/2018,2018,,,
36279,703,PT TA Global Indonesia,Indonesia,17/09/2019,2019,,,
11348,704,classic fashion apparel industry ltd,Jordan,13/09/2015,2015,,,
16875,704,classic fashion apparel industry ltd,Jordan,24/09/2016,2016,,,
22614,704,classic fashion apparel industry ltd,Jordan,10/09/2017,2017,,,
29894,704,classic fashion apparel industry ltd,Jordan,16/09/2018,2018,,,
36407,704,classic fashion apparel industry ltd,Jordan,15/09/2019,2019,,,
41492,704,classic fashion apparel industry ltd,Jordan,17/01/2021,2021,,,
9205,705,"J T H Textile (Cambodia) Inc. (Formerly United Apparel (Cambodia) #3, Formerly Lotus #3",Cambodia,11/05/2015,2015,,,
15329,705,"J T H Textile (Cambodia) Inc. (Formerly United Apparel (Cambodia) #3, Formerly Lotus #3",Cambodia,23/06/2016,2016,,,
10614,706,J T H Textile (Cambodia) Inc. (Branch #1),Cambodia,18/08/2015,2015,,,
12734,707,GRACE FASHION NICARAGUA S.A,Nicaragua,06/01/2016,2016,,,
18376,707,GRACE FASHION NICARAGUA S.A,Nicaragua,24/01/2017,2017,,,
10426,711,PT ING International,Indonesia,10/08/2015,2015,,,
16365,711,PT ING International,Indonesia,25/08/2016,2016,,,
22170,711,PT ING International,Indonesia,29/08/2017,2017,,,
29257,711,PT ING International,Indonesia,01/08/2018,2018,,,
35813,711,PT ING International,Indonesia,27/08/2019,2019,,,
10971,712,PT Samwon Busana Indonesia (Semarang),Indonesia,14/09/2015,2015,,,
16900,712,PT Samwon Busana Indonesia (Semarang),Indonesia,27/09/2016,2016,,,
22772,712,PT Samwon Busana Indonesia (Semarang),Indonesia,27/09/2017,2017,,,
11123,713,"Roo Hsing Garment Co., Ltd.",Cambodia,02/07/2015,2015,,,
17391,713,"Roo Hsing Garment Co., Ltd.",Cambodia,20/10/2016,2016,,,
25373,713,"Roo Hsing Garment Co., Ltd.",Cambodia,14/11/2017,2017,,,
37853,713,"Roo Hsing Garment Co., Ltd.",Cambodia,25/12/2019,2019,,,
41636,713,"Roo Hsing Garment Co., Ltd.",Cambodia,09/02/2021,2021,,,
13858,715,Cambo Kotop Ltd # 1,Cambodia,24/03/2016,2016,,,
19484,715,Cambo Kotop Ltd # 1,Cambodia,27/03/2017,2017,,,
26063,715,Cambo Kotop Ltd # 1,Cambodia,19/03/2018,2018,,,
14257,717,8 Star Sportswear Ltd.,Cambodia,05/04/2016,2016,,,
20293,717,8 Star Sportswear Ltd.,Cambodia,30/05/2017,2017,,,
27692,717,8 Star Sportswear Ltd.,Cambodia,06/06/2018,2018,,,
34721,717,8 Star Sportswear Ltd.,Cambodia,01/07/2019,2019,,,
41091,717,8 Star Sportswear Ltd.,Cambodia,13/01/2021,2021,,,
9922,718,A & J Carter (Cambodia) Ltd,Cambodia,23/07/2015,2015,,,
12273,719,Akeentex Pte. Ltd. - Branch No.1 (formerly owned by Kinma),Cambodia,03/12/2015,2015,,,
18507,719,Akeentex Pte. Ltd. - Branch No.1 (formerly owned by Kinma),Cambodia,10/01/2017,2017,,,
25765,719,Akeentex Pte. Ltd. - Branch No.1 (formerly owned by Kinma),Cambodia,18/01/2018,2018,,,
31846,719,Akeentex Pte. Ltd. - Branch No.1 (formerly owned by Kinma),Cambodia,24/01/2019,2019,,,
38117,719,Akeentex Pte. Ltd. - Branch No.1 (formerly owned by Kinma),Cambodia,14/01/2020,2020,,,
14658,722,"Alim (Cambodia) Co., Ltd.",Cambodia,04/04/2016,2016,,,
20670,722,"Alim (Cambodia) Co., Ltd.",Cambodia,07/06/2017,2017,,,
13612,723,"AMM Garment (Cambodia) Co.,Ltd.",Cambodia,04/02/2016,2016,,,
19056,723,"AMM Garment (Cambodia) Co.,Ltd.",Cambodia,14/02/2017,2017,,,
25439,723,"AMM Garment (Cambodia) Co.,Ltd.",Cambodia,22/02/2018,2018,,,
10077,724,"Shude Garment Co., Ltd",Cambodia,21/05/2015,2015,,,
12607,727,Anful Garments Factory (Cambodia) Ltd.,Cambodia,14/12/2015,2015,,,
18167,727,Anful Garments Factory (Cambodia) Ltd.,Cambodia,11/01/2017,2017,,,
24866,727,Anful Garments Factory (Cambodia) Ltd.,Cambodia,09/01/2018,2018,,,
32087,727,Anful Garments Factory (Cambodia) Ltd.,Cambodia,10/01/2019,2019,,,
17581,729,"Apsara Garment Co., Ltd.",Cambodia,10/10/2016,2016,,,
24836,729,"Apsara Garment Co., Ltd.",Cambodia,09/01/2018,2018,,,
35550,729,"Apsara Garment Co., Ltd.",Cambodia,22/08/2019,2019,,,
42955,729,"Apsara Garment Co., Ltd.",Cambodia,13/07/2021,2021,,,
14664,733,"Aurora Apparel (Cambodia) Co.,Ltd.",Cambodia,20/04/2016,2016,,,
20594,733,"Aurora Apparel (Cambodia) Co.,Ltd.",Cambodia,16/05/2017,2017,,,
27069,733,"Aurora Apparel (Cambodia) Co.,Ltd.",Cambodia,17/05/2018,2018,,,
33933,733,"Aurora Apparel (Cambodia) Co.,Ltd.",Cambodia,30/05/2019,2019,,,
42554,733,"Aurora Apparel (Cambodia) Co.,Ltd.",Cambodia,15/06/2021,2021,,,
12201,734,PT Ungaran Sari Garments (Congol),Indonesia,19/11/2015,2015,,,
17519,734,PT Ungaran Sari Garments (Congol),Indonesia,15/11/2016,2016,,,
24195,734,PT Ungaran Sari Garments (Congol),Indonesia,11/12/2017,2017,,,
16229,735,"Bayon Garment Factory Co., Ltd.",Cambodia,21/06/2016,2016,,,
20966,735,"Bayon Garment Factory Co., Ltd.",Cambodia,12/07/2017,2017,,,
28295,735,"Bayon Garment Factory Co., Ltd.",Cambodia,03/07/2018,2018,,,
36961,735,"Bayon Garment Factory Co., Ltd.",Cambodia,04/11/2019,2019,,,
43151,735,"Bayon Garment Factory Co., Ltd.",Cambodia,29/07/2021,2021,,,
9563,736,Beauty Apparels (Cambodia) Ltd. (Formerly PCCS Garments Ltd),Cambodia,11/06/2015,2015,,,
9844,737,"Benoh Apparel (Cambodia) Co., Ltd.",Cambodia,02/07/2015,2015,,,
17542,737,"Benoh Apparel (Cambodia) Co., Ltd.",Cambodia,22/11/2016,2016,,,
13720,738,"Berry Apparel (Cambodia) Co., Ltd.",Cambodia,25/02/2016,2016,,,
19978,738,"Berry Apparel (Cambodia) Co., Ltd.",Cambodia,04/05/2017,2017,,,
27543,738,"Berry Apparel (Cambodia) Co., Ltd.",Cambodia,17/05/2018,2018,,,
34455,738,"Berry Apparel (Cambodia) Co., Ltd.",Cambodia,03/06/2019,2019,,,
40470,738,"Berry Apparel (Cambodia) Co., Ltd.",Cambodia,22/10/2020,2020,,,
42712,738,"Berry Apparel (Cambodia) Co., Ltd.",Cambodia,08/07/2021,2021,,,
11911,739,"Golden Best (Cambodia) Factory Co., Ltd. (formerly Best Sources (Cambodia) Factory Ltd.)",Cambodia,17/11/2015,2015,,,
18048,739,"Golden Best (Cambodia) Factory Co., Ltd. (formerly Best Sources (Cambodia) Factory Ltd.)",Cambodia,15/12/2016,2016,,,
23222,739,"Golden Best (Cambodia) Factory Co., Ltd. (formerly Best Sources (Cambodia) Factory Ltd.)",Cambodia,12/10/2017,2017,,,
29687,739,"Golden Best (Cambodia) Factory Co., Ltd. (formerly Best Sources (Cambodia) Factory Ltd.)",Cambodia,01/10/2018,2018,,,
17065,741,Bloomsfield (Cambodia) Knitters Ltd,Cambodia,10/10/2016,2016,,,
10100,742,Bloomtime Embroidery Pte Ltd.,Cambodia,07/07/2015,2015,,,
10503,744,"Bodykids Fashion Wear Co., Ltd.",Cambodia,05/08/2015,2015,,,
16560,744,"Bodykids Fashion Wear Co., Ltd.",Cambodia,18/08/2016,2016,,,
13483,746,Bowker Garment Factory (Cambodia) Company Limited.,Cambodia,23/02/2016,2016,,,
21598,746,Bowker Garment Factory (Cambodia) Company Limited.,Cambodia,05/07/2017,2017,,,
28810,746,Bowker Garment Factory (Cambodia) Company Limited.,Cambodia,09/08/2018,2018,,,
42961,746,Bowker Garment Factory (Cambodia) Company Limited.,Cambodia,22/06/2021,2021,,,
9017,747,broadland cambodia garment industries,Cambodia,05/05/2015,2015,,,
17920,747,broadland cambodia garment industries,Cambodia,13/10/2016,2016,,,
22945,747,broadland cambodia garment industries,Cambodia,11/10/2017,2017,,,
37706,747,broadland cambodia garment industries,Cambodia,10/12/2019,2019,,,
41187,747,broadland cambodia garment industries,Cambodia,20/01/2021,2021,,,
11673,749,"C Square Garment Finishing Co., Ltd.",Cambodia,27/10/2015,2015,,,
17349,749,"C Square Garment Finishing Co., Ltd.",Cambodia,20/10/2016,2016,,,
23407,749,"C Square Garment Finishing Co., Ltd.",Cambodia,16/11/2017,2017,,,
15432,750,"Calacam Investment Co., Ltd.",Cambodia,12/07/2016,2016,,,
22524,750,"Calacam Investment Co., Ltd.",Cambodia,07/09/2017,2017,,,
32718,750,"Calacam Investment Co., Ltd.",Cambodia,04/03/2019,2019,,,
42040,750,"Calacam Investment Co., Ltd.",Cambodia,21/04/2021,2021,,,
11427,751,"CAM Forever Co., Ltd.",Cambodia,30/09/2015,2015,,,
17368,751,"CAM Forever Co., Ltd.",Cambodia,11/10/2016,2016,,,
22584,751,"CAM Forever Co., Ltd.",Cambodia,05/10/2017,2017,,,
30302,751,"CAM Forever Co., Ltd.",Cambodia,02/10/2018,2018,,,
36601,751,"CAM Forever Co., Ltd.",Cambodia,24/10/2019,2019,,,
40559,751,"CAM Forever Co., Ltd.",Cambodia,17/11/2020,2020,,,
11452,752,"Sees Global KH Co., Ltd (formerly Cam Taekang Sportech Co., Ltd.)",Cambodia,03/09/2015,2015,,,
18646,752,"Sees Global KH Co., Ltd (formerly Cam Taekang Sportech Co., Ltd.)",Cambodia,24/01/2017,2017,,,
24895,752,"Sees Global KH Co., Ltd (formerly Cam Taekang Sportech Co., Ltd.)",Cambodia,18/01/2018,2018,,,
32516,752,"Sees Global KH Co., Ltd (formerly Cam Taekang Sportech Co., Ltd.)",Cambodia,07/02/2019,2019,,,
14180,753,Indochine Apparel (Cambodia) Ltd. (formerly Indochine Gawon (Cambodia) Ltd),Cambodia,07/04/2016,2016,,,
20530,753,Indochine Apparel (Cambodia) Ltd. (formerly Indochine Gawon (Cambodia) Ltd),Cambodia,24/04/2017,2017,,,
27528,753,Indochine Apparel (Cambodia) Ltd. (formerly Indochine Gawon (Cambodia) Ltd),Cambodia,02/05/2018,2018,,,
33909,753,Indochine Apparel (Cambodia) Ltd. (formerly Indochine Gawon (Cambodia) Ltd),Cambodia,08/05/2019,2019,,,
40802,753,Indochine Apparel (Cambodia) Ltd. (formerly Indochine Gawon (Cambodia) Ltd),Cambodia,26/11/2020,2020,,,
15708,754,"Cam Verna Fashion Co., Ltd.",Cambodia,30/05/2016,2016,,,
20754,754,"Cam Verna Fashion Co., Ltd.",Cambodia,22/06/2017,2017,,,
9085,755,Cambo Handsome Ltd.,Cambodia,05/05/2015,2015,,,
15258,755,Cambo Handsome Ltd.,Cambodia,20/06/2016,2016,,,
21563,755,Cambo Handsome Ltd.,Cambodia,25/07/2017,2017,,,
29054,755,Cambo Handsome Ltd.,Cambodia,23/08/2018,2018,,,
38776,755,Cambo Handsome Ltd.,Cambodia,11/02/2020,2020,,,
42466,755,Cambo Handsome Ltd.,Cambodia,20/05/2021,2021,,,
10414,756,Cambo Handsome Ltd. #1,Cambodia,23/07/2015,2015,,,
16666,756,Cambo Handsome Ltd. #1,Cambodia,28/07/2016,2016,,,
20777,756,Cambo Handsome Ltd. #1,Cambodia,29/06/2017,2017,,,
27832,756,Cambo Handsome Ltd. #1,Cambodia,02/07/2018,2018,,,
34335,756,Cambo Handsome Ltd. #1,Cambodia,27/06/2019,2019,,,
40007,756,Cambo Handsome Ltd. #1,Cambodia,09/09/2020,2020,,,
11994,757,Cambo Handsome Ltd. #2,Cambodia,04/11/2015,2015,,,
18219,757,Cambo Handsome Ltd. #2,Cambodia,05/12/2016,2016,,,
23735,757,Cambo Handsome Ltd. #2,Cambodia,28/11/2017,2017,,,
11328,758,Cambo Handsome Ltd. #3,Cambodia,21/09/2015,2015,,,
17431,758,Cambo Handsome Ltd. #3,Cambodia,27/10/2016,2016,,,
23589,758,Cambo Handsome Ltd. #3,Cambodia,19/10/2017,2017,,,
39060,758,Cambo Handsome Ltd. #3,Cambodia,13/02/2020,2020,,,
12727,759,"Cambo Hong Xing International Knitting Co., Ltd.",Cambodia,08/01/2016,2016,,,
18612,759,"Cambo Hong Xing International Knitting Co., Ltd.",Cambodia,09/02/2017,2017,,,
25561,759,"Cambo Hong Xing International Knitting Co., Ltd.",Cambodia,23/01/2018,2018,,,
12624,760,Cambo Kotop Ltd.,Cambodia,19/10/2015,2015,,,
12874,761,Pungkook Saigon Two Corporation,Vietnam,26/01/2016,2016,,,
19776,761,Pungkook Saigon Two Corporation,Vietnam,25/04/2017,2017,,,
26634,761,Pungkook Saigon Two Corporation,Vietnam,17/04/2018,2018,,,
33814,761,Pungkook Saigon Two Corporation,Vietnam,14/05/2019,2019,,,
39455,761,Pungkook Saigon Two Corporation,Vietnam,16/06/2020,2020,,,
42160,761,Pungkook Saigon Two Corporation,Vietnam,05/05/2021,2021,,,
14951,762,"Greentree Cam Garment Co., Ltd",Cambodia,09/05/2016,2016,,,
20911,762,"Greentree Cam Garment Co., Ltd",Cambodia,22/06/2017,2017,,,
27757,762,"Greentree Cam Garment Co., Ltd",Cambodia,13/06/2018,2018,,,
34858,762,"Greentree Cam Garment Co., Ltd",Cambodia,18/07/2019,2019,,,
9617,763,"Choung Hao Garment Co., Ltd",Cambodia,11/05/2015,2015,,,
15239,763,"Choung Hao Garment Co., Ltd",Cambodia,19/05/2016,2016,,,
20598,763,"Choung Hao Garment Co., Ltd",Cambodia,12/06/2017,2017,,,
27770,763,"Choung Hao Garment Co., Ltd",Cambodia,11/06/2018,2018,,,
34269,763,"Choung Hao Garment Co., Ltd",Cambodia,13/06/2019,2019,,,
41377,763,"Choung Hao Garment Co., Ltd",Cambodia,02/02/2021,2021,,,
9950,767,"Cambodian Gateway Underwear Co., Ltd.",Cambodia,06/07/2015,2015,,,
18111,767,"Cambodian Gateway Underwear Co., Ltd.",Cambodia,05/12/2016,2016,,,
25350,767,"Cambodian Gateway Underwear Co., Ltd.",Cambodia,05/02/2018,2018,,,
32885,767,"Cambodian Gateway Underwear Co., Ltd.",Cambodia,20/03/2019,2019,,,
18253,769,"Cambodian Textiles Worldwide Phnom Penh Works Co., Ltd.",Cambodia,22/12/2016,2016,,,
25316,769,"Cambodian Textiles Worldwide Phnom Penh Works Co., Ltd.",Cambodia,13/02/2018,2018,,,
34219,769,"Cambodian Textiles Worldwide Phnom Penh Works Co., Ltd.",Cambodia,30/05/2019,2019,,,
43035,769,"Cambodian Textiles Worldwide Phnom Penh Works Co., Ltd.",Cambodia,16/07/2021,2021,,,
12044,772,"Camitex II (Cambodia) Mfg. Co., Ltd.",Cambodia,03/11/2015,2015,,,
12323,773,"HK Luck Company Limited (formerly Camli Luck Enterprise Co., Ltd.)",Cambodia,03/12/2015,2015,,,
21378,773,"HK Luck Company Limited (formerly Camli Luck Enterprise Co., Ltd.)",Cambodia,25/07/2017,2017,,,
32030,773,"HK Luck Company Limited (formerly Camli Luck Enterprise Co., Ltd.)",Cambodia,22/01/2019,2019,,,
9454,775,"Canteran Apparel (Cambodia) Co., Ltd.",Cambodia,11/05/2015,2015,,,
17543,775,"Canteran Apparel (Cambodia) Co., Ltd.",Cambodia,09/08/2016,2016,,,
21734,775,"Canteran Apparel (Cambodia) Co., Ltd.",Cambodia,22/08/2017,2017,,,
29270,775,"Canteran Apparel (Cambodia) Co., Ltd.",Cambodia,01/08/2018,2018,,,
36250,775,"Canteran Apparel (Cambodia) Co., Ltd.",Cambodia,10/09/2019,2019,,,
40662,775,"Canteran Apparel (Cambodia) Co., Ltd.",Cambodia,18/11/2020,2020,,,
8122,778,PT Royal Fashion,Indonesia,22/01/2015,2015,,,
12852,781,"Chea Sinat Garment Co., Ltd.",Cambodia,24/12/2015,2015,,,
19707,781,"Chea Sinat Garment Co., Ltd.",Cambodia,04/04/2017,2017,,,
27411,781,"Chea Sinat Garment Co., Ltd.",Cambodia,24/04/2018,2018,,,
33533,781,"Chea Sinat Garment Co., Ltd.",Cambodia,22/04/2019,2019,,,
40728,781,"Chea Sinat Garment Co., Ltd.",Cambodia,25/11/2020,2020,,,
11448,783,"Chu Hsing Garment Co., Ltd.",Cambodia,26/10/2015,2015,,,
16981,783,"Chu Hsing Garment Co., Ltd.",Cambodia,05/10/2016,2016,,,
22861,783,"Chu Hsing Garment Co., Ltd.",Cambodia,10/10/2017,2017,,,
30039,783,"Chu Hsing Garment Co., Ltd.",Cambodia,04/10/2018,2018,,,
36495,783,"Chu Hsing Garment Co., Ltd.",Cambodia,03/10/2019,2019,,,
15141,784,"Chuan Mei Sporting Goods (Cambodia) Co., Ltd.",Cambodia,27/05/2016,2016,,,
20768,784,"Chuan Mei Sporting Goods (Cambodia) Co., Ltd.",Cambodia,05/06/2017,2017,,,
9648,785,"Chun Hing Knitting International Co., Ltd.",Cambodia,05/06/2015,2015,,,
15646,785,"Chun Hing Knitting International Co., Ltd.",Cambodia,01/07/2016,2016,,,
10691,787,Chung Fai Knitwear and Dyeing Fty. Ltd.,Cambodia,05/08/2015,2015,,,
13919,788,"CIK Cambo Co., Ltd.",Cambodia,22/03/2016,2016,,,
20517,788,"CIK Cambo Co., Ltd.",Cambodia,25/05/2017,2017,,,
28748,788,"CIK Cambo Co., Ltd.",Cambodia,05/06/2018,2018,,,
35679,788,"CIK Cambo Co., Ltd.",Cambodia,19/07/2019,2019,,,
41641,788,"CIK Cambo Co., Ltd.",Cambodia,02/02/2021,2021,,,
16227,789,"Cinkamp Apparel Corporation Co., Ltd.",Cambodia,25/08/2016,2016,,,
22393,789,"Cinkamp Apparel Corporation Co., Ltd.",Cambodia,11/09/2017,2017,,,
29636,789,"Cinkamp Apparel Corporation Co., Ltd.",Cambodia,06/09/2018,2018,,,
36295,789,"Cinkamp Apparel Corporation Co., Ltd.",Cambodia,01/10/2019,2019,,,
14802,790,"CMCW Cambodia Co., Ltd.",Cambodia,10/05/2016,2016,,,
11168,792,Columbus Apparel (Cambodia) Inc.,Cambodia,28/09/2015,2015,,,
16977,792,Columbus Apparel (Cambodia) Inc.,Cambodia,11/10/2016,2016,,,
22580,792,Columbus Apparel (Cambodia) Inc.,Cambodia,05/10/2017,2017,,,
30004,792,Columbus Apparel (Cambodia) Inc.,Cambodia,02/10/2018,2018,,,
36878,792,Columbus Apparel (Cambodia) Inc.,Cambodia,24/10/2019,2019,,,
41386,792,Columbus Apparel (Cambodia) Inc.,Cambodia,14/01/2021,2021,,,
11128,795,"Co-Seek Garment Co., Ltd",Cambodia,10/09/2015,2015,,,
14238,796,"Cosmo Textile Co., Ltd.",Cambodia,23/02/2016,2016,,,
19685,796,"Cosmo Textile Co., Ltd.",Cambodia,20/04/2017,2017,,,
27270,796,"Cosmo Textile Co., Ltd.",Cambodia,25/04/2018,2018,,,
33705,796,"Cosmo Textile Co., Ltd.",Cambodia,08/05/2019,2019,,,
12419,797,Crystal Martin (Cambodia) Limited.,Cambodia,26/10/2015,2015,,,
18398,797,Crystal Martin (Cambodia) Limited.,Cambodia,19/01/2017,2017,,,
24838,797,Crystal Martin (Cambodia) Limited.,Cambodia,25/01/2018,2018,,,
13546,799,Phuong Dong JSC,Vietnam,24/02/2016,2016,,,
15453,801,"Foremart (Cambodia) Co., Ltd (formerly D & L Ultimate (Cambodia) Co., Ltd)",Cambodia,07/07/2016,2016,,,
22454,801,"Foremart (Cambodia) Co., Ltd (formerly D & L Ultimate (Cambodia) Co., Ltd)",Cambodia,07/09/2017,2017,,,
29243,801,"Foremart (Cambodia) Co., Ltd (formerly D & L Ultimate (Cambodia) Co., Ltd)",Cambodia,03/09/2018,2018,,,
41471,801,"Foremart (Cambodia) Co., Ltd (formerly D & L Ultimate (Cambodia) Co., Ltd)",Cambodia,09/02/2021,2021,,,
39949,803,"Da Rong Print & Embroidery Co., Ltd.",Cambodia,03/09/2020,2020,,,
42660,803,"Da Rong Print & Embroidery Co., Ltd.",Cambodia,24/06/2021,2021,,,
17289,805,"Dai Young Cambodia Co., Ltd.",Cambodia,25/10/2016,2016,,,
21792,805,"Dai Young Cambodia Co., Ltd.",Cambodia,29/08/2017,2017,,,
12867,806,"Daqian Textile (Cambodia) Co., Ltd.",Cambodia,09/12/2015,2015,,,
18024,806,"Daqian Textile (Cambodia) Co., Ltd.",Cambodia,20/12/2016,2016,,,
24087,806,"Daqian Textile (Cambodia) Co., Ltd",Cambodia,18/12/2017,2017,,,
38282,806,"Daqian Textile (Cambodia) Co., Ltd.",Cambodia,20/01/2020,2020,,,
42529,806,"Daqian Textile (Cambodia) Co., Ltd.",Cambodia,11/06/2021,2021,,,
16663,807,"Dayup Global Co., Ltd.",Cambodia,30/08/2016,2016,,,
24841,807,"Dayup Global Co., Ltd.",Cambodia,11/01/2018,2018,,,
33972,807,"Dayup Global Co., Ltd.",Cambodia,09/05/2019,2019,,,
42608,807,"Dayup Global Co., Ltd.",Cambodia,18/05/2021,2021,,,
17124,808,"Dequan International (Cambodia) Co., Ltd.",Cambodia,24/08/2016,2016,,,
23964,808,"Dequan International (Cambodia) Co., Ltd.",Cambodia,05/12/2017,2017,,,
34118,808,"Dequan International (Cambodia) Co., Ltd.",Cambodia,11/02/2019,2019,,,
42883,808,"Dequan International (Cambodia) Co., Ltd.",Cambodia,13/07/2021,2021,,,
10129,809,deuck woo cambodia,Cambodia,23/06/2015,2015,,,
15923,809,deuck woo cambodia,Cambodia,01/08/2016,2016,,,
21613,809,deuck woo cambodia,Cambodia,09/08/2017,2017,,,
30005,809,deuck woo cambodia,Cambodia,20/09/2018,2018,,,
37579,809,deuck woo cambodia,Cambodia,22/11/2019,2019,,,
40683,809,deuck woo cambodia,Cambodia,18/11/2020,2020,,,
14353,810,"Dewhirst (Cambodia) Co., Ltd.",Cambodia,06/04/2016,2016,,,
20412,810,"Dewhirst (Cambodia) Co., Ltd.",Cambodia,17/05/2017,2017,,,
27438,810,"Dewhirst (Cambodia) Co., Ltd.",Cambodia,24/05/2018,2018,,,
35684,810,"Dewhirst (Cambodia) Co., Ltd.",Cambodia,06/06/2019,2019,,,
40401,810,"Dewhirst (Cambodia) Co., Ltd.",Cambodia,20/10/2020,2020,,,
43446,810,"Dewhirst (Cambodia) Co., Ltd.",Cambodia,18/08/2021,2021,,,
11381,811,Diamond Tower Enterprise Limited,Cambodia,09/09/2015,2015,,,
18335,811,Diamond Tower Enterprise Limited,Cambodia,12/01/2017,2017,,,
14487,812,dignity knitter ltd (formerly river rich textile),Cambodia,03/05/2016,2016,,,
20691,812,dignity knitter ltd (formerly river rich textile),Cambodia,14/06/2017,2017,,,
26985,812,dignity knitter ltd (formerly river rich textile),Cambodia,10/05/2018,2018,,,
34413,812,dignity knitter ltd (formerly river rich textile),Cambodia,30/05/2019,2019,,,
13308,813,"Din Han Enterprise Co.,Ltd.",Cambodia,13/01/2016,2016,,,
18856,813,"Din Han Enterprise Co.,Ltd.",Cambodia,14/02/2017,2017,,,
26819,813,"Din Han Enterprise Co.,Ltd.",Cambodia,05/04/2018,2018,,,
34428,813,"Din Han Enterprise Co.,Ltd.",Cambodia,27/06/2019,2019,,,
43099,813,"Din Han Enterprise Co.,Ltd.",Cambodia,20/07/2021,2021,,,
12416,815,Zhong Hua Printing Company Ltd.,Cambodia,19/10/2015,2015,,,
17317,815,Zhong Hua Printing Company Ltd.,Cambodia,11/10/2016,2016,,,
22640,815,Zhong Hua Printing Company Ltd.,Cambodia,02/10/2017,2017,,,
33943,815,Zhong Hua Printing Company Ltd.,Cambodia,21/05/2019,2019,,,
10553,816,Jit Embroidery Limited,Cambodia,24/08/2015,2015,,,
16268,816,Jit Embroidery Limited,Cambodia,23/08/2016,2016,,,
10550,817,"In Kyung Cambodia Co., Ltd.",Cambodia,11/08/2015,2015,,,
16954,817,"In Kyung Cambodia Co., Ltd.",Cambodia,18/08/2016,2016,,,
22825,817,"In Kyung Cambodia Co., Ltd.",Cambodia,28/09/2017,2017,,,
30016,817,"In Kyung Cambodia Co., Ltd.",Cambodia,18/09/2018,2018,,,
36300,817,"In Kyung Cambodia Co., Ltd.",Cambodia,03/10/2019,2019,,,
40652,817,"In Kyung Cambodia Co., Ltd.",Cambodia,28/10/2020,2020,,,
43294,817,"In Kyung Cambodia Co., Ltd.",Cambodia,12/08/2021,2021,,,
16055,818,Golden Hing (Cambodia) Garment Manufacturing Ltd,Cambodia,15/08/2016,2016,,,
10112,819,DK Inc,Cambodia,14/07/2015,2015,,,
18231,819,DK Inc,Cambodia,16/01/2017,2017,,,
11217,820,"Dongbu Summit (Cambodia) Co., Ltd.",Cambodia,07/10/2015,2015,,,
18098,820,"Dongbu Summit (Cambodia) Co., Ltd.",Cambodia,12/12/2016,2016,,,
24310,820,"Dongbu Summit (Cambodia) Co., Ltd.",Cambodia,25/12/2017,2017,,,
31722,820,"Dongbu Summit (Cambodia) Co., Ltd.",Cambodia,08/01/2019,2019,,,
14127,821,"Dongdu Textile (Cambodia) Co., Ltd.",Cambodia,22/03/2016,2016,,,
20578,821,"Dongdu Textile (Cambodia) Co., Ltd",Cambodia,27/04/2017,2017,,,
29053,821,"Dongdu Textile (Cambodia) Co., Ltd",Cambodia,07/08/2018,2018,,,
35443,821,"Dongdu Textile (Cambodia) Co., Ltd.",Cambodia,13/08/2019,2019,,,
40339,821,"Dongdu Textile (Cambodia) Co., Ltd.",Cambodia,28/10/2020,2020,,,
12615,825,"E Garment Co., Ltd.",Cambodia,16/12/2015,2015,,,
18416,825,"E Garment Co., Ltd.",Cambodia,31/01/2017,2017,,,
25645,825,"E Garment Co., Ltd.",Cambodia,20/02/2018,2018,,,
32139,825,"E Garment Co., Ltd.",Cambodia,30/01/2019,2019,,,
39154,825,"E Garment Co., Ltd.",Cambodia,27/02/2020,2020,,,
42472,825,"E Garment Co., Ltd.",Cambodia,26/05/2021,2021,,,
17128,827,Eastern Industrial Enterprise Inc.,Cambodia,14/09/2016,2016,,,
12318,828,"Eastex Garment Co., Ltd.",Cambodia,03/12/2015,2015,,,
18468,828,"Eastex Garment Co., Ltd.",Cambodia,30/01/2017,2017,,,
