repriskID,company_name,headquarters_country,headquarters_country_isocode,sectors,url,isins,primary_isin,no_reported_risk_exposure,cName
591332,OPV Pharmaceuticals JSC,Vietnam,VN,Pharmaceuticals and Biotechnology,https://www.opv.vn,,,1,opv pharmaceuticals jsc
591417,International Tobacco Industries Ltd,Bangladesh,BD,Tobacco,,,,0,international tobacco industries ltd
591504,Benang Warna Indonesia; PT,Indonesia,ID,Personal and Household Goods,,,,0,benang warna indonesia pt
591608,Online Mobile Services JSC,Vietnam,VN,Software and Computer Services | Financial Services,https://momo.vn/,,,1,online mobile services jsc
591754,Arwana Sawit Lestari; PT,Indonesia,ID,Food and Beverage,,,,0,arwana sawit lestari pt
592499,Traveloka Indonesia; PT,Indonesia,ID,Travel and Leisure,https://www.traveloka.com/en,,,1,traveloka indonesia pt
593730,Pertamina Hulu Energi Offshore North West Java; PT (PHE ONWJ),Indonesia,ID,Oil and Gas,https://pheonwj.pertamina.com/,,,0,pertamina hulu energi offshore north west java pt
593787,Chhang Yong Tourism,Cambodia,KH,Travel and Leisure,,,,0,chhang yong tourism
594183,Mosharraf Spinning Mills Pvt Ltd,Bangladesh,BD,Personal and Household Goods,http://mosharrafspinning.com/,,,1,mosharraf spinning mills pvt ltd
594290,Canopus F&B Ltd (Breadlife),Indonesia,ID,Food and Beverage,https://order.breadlifebakery.com/,,,1,canopus f and b ltd
594365,VipDiskon,Indonesia,ID,Retail,https://www.vipdiskon.com/,,,1,vipdiskon
594525,Cadivi Dong Nai Co Ltd (Cong Ty Tnhh Mot Thanh Vien Cadivi Dong Nai ),Vietnam,VN,Electronic and Electrical Equipment,,,,1,cadivi dong nai
594553,AES Levant Holdings BV Jordan (AES Levant Jordan),Jordan,JO,Utilities,http://www.aesjordan.com.jo,,,0,aes levant holdings bv jordan
594574,Karisma Agro Sejahtera; PT,Indonesia,ID,Food and Beverage,,,,0,karisma agro sejahtera pt
594881,Sky Angkor Airlines Co Ltd,Cambodia,KH,Airlines,http://skyangkorair.com/landpage/,,,1,sky angkor airlines
595388,Cambodia Airways Co Ltd,Cambodia,KH,Airlines,https://www.cambodia-airways.com/,,,1,cambodia airways
595608,Allegrindo Nusantara; PT,Indonesia,ID,Food and Beverage,,,,0,allegrindo nusantara pt
595612,Lae Renun; PT,Indonesia,ID,Unspecified,,,,0,lae renun pt
595657,Batik Air Indonesia; PT (Batik Air),Indonesia,ID,Construction and Materials | Airlines,,,,0,batik air indonesia pt
595844,Rodio Swissboring Nicaragua SA,Nicaragua,NI,Mining,https://rodio-swissboring.com,,,1,rodio swissboring nicaragua sa
595853,Regent Airways,Bangladesh,BD,Airlines,http://www.flyregent.com/,,,1,regent airways
595925,JC (Cambodia) International Airlines Co Ltd,Cambodia,KH,Airlines,https://www.jcairlines.com,,,1,jc international airlines
596309,Samra Electric Power Co (SEPCO),Jordan,JO,Utilities,http://www.sepco.com.jo,,,1,samra electric power co
596328,Astra Multi Finance; PT,Indonesia,ID,Financial Services,,,,0,astra multi finance pt
596432,Bamboo Airways Co Ltd,Vietnam,VN,Airlines,https://www.bambooairways.com/vn-en/,,,0,bamboo airways
596469,Grup Columbia; PT,Indonesia,ID,Unspecified,,,,0,grup columbia pt
596474,Sinar Jaya Group,Indonesia,ID,Retail | Travel and Leisure,https://www.sinarjayagroup.co.id/,,,0,sinar jaya group
596507,Famon Awal Bros Sedaya; PT,Indonesia,ID,Health Care Equipment and Services,,ID1000175904,ID1000175904,1,famon awal bros sedaya pt
596541,Bara Energi Lestari; PT,Indonesia,ID,Mining,http://www.belcoal.co.id,,,0,bara energi lestari pt
596733,Chungyuen Plastic Manufacture Co Ltd,Cambodia,KH,Chemicals,,,,0,chungyuen plastic manufacture
597359,Esquire Knit Composite Ltd,Bangladesh,BD,Personal and Household Goods,http://esquireknit.com/,BD0481EKCL01,BD0481EKCL01,1,esquire knit composite ltd
597417,MAK Corp,Bangladesh,BD,Support Services (Industrial Goods and Services),,,,0,mak corp
597438,Al Fahad Air Ticketing And Medical Tourism Ltd,Bangladesh,BD,Travel and Leisure,,,,0,al fahad air ticketing and medical tourism ltd
597441,MAPS Steel Corp Ltd,Bangladesh,BD,Industrial Metals,,,,0,maps steel corp ltd
597446,Shahed Ship Breaking,Bangladesh,BD,Support Services (Industrial Goods and Services),,,,0,shahed ship breaking
597456,NRB Bank Ltd,Bangladesh,BD,Banks | Financial Services,https://www.nrbbankbd.com/,,,0,nrb bank ltd
59751,Century Investment Group PLC,Jordan,JO,Financial Services,http://centurygroup.jo/,JO3109711015,JO3109711015,1,century investment group plc
597684,Transportasi Jakarta; PT (TransJakarta),Indonesia,ID,Travel and Leisure,http://transjakarta.co.id/,,,0,transportasi jakarta pt
597997,Damai Suksesindo; PT,Indonesia,ID,Mining,,,,0,damai suksesindo pt
598067,Era Sawita; PT,Indonesia,ID,Food and Beverage,,,,0,era sawita pt
59831,Contemporary For Housing Projects PLC,Jordan,JO,Financial Services,http://www.moaseron.com,JO3124111019,JO3124111019,1,contemporary for housing projects plc
598362,Karimun Marine Shipyard; PT,Indonesia,ID,Industrial Engineering,https://karimunmarineshipyard.com/,,,0,karimun marine shipyard pt
5986,Antam (Persero); PT,Indonesia,ID,Mining,http://www.antam.com,,,0,antam  pt
598608,Marganet One Ltd,Bangladesh,BD,Industrial Transportation | Support Services (Industrial Goods and Services),http://marganetone.com/,,,0,marganet one ltd
598957,Dok & Perkapalan Kodja Bahari; PT (Persero),Indonesia,ID,Industrial Engineering,https://dkb.co.id/,,,0,dok and perkapalan kodja bahari pt
59915,Holy Land Insurance,Jordan,JO,Insurance,,,JO2101011010,1,holy land insurance
59916,Al Entkaeya For Investment & Real Estate Development Co,Jordan,JO,Financial Services,http://www.entkaeya.com,JO3128711012,JO3128711012,1,al entkaeya for investment and real estate development co
599236,Begum Rokeya University,Bangladesh,BD,Retail,https://brur.ac.bd,,,0,begum rokeya university
599238,Emran Arms & Co,Bangladesh,BD,Aerospace and Defense,http://www.imranarms.com/,,,0,emran arms and co
599240,Easy Garment,Bangladesh,BD,Personal and Household Goods,,,,0,easy garment
599247,Xin Jia Fashion,Cambodia,KH,Personal and Household Goods,,,,0,xin jia fashion
59957,Trust International Transport,Jordan,JO,Travel and Leisure,,JO3105511013,JO3105511013,1,trust international transport
60081,Jordan Poultry Processing & Marketing Co,Jordan,JO,Food and Beverage,www.hammoudeh.com/Sub/Poultry.asp?class=4,JO4100211013,JO4100211013,1,jordan poultry processing and marketing co
601959,Hong Xin Steel; PT,Indonesia,ID,Industrial Metals,,,,0,hong xin steel pt
602211,Priatama Rupat; PT,Indonesia,ID,Food and Beverage,,,,0,priatama rupat pt
602212,Wahana Sawit Subur Indah; PT,Indonesia,ID,Food and Beverage,,,,0,wahana sawit subur indah pt
6024,Perhutani; PT,Indonesia,ID,Forestry,http://www.perumperhutani.com/,,,0,perhutani pt
602403,Industri Telekomunikasi Indonesia (INTI); PT (PERSERO),Indonesia,ID,Telecommunications,http://www.inti.co.id/,,,0,industri telekomunikasi indonesia  pt
602430,Angkasa Pura Propertindo; PT,Indonesia,ID,Industrial Transportation | Financial Services,http://angkasapurapropertindo.co.id/,,,0,angkasa pura propertindo pt
60249,Akbar Indo Makmur Stimec Tbk; PT,Indonesia,ID,Support Services (Industrial Goods and Services),http://www.aims.co.id,ID1000071202,ID1000071202,0,akbar indo makmur stimec tbk pt
60297,Alia Transport,Jordan,JO,Industrial Transportation,,,,0,alia transport
60325,Lestair Unggul Makmur (LUM); PT,Indonesia,ID,Paper,,,,0,lestair unggul makmur  pt
603396,Karya Sejati; PT (KS),Indonesia,ID,Chemicals,,,,0,karya sejati pt
603489,Muara Alam Sejahtera; PT (MAS),Indonesia,ID,Mining,http://www.mascoal.co.id/,,,0,muara alam sejahtera pt
603504,Utama Karya Indonesia; PT (UKI),Indonesia,ID,Financial Services,https://ksputamakarya.blogspot.com/,,,0,utama karya indonesia pt
603506,Diana Abadi Santosa; PT (DAS),Indonesia,ID,Support Services (Industrial Goods and Services),http://das-bujp.blogspot.com,,,0,diana abadi santosa pt
603522,Gemilang Karya Mandiri; PT (GKM),Indonesia,ID,Construction and Materials,http://www.pt-gkm.com/news.php,,,0,gemilang karya mandiri pt
603528,Surya Usaha Mandiri; PT (SUM),Indonesia,ID,Personal and Household Goods,https://pt-surya-usaha-mandiri.business.site,,,0,surya usaha mandiri pt
603538,Putra Lirik Domas (PLD); PT,Indonesia,ID,Food and Beverage,,,,0,putra lirik domas  pt
603539,SP; PT,Indonesia,ID,Food and Beverage,,,,0,sp pt
603544,Mitrautama Sejahtera Logistik; PT (MSL),Indonesia,ID,Industrial Transportation,http://msl.co.id/?lang=en,,,0,mitrautama sejahtera logistik pt
60355,Tjipta Group,Indonesia,ID,Forestry,www.tjipta.com,,,0,tjipta group
603553,Pratama Nusantara Sakti; PT (PNS),Indonesia,ID,Food and Beverage | Forestry,http://www.pratamanusantara.co.id,,,0,pratama nusantara sakti pt
60356,Medco Group,Indonesia,ID,Financial Services,http://www.medcogroup.com,,,0,medco group
603564,GYS; PT,Indonesia,ID,Food and Beverage,,,,0,gys pt
60357,Digul Agro Lestari; PT,Indonesia,ID,Food and Beverage,,,,0,digul agro lestari pt
60358,Buana Agro Tama; PT,Indonesia,ID,Food and Beverage,,,,0,buana agro tama pt
60359,Wolo Agro Makmur; PT,Indonesia,ID,Food and Beverage,,,,0,wolo agro makmur pt
603684,Nuansacipta Coal Investment; PT,Indonesia,ID,Mining,,,,0,nuansacipta coal investment pt
603696,Limbuh; CV,Indonesia,ID,Mining,,,,0,limbuh cv
60376,Weda Bay Nickel; PT,Indonesia,ID,Mining,https://iwip.co.id/en/pt-weda-bay-nickel-en/,,,0,weda bay nickel pt
603855,Sinar Suri; PT,Indonesia,ID,Construction and Materials,,,,0,sinar suri pt
604019,Epyllion Group,Bangladesh,BD,Personal and Household Goods,http://www.epylliongroup.com,,,0,epyllion group
604049,Pran Agro Business Ltd,Bangladesh,BD,Food and Beverage,https://www.pranfoods.net,,,0,pran agro business ltd
604057,Kien Anh Construction And Import - Export Co Ltd (Cong Ty Tnhh Xuat Nhap Khau Va Xay Dung Kien Anh),Vietnam,VN,Construction and Materials,,,,1,kien anh construction and import
604062,CI Biotech Co Ltd,Cambodia,KH,Forestry,,,,0,ci biotech
604085,Riau Abadi Lestari; PT,Indonesia,ID,Forestry,,,,0,riau abadi lestari pt
604087,Satria Perkasa Agung Unit Serapung; PT,Indonesia,ID,Forestry,https://satriaperkasaagung.com/spa-serapung,,,0,satria perkasa agung unit serapung pt
604089,Satria Perkasa Agung KTH Sinar Merawang; PT,Indonesia,ID,Forestry,https://satriaperkasaagung.com/spa-sw,,,0,satria perkasa agung kth sinar merawang pt
604090,SBA Wood Industries; PT,Indonesia,ID,Forestry,,,,0,sba wood industries pt
604092,Sumalindo Hutani Jaya; PT,Indonesia,ID,Forestry,,,,0,sumalindo hutani jaya pt
604095,Bina Silva Nusa; PT,Indonesia,ID,Construction and Materials | Forestry,http://www.binasilvanusa.com,,,0,bina silva nusa pt
604096,Bukit Raya Mudisa; PT,Indonesia,ID,Forestry,,,,0,bukit raya mudisa pt
604097,Harapan Jaya Makmur; PT,Indonesia,ID,Food and Beverage | Forestry,,,,0,harapan jaya makmur pt
604098,ITCI Hutani Manunggal; PT,Indonesia,ID,Forestry,http://disdik-balikpapan.net/forestmanagement.php,,,0,itci hutani manunggal pt
60410,Artelindo Wiratama; PT,Indonesia,ID,Forestry,,,,0,artelindo wiratama pt
604100,Nusa Wana Raya; PT,Indonesia,ID,Forestry,,,,0,nusa wana raya pt
604101,Nusantara Sentosa Raya; PT,Indonesia,ID,Forestry,,,,0,nusantara sentosa raya pt
604102,Peranap Timber; PT,Indonesia,ID,Forestry,,,,0,peranap timber pt
604104,Sinar Belantara Indah; PT,Indonesia,ID,Forestry,,,,0,sinar belantara indah pt
604105,Wananugraha Bima Lestari; PT,Indonesia,ID,Forestry,,,,0,wananugraha bima lestari pt
604133,Jordan Post Company (Jordan Post),Jordan,JO,Industrial Transportation | Financial Services,http://jordanpost.com.jo/en/,,,0,jordan post company
604157,Bhaladika Transport,Indonesia,ID,Travel and Leisure,,,,0,bhaladika transport
604394,Daya Guna Samudera Tbk; PT,Indonesia,ID,Food and Beverage,,,ID1000090004,1,daya guna samudera tbk pt
604631,Pelayaran Tamarin Samudra Tbk; PT,Indonesia,ID,Industrial Transportation,https://www.tamarin.co.id/,ID1000138803,ID1000138803,1,pelayaran tamarin samudra tbk pt
604730,Lippo Land Development Tbk; PT,Indonesia,ID,Financial Services,,,ID1000085400,1,lippo land development tbk pt
604903,Palma Mas Sejahtera; PT,Indonesia,ID,Food and Beverage,,,,0,palma mas sejahtera pt
605146,Primatama Rupat; PT (Surya Dumai Grup),Indonesia,ID,Food and Beverage,,,,0,primatama rupat pt
60515,Binh Duong Minerals & Construction JSC,Vietnam,VN,Construction and Materials,,VN000000KSB3,VN000000KSB3,1,binh duong minerals and construction jsc
60517,Power Engineering Consulting JSC 2,Vietnam,VN,Construction and Materials | Support Services (Industrial Goods and Services) | Financial Services,http://pecc2.com/,VN000000TV22,VN000000TV22,1,power engineering consulting jsc 2
60520,Can Don Hydro Power JSC,Vietnam,VN,Utilities,http://www.candon.com.vn/,VN000000SJD1,VN000000SJD1,1,can don hydro power jsc
60521,Ry Ninh Ii Hydroelectric JSC,Vietnam,VN,Utilities,http://www.ryninh2.com.vn/,,VN000000RHC9,1,ry ninh ii hydroelectric jsc
60524,Indo Acidatama Tbk ;PT,Indonesia,ID,Chemicals,https://acidatama.com/,ID1000102601,ID1000102601,1,indo acidatama tbk pt
605258,Islamic International Arab Bank (IIAB),Jordan,JO,Banks,https://iiabank.com.jo/en,JO1120111017,JO1120111017,1,islamic international arab bank
60543,GiaiPhong Auto JSC,Vietnam,VN,Automobiles and Parts,http://giaiphong.com.vn/,VN000000GGG5,VN000000GGG5,1,giaiphong auto jsc
605469,Mutiara Indah Textile; PT (Muintex),Indonesia,ID,Personal and Household Goods,,,,0,mutiara indah textile pt
60557,Multi Prima Sejahtera Tbk; PT,Indonesia,ID,Automobiles and Parts,https://multiprimasejahtera.net,ID1000086408,ID1000086408,1,multi prima sejahtera tbk pt
60572,Bank ICB Bumiputera Tbk PT,Indonesia,ID,Banks,www.bumiputera.co.id,ID1000091507,ID1000091507,1,bank icb bumiputera tbk pt
60573,Bank Woori Saudara Indonesia 1906 Tbk; PT,Indonesia,ID,Banks,http://www.bankwoorisaudara.com/,ID1000105307,ID1000105307,0,bank woori saudara indonesia 1906 tbk pt
60575,Bank Swadesi Tbk; PT,Indonesia,ID,Banks,https://www.boiindonesia.co.id/,ID1000089709,ID1000089709,1,bank swadesi tbk pt
60576,Bank Victoria International Tbk; PT,Indonesia,ID,Banks,https://www.victoriabank.co.id/?lang=en,ID1000056302,ID1000056302,1,bank victoria international tbk pt
60577,Bank QNB Indonesia Tbk; PT (formerly Bank QNB Kesawan Tbk PT),Indonesia,ID,Banks,http://www.qnb.co.id/,ID1000093503,ID1000093503,0,bank qnb indonesia tbk pt (formerly bank qnb kesawan tbk pt)
60578,PT Bank Rakyat Indonesia Agroniaga Tbk (BRI Agro),Indonesia,ID,Banks,https://bankraya.co.id/,ID1000095508,ID1000095508,0,bank rakyat indonesia agroniaga tbk pt
60579,Bank Capital Indonesia Tbk; PT,Indonesia,ID,Banks,http://www.bankcapital.co.id/id/index.php,ID1000107402,ID1000107402,0,bank capital indonesia tbk pt
60580,Bank Bumi Arta Tbk; PT,Indonesia,ID,Banks,https://www.bankbba.co.id/bumiarta/en,ID1000103401,ID1000103401,1,bank bumi arta tbk pt
60581,Bank Windu Kentjana International Tbk; PT,Indonesia,ID,Banks,https://idn.ccb.com/,ID1000106305,ID1000106305,0,bank windu kentjana international tbk pt
605833,Pacific Grand JSC Ltd,Cambodia,KH,Chemicals,,,,0,pacific grand jsc ltd
606096,Mitra Asia Cemerlang; PT (MAC),Indonesia,ID,Mining,http://mitraasiacemerlang.com/,,,1,mitra asia cemerlang pt
60617,Delta Djakarta Tbk PT,Indonesia,ID,Food and Beverage,https://www.deltajkt.co.id/welcome,ID1000136005,ID1000136005,1,delta djakarta tbk pt
606198,Dai Toan Thang Steel Trading Co Ltd,Vietnam,VN,Industrial Metals,https://daitoanthang.com/,,,1,dai toan thang steel trading
606204,Toan Thang Steel JSC (Cong Ty Co Phan Teph Toan Thang),Vietnam,VN,Industrial Metals,http://www.theptoanthang.znn.vn/,,,1,toan thang steel jsc
606207,Thep Thoan Thang; CTCP (Toan Thang Steel Trading Co Ltd),Vietnam,VN,Industrial Metals,https://www.toanthangsteel.com.vn/,,,1,thep thoan thang ctcp
60636,Mitra Adiperkasa Tbk; PT,Indonesia,ID,Retail,https://www.map.co.id/,US69369G1040 | ID1000099807,ID1000099807,1,mitra adiperkasa tbk pt
606379,Lumajang Jaya Sejahtera; PT,Indonesia,ID,Mining,,,,0,lumajang jaya sejahtera pt
606380,WB Finance Co Ltd,Cambodia,KH,Financial Services,https://www.wbfinance.com.kh/en/,,,0,wb finance
606381,Prasac Staff Co,Cambodia,KH,Financial Services,https://www.prasac.com.kh/en/about/shareholders,,,0,prasac staff co
606386,AMK Microfinance Institution PLC (AMK; AMK Microfinance; formerly Angkor Mikroheranhvatho Kampuchea Co),Cambodia,KH,Financial Services,https://www.amkcambodia.com/index.html,,,0,amk microfinance institution plc (amk amk microfinance formerly angkor mikroheranhvatho kampuchea co)
606389,Ika Bina Agro Wisesa; PT,Indonesia,ID,Food and Beverage,,,,0,ika bina agro wisesa pt
606390,Gunung Salak Sukabumi; PT,Indonesia,ID,Personal and Household Goods,,,,0,gunung salak sukabumi pt
606392,Mersifarma Tirmaku Mercusana; PT,Indonesia,ID,Pharmaceuticals and Biotechnology,https://www.mersifarma.com,,,0,mersifarma tirmaku mercusana pt
60640,Wicaksana Overseas Internation,Indonesia,ID,Retail,https://wicaksana.co.id/,ID1000066301,ID1000066301,1,wicaksana overseas internation
606431,Rising Industries Ltd,Bangladesh,BD,Personal and Household Goods,https://www.rising-group.com/index.php/division,,,1,rising industries ltd
60649,Hoang Mai Cement Co,Vietnam,VN,Construction and Materials,,VN000000HOM5,VN000000HOM5,1,hoang mai cement co
60650,Asahimas Flat Glass Tbk PT,Indonesia,ID,Construction and Materials,www.amfg.co.id,ID1000084601,ID1000084601,1,asahimas flat glass tbk pt
60651,620 Chau Thoi Concrete Corp,Vietnam,VN,Construction and Materials,http://www.beton6.com/,VN000000BT67,VN000000BT67,1,620 chau thoi concrete corp
60652,Quang Ninh Construction and Cement JSC,Vietnam,VN,Construction and Materials | Retail | Mining,,VN000000QNC9,VN000000QNC9,1,quang ninh construction and cement jsc
60653,Mulia Industrindo Tbk; PT,Indonesia,ID,Construction and Materials,https://muliaindustrindo.com/id,ID1000060106,ID1000060106,1,mulia industrindo tbk pt
60654,Cement Materials and Transport,Vietnam,VN,Construction and Materials,http://vtvxm.com/,VN000000VTV6,VN000000VTV6,1,cement materials and transport
60655,Song Da 7 JSC,Vietnam,VN,Construction and Materials,http://www.songda7.com.vn/,VN000000SD74,VN000000SD74,1,song da 7 jsc
60656,Son Ha International Corp,Vietnam,VN,Industrial Metals | Retail,https://www.sonha.com.vn/en,VN000000SHI4,VN000000SHI4,1,son ha international corp
60657,Hoa An JSC,Vietnam,VN,Construction and Materials | Mining | Financial Services,http://www.hoaan.com.vn/,VN000000DHA3,VN000000DHA3,1,hoa an jsc
60658,Vina2 Investment and Construction JSC (formerly Vietnam Construction JSC No 2),Vietnam,VN,Construction and Materials | Financial Services,https://vina2.com.vn/,VN000000VC21,VN000000VC21,1,vina2 investment and construction jsc (formerly vietnam construction jsc no 2)
60659,Savimex Corp,Vietnam,VN,Construction and Materials | Personal and Household Goods,https://www.savimex.com.vn/,VN000000SAV2,VN000000SAV2,1,savimex corp
60660,Viglacera Ha Long JSC,Vietnam,VN,Construction and Materials,,VN000000VHL2,VN000000VHL2,1,viglacera ha long jsc
60661,Vimeco JSC (Machinery Erection and Construction Jsc),Vietnam,VN,Construction and Materials,https://vimeco.com.vn/en/,VN000000VMC1,VN000000VMC1,1,vimeco jsc
60662,Sai Son Cement JSC,Vietnam,VN,Construction and Materials,http://ximangsaison.com/,VN000000SCJ3,VN000000SCJ3,1,sai son cement jsc
