QuestID,FactoryBWID,FactoryName,Country,AssessmentDate,year,cName,CNRR,repriskid,RRCleaned,Rrsector,doubt,handcoded,round
9588,1702,PT Buma Apparel Industry,Indonesia,8/7/2015,2015,buma apparel industry pt,Buma Apparel Industry; PT,274881,buma apparel industry pt,Personal and Household Goods,0,0,1
15718,1702,PT Buma Apparel Industry,Indonesia,19/07/2016,2016,buma apparel industry pt,Buma Apparel Industry; PT,274881,buma apparel industry pt,Personal and Household Goods,0,0,1
21501,1702,PT Buma Apparel Industry,Indonesia,25/07/2017,2017,buma apparel industry pt,Buma Apparel Industry; PT,274881,buma apparel industry pt,Personal and Household Goods,0,0,1
28951,1702,PT Buma Apparel Industry,Indonesia,1/8/2018,2018,buma apparel industry pt,Buma Apparel Industry; PT,274881,buma apparel industry pt,Personal and Household Goods,0,0,1
35139,1702,PT Buma Apparel Industry,Indonesia,18/07/2019,2019,buma apparel industry pt,Buma Apparel Industry; PT,274881,buma apparel industry pt,Personal and Household Goods,0,0,1
9862,1703,Hung Long Garment & Service JSC,Vietnam,23/06/2015,2015,hung long garment and service jsc,Hung Long Garment and Service JSC,2231778,hung long garment and service jsc,Personal and Household Goods | Retail,0,0,1
17141,1703,Hung Long Garment & Service JSC,Vietnam,11/10/2016,2016,hung long garment and service jsc,Hung Long Garment and Service JSC,2231778,hung long garment and service jsc,Personal and Household Goods | Retail,0,0,1
23545,1703,Hung Long Garment & Service JSC,Vietnam,2/11/2017,2017,hung long garment and service jsc,Hung Long Garment and Service JSC,2231778,hung long garment and service jsc,Personal and Household Goods | Retail,0,0,1
37507,1703,Hung Long Garment & Service JSC,Vietnam,3/12/2019,2019,hung long garment and service jsc,Hung Long Garment and Service JSC,2231778,hung long garment and service jsc,Personal and Household Goods | Retail,0,0,1
40901,1703,Hung Long Garment & Service JSC,Vietnam,15/12/2020,2020,hung long garment and service jsc,Hung Long Garment and Service JSC,2231778,hung long garment and service jsc,Personal and Household Goods | Retail,0,0,1
13747,1704,Sharmin Apparels Ltd.,Bangladesh,1/11/2015,2015,sharmin apparels ltd,,,,,0,0,0
17946,1704,Sharmin Apparels Ltd.,Bangladesh,17/10/2016,2016,sharmin apparels ltd,,,,,0,0,0
24015,1704,Sharmin Apparels Ltd.,Bangladesh,19/11/2017,2017,sharmin apparels ltd,,,,,0,0,0
13118,1705,Masihata Sweaters Ltd.,Bangladesh,9/11/2015,2015,masihata sweaters ltd,Masihata Sweaters Ltd,161141,masihata sweaters ltd,Personal and Household Goods,0,0,1
17005,1705,Masihata Sweaters Ltd.,Bangladesh,17/10/2016,2016,masihata sweaters ltd,Masihata Sweaters Ltd,161141,masihata sweaters ltd,Personal and Household Goods,0,0,1
23974,1705,Masihata Sweaters Ltd.,Bangladesh,8/11/2017,2017,masihata sweaters ltd,Masihata Sweaters Ltd,161141,masihata sweaters ltd,Personal and Household Goods,0,0,1
32480,1705,Masihata Sweaters Ltd.,Bangladesh,30/01/2019,2019,masihata sweaters ltd,Masihata Sweaters Ltd,161141,masihata sweaters ltd,Personal and Household Goods,0,0,1
38727,1705,Masihata Sweaters Ltd.,Bangladesh,16/02/2020,2020,masihata sweaters ltd,Masihata Sweaters Ltd,161141,masihata sweaters ltd,Personal and Household Goods,0,0,1
13125,1706,S.F. Denim Apparels Ltd.,Bangladesh,9/11/2015,2015,s.f. denim apparels ltd,,,,,0,0,0
16983,1706,S.F. Denim Apparels Ltd.,Bangladesh,18/10/2016,2016,s.f. denim apparels ltd,,,,,0,0,0
9251,1708,Viet Trung JSC,Vietnam,2/6/2015,2015,viet trung jsc,,,,,0,0,0
8805,1709,Dap Cau Garment Corporation JSC,Vietnam,22/04/2015,2015,dap cau garment corp jsc,Dap Cau Garment Corp JSC,2386448,dap cau garment corp jsc,Personal and Household Goods,0,0,1
15111,1709,Dap Cau Garment Corporation JSC,Vietnam,9/6/2016,2016,dap cau garment corp jsc,Dap Cau Garment Corp JSC,2386448,dap cau garment corp jsc,Personal and Household Goods,0,0,1
20163,1709,Dap Cau Garment Corporation JSC,Vietnam,11/5/2017,2017,dap cau garment corp jsc,Dap Cau Garment Corp JSC,2386448,dap cau garment corp jsc,Personal and Household Goods,0,0,1
27569,1709,Dap Cau Garment Corporation JSC,Vietnam,5/6/2018,2018,dap cau garment corp jsc,Dap Cau Garment Corp JSC,2386448,dap cau garment corp jsc,Personal and Household Goods,0,0,1
34214,1709,Dap Cau Garment Corporation JSC,Vietnam,28/05/2019,2019,dap cau garment corp jsc,Dap Cau Garment Corp JSC,2386448,dap cau garment corp jsc,Personal and Household Goods,0,0,1
39472,1709,Dap Cau Garment Corporation JSC,Vietnam,16/06/2020,2020,dap cau garment corp jsc,Dap Cau Garment Corp JSC,2386448,dap cau garment corp jsc,Personal and Household Goods,0,0,1
9074,1710,"JC INT'L Vina Co., Ltd.",Vietnam,19/05/2015,2015,jc intl vina,,,,,0,0,0
16048,1710,"JC INT'L Vina Co., Ltd.",Vietnam,2/8/2016,2016,jc intl vina,,,,,0,0,0
22247,1710,"JC INT'L Vina Co., Ltd.",Vietnam,1/8/2017,2017,jc intl vina,,,,,0,0,0
28894,1710,"JC INT'L Vina Co., Ltd.",Vietnam,7/8/2018,2018,jc intl vina,,,,,0,0,0
35957,1710,"JC INT'L Vina Co., Ltd.",Vietnam,3/9/2019,2019,jc intl vina,,,,,0,0,0
40049,1710,"JC INT'L Vina Co., Ltd.",Vietnam,15/09/2020,2020,jc intl vina,,,,,0,0,0
9698,1711,"Shinwon Ebenezer Ha Noi Co., Ltd.",Vietnam,25/06/2015,2015,shinwon ebenezer ha noi,,,,,0,0,0
15986,1711,"Shinwon Ebenezer Ha Noi Co., Ltd.",Vietnam,26/07/2016,2016,shinwon ebenezer ha noi,,,,,0,0,0
21258,1711,Shinwon Ebenezer Ha Noi Co. Ltd.,Vietnam,19/07/2017,2017,shinwon ebenezer ha noi,,,,,0,0,0
27910,1711,Shinwon Ebenezer Ha Noi Co. Ltd.,Vietnam,3/7/2018,2018,shinwon ebenezer ha noi,,,,,0,0,0
34765,1711,"Shinwon Ebenezer Ha Noi Co., Ltd.",Vietnam,9/7/2019,2019,shinwon ebenezer ha noi,,,,,0,0,0
39715,1711,"Shinwon Ebenezer Ha Noi Co., Ltd.",Vietnam,14/07/2020,2020,shinwon ebenezer ha noi,,,,,0,0,0
42929,1711,"Shinwon Ebenezer Ha Noi Co., Ltd.",Vietnam,9/7/2021,2021,shinwon ebenezer ha noi,,,,,0,0,0
9919,1712,"Agile Sweater (Cambodia) Co., Ltd",Cambodia,1/7/2015,2015,agile sweater,Agile Sweater Cambodia Co Ltd,179846,agile sweater cambodia,Personal and Household Goods,0,0,2
15835,1712,"Agile Sweater (Cambodia) Co., Ltd",Cambodia,29/06/2016,2016,agile sweater,Agile Sweater Cambodia Co Ltd,179846,agile sweater cambodia,Personal and Household Goods,0,0,2
23496,1712,"Agile Sweater (Cambodia) Co., Ltd",Cambodia,26/09/2017,2017,agile sweater,Agile Sweater Cambodia Co Ltd,179846,agile sweater cambodia,Personal and Household Goods,0,0,2
30107,1712,"Agile Sweater (Cambodia) Co., Ltd",Cambodia,26/09/2018,2018,agile sweater,Agile Sweater Cambodia Co Ltd,179846,agile sweater cambodia,Personal and Household Goods,0,0,2
38536,1712,"Agile Sweater (Cambodia) Co., Ltd",Cambodia,20/02/2020,2020,agile sweater,Agile Sweater Cambodia Co Ltd,179846,agile sweater cambodia,Personal and Household Goods,0,0,2
42553,1712,"Agile Sweater (Cambodia) Co., Ltd",Cambodia,17/06/2021,2021,agile sweater,Agile Sweater Cambodia Co Ltd,179846,agile sweater cambodia,Personal and Household Goods,0,0,2
11693,1713,Sunjoy Fur Processing (Cambodia) Ltd,Cambodia,25/09/2015,2015,sunjoy fur processing ltd,,,,,0,0,0
13816,1714,"Caitac & Wanlin Apparel Co., Ltd",Cambodia,4/2/2016,2016,caitac and wanlin apparel,,,,,0,0,0
18747,1714,"Caitac & Wanlin Apparel Co., Ltd",Cambodia,24/01/2017,2017,caitac and wanlin apparel,,,,,0,0,0
26078,1714,"Caitac & Wanlin Apparel Co., Ltd",Cambodia,19/03/2018,2018,caitac and wanlin apparel,,,,,0,0,0
34181,1714,"Caitac & Wanlin Apparel Co., Ltd",Cambodia,13/06/2019,2019,caitac and wanlin apparel,,,,,0,0,0
14851,1715,ying yi industry,Cambodia,30/05/2016,2016,ying yi industry,Ying Yi Industry Co Ltd,2634831,ying yi industry,Personal and Household Goods,0,0,1
20692,1715,ying yi industry,Cambodia,20/06/2017,2017,ying yi industry,Ying Yi Industry Co Ltd,2634831,ying yi industry,Personal and Household Goods,0,0,1
28598,1715,ying yi industry,Cambodia,10/7/2018,2018,ying yi industry,Ying Yi Industry Co Ltd,2634831,ying yi industry,Personal and Household Goods,0,0,1
35118,1715,ying yi industry,Cambodia,30/07/2019,2019,ying yi industry,Ying Yi Industry Co Ltd,2634831,ying yi industry,Personal and Household Goods,0,0,1
40621,1715,ying yi industry,Cambodia,19/11/2020,2020,ying yi industry,Ying Yi Industry Co Ltd,2634831,ying yi industry,Personal and Household Goods,0,0,1
9796,1717,"Dou Power (Vietnam) Co., Ltd.",Vietnam,23/06/2015,2015,dou power,,,,,0,0,0
16557,1717,"Dou Power (Vietnam) Co., Ltd.",Vietnam,14/09/2016,2016,dou power,,,,,0,0,0
22101,1717,"Dou Power (Vietnam) Co., Ltd.",Vietnam,22/08/2017,2017,dou power,,,,,0,0,0
30067,1717,"Dou Power (Vietnam) Co., Ltd.",Vietnam,16/10/2018,2018,dou power,,,,,0,0,0
10186,1718,Tri Duc Co. Ltd.,Vietnam,28/07/2015,2015,tri duc,,,,,0,0,0
9720,1719,"Kim Binh Garment Co., Ltd.",Vietnam,25/06/2015,2015,kim binh garment,,,,,0,0,0
15445,1719,"Kim Binh Garment Co., Ltd.",Vietnam,5/7/2016,2016,kim binh garment,,,,,0,0,0
20734,1719,"Kim Binh Garment Co., Ltd.",Vietnam,6/6/2017,2017,kim binh garment,,,,,0,0,0
28594,1719,"Kim Binh Garment Co., Ltd.",Vietnam,24/07/2018,2018,kim binh garment,,,,,0,0,0
35593,1719,"Kim Binh Garment Co., Ltd.",Vietnam,20/08/2019,2019,kim binh garment,,,,,0,0,0
40102,1719,"Kim Binh Garment Co., Ltd.",Vietnam,24/09/2020,2020,kim binh garment,,,,,0,0,0
9362,1720,"Skytex Silk Screen Co., Ltd",Cambodia,10/6/2015,2015,skytex silk screen,,,,,0,0,0
15890,1720,"Skytex Silk Screen Co., Ltd",Cambodia,2/8/2016,2016,skytex silk screen,,,,,0,0,0
21295,1720,"Skytex Silk Screen Co., Ltd",Cambodia,27/07/2017,2017,skytex silk screen,,,,,0,0,0
28730,1720,"Skytex Silk Screen Co., Ltd",Cambodia,9/8/2018,2018,skytex silk screen,,,,,0,0,0
35358,1720,"Skytex Silk Screen Co., Ltd",Cambodia,16/08/2019,2019,skytex silk screen,,,,,0,0,0
40714,1720,"Skytex Silk Screen Co., Ltd",Cambodia,24/11/2020,2020,skytex silk screen,,,,,0,0,0
43578,1720,"Skytex Silk Screen Co., Ltd",Cambodia,31/08/2021,2021,skytex silk screen,,,,,0,0,0
12606,1721,"Graceful (Cambodia) Textiles Co., Ltd",Cambodia,14/12/2015,2015,graceful textiles,,,,,0,0,0
20615,1721,"Graceful (Cambodia) Textiles Co., Ltd",Cambodia,16/01/2017,2017,graceful textiles,,,,,0,0,0
24608,1721,"Graceful (Cambodia) Textiles Co., Ltd",Cambodia,3/1/2018,2018,graceful textiles,,,,,0,0,0
38210,1721,"Graceful (Cambodia) Textiles Co., Ltd",Cambodia,13/01/2020,2020,graceful textiles,,,,,0,0,0
42435,1721,"Graceful (Cambodia) Textiles Co., Ltd",Cambodia,1/6/2021,2021,graceful textiles,,,,,0,0,0
11340,1722,Namlee International Co. Ltd.,Vietnam,15/10/2015,2015,namlee international,,,,,0,0,0
17514,1722,Namlee International Co. Ltd.,Vietnam,17/11/2016,2016,namlee international,,,,,0,0,0
24110,1722,Namlee International Co. Ltd.,Vietnam,12/12/2017,2017,namlee international,,,,,0,0,0
31849,1722,Namlee International Co. Ltd.,Vietnam,15/01/2019,2019,namlee international,,,,,0,0,0
39346,1722,Namlee International Co. Ltd.,Vietnam,13/05/2020,2020,namlee international,,,,,0,0,0
43027,1722,Namlee International Co. Ltd.,Vietnam,5/7/2021,2021,namlee international,,,,,0,0,0
16705,1723,Parosy JSC,Vietnam,6/9/2016,2016,parosy jsc,,,,,0,0,0
21701,1723,Parosy JSC,Vietnam,15/08/2017,2017,parosy jsc,,,,,0,0,0
29355,1723,Parosy JSC,Vietnam,6/9/2018,2018,parosy jsc,,,,,0,0,0
11984,1725,"Lian Hao Garment (Cambodia) Co., Ltd",Cambodia,19/11/2015,2015,lian hao garment,,,,,0,0,0
20164,1725,"Lian Hao Garment (Cambodia) Co., Ltd",Cambodia,2/5/2017,2017,lian hao garment,,,,,0,0,0
11650,1726,PT Marel Sukses Pratama,Indonesia,26/10/2015,2015,marel sukses pratama pt,Marel Sukses Pratama; PT,2231133,marel sukses pratama pt,Personal and Household Goods,0,0,1
17192,1726,PT Marel Sukses Pratama,Indonesia,20/10/2016,2016,marel sukses pratama pt,Marel Sukses Pratama; PT,2231133,marel sukses pratama pt,Personal and Household Goods,0,0,1
23774,1726,PT Marel Sukses Pratama,Indonesia,8/11/2017,2017,marel sukses pratama pt,Marel Sukses Pratama; PT,2231133,marel sukses pratama pt,Personal and Household Goods,0,0,1
30224,1726,PT Marel Sukses Pratama,Indonesia,16/10/2018,2018,marel sukses pratama pt,Marel Sukses Pratama; PT,2231133,marel sukses pratama pt,Personal and Household Goods,0,0,1
39038,1726,PT Marel Sukses Pratama,Indonesia,26/11/2019,2019,marel sukses pratama pt,Marel Sukses Pratama; PT,2231133,marel sukses pratama pt,Personal and Household Goods,0,0,1
9384,1727,Tungtex Fashions (Vietnam) Limited,Vietnam,9/6/2015,2015,tungtex fashions ltd,,,,,0,0,0
15674,1727,Tungtex Fashions (Vietnam) Limited,Vietnam,19/07/2016,2016,tungtex fashions ltd,,,,,0,0,0
21708,1727,Tungtex Fashions (Vietnam) Limited,Vietnam,15/08/2017,2017,tungtex fashions ltd,,,,,0,0,0
29221,1727,Tungtex Fashions (Vietnam) Limited,Vietnam,21/08/2018,2018,tungtex fashions ltd,,,,,0,0,0
36059,1727,Tungtex Fashions (Vietnam) Limited,Vietnam,10/9/2019,2019,tungtex fashions ltd,,,,,0,0,0
40783,1727,Tungtex Fashions (Vietnam) Limited,Vietnam,2/12/2020,2020,tungtex fashions ltd,,,,,0,0,0
9960,1731,"MJ Apparel Co., Ltd.",Vietnam,15/07/2015,2015,mj apparel,,,,,0,0,0
15476,1731,"MJ Apparel Co., Ltd.",Vietnam,5/7/2016,2016,mj apparel,,,,,0,0,0
22467,1731,"MJ Apparel Co., Ltd.",Vietnam,31/08/2017,2017,mj apparel,,,,,0,0,0
28699,1731,"MJ Apparel Co., Ltd.",Vietnam,17/08/2018,2018,mj apparel,,,,,0,0,0
11992,1734,"Yakjin Vietnam Co., Ltd.",Vietnam,29/10/2015,2015,yakjin vietnam,,,,,0,0,0
17026,1734,"Yakjin Vietnam Co., Ltd.",Vietnam,4/10/2016,2016,yakjin vietnam,,,,,0,0,0
21846,1734,"Yakjin Vietnam Co., Ltd.",Vietnam,22/08/2017,2017,yakjin vietnam,,,,,0,0,0
36768,1734,"Yakjin Vietnam Co., Ltd.",Vietnam,22/10/2019,2019,yakjin vietnam,,,,,0,0,0
40452,1734,"Yakjin Vietnam Co., Ltd.",Vietnam,27/10/2020,2020,yakjin vietnam,,,,,0,0,0
10884,1736,"Viet Vuong Co., Ltd.",Vietnam,15/09/2015,2015,viet vuong,,,,,0,0,0
16506,1736,"Viet Vuong Co., Ltd.",Vietnam,7/9/2016,2016,viet vuong,,,,,0,0,0
22554,1736,"Viet Vuong Co., Ltd.",Vietnam,19/09/2017,2017,viet vuong,,,,,0,0,0
30430,1736,"Viet Vuong Co., Ltd.",Vietnam,31/10/2018,2018,viet vuong,,,,,0,0,0
37366,1736,"Viet Vuong Co., Ltd.",Vietnam,19/11/2019,2019,viet vuong,,,,,0,0,0
40946,1736,"Viet Vuong Co., Ltd.",Vietnam,9/12/2020,2020,viet vuong,,,,,0,0,0
13016,1737,Phu Hung JSC,Vietnam,20/01/2016,2016,phu hung jsc,,,,,0,0,0
18693,1737,Phu Hung JSC,Vietnam,14/02/2017,2017,phu hung jsc,,,,,0,0,0
28265,1737,Phu Hung JSC,Vietnam,26/06/2018,2018,phu hung jsc,,,,,0,0,0
35184,1737,Phu Hung JSC,Vietnam,1/8/2019,2019,phu hung jsc,,,,,0,0,0
43687,1737,Phu Hung JSC,Vietnam,7/9/2021,2021,phu hung jsc,,,,,0,0,0
11282,1741,PT Solve it,Indonesia,7/10/2015,2015,solve it pt,,,,,0,0,0
17352,1741,PT Solve it,Indonesia,27/10/2016,2016,solve it pt,,,,,0,0,0
23900,1741,PT Solve it,Indonesia,21/11/2017,2017,solve it pt,,,,,0,0,0
30375,1741,PT Solve it,Indonesia,17/10/2018,2018,solve it pt,,,,,0,0,0
15503,1742,PT Liebra Permana (Wonogiri),Indonesia,21/06/2016,2016,liebra permana pt,,,,,0,0,0
19950,1742,PT Liebra Permana (Wonogiri),Indonesia,26/04/2017,2017,liebra permana pt,,,,,0,0,0
26983,1742,PT Liebra Permana (Wonogiri),Indonesia,25/04/2018,2018,liebra permana pt,,,,,0,0,0
33687,1742,PT Liebra Permana (Wonogiri),Indonesia,24/04/2019,2019,liebra permana pt,,,,,0,0,0
12512,1743,PT Pancaprima Ekabrothers,Indonesia,21/12/2015,2015,pancaprima ekabrothers pt,Pancaprima Ekabrothers; PT,76287,pancaprima ekabrothers pt,Personal and Household Goods,0,0,1
18191,1743,PT Pancaprima Ekabrothers,Indonesia,28/12/2016,2016,pancaprima ekabrothers pt,Pancaprima Ekabrothers; PT,76287,pancaprima ekabrothers pt,Personal and Household Goods,0,0,1
25446,1743,PT Pancaprima Ekabrothers,Indonesia,24/01/2018,2018,pancaprima ekabrothers pt,Pancaprima Ekabrothers; PT,76287,pancaprima ekabrothers pt,Personal and Household Goods,0,0,1
11392,1746,PT Istana Garmindo Jaya,Indonesia,15/10/2015,2015,istana garmindo jaya pt,,,,,0,0,0
18061,1746,PT Istana Garmindo Jaya,Indonesia,19/12/2016,2016,istana garmindo jaya pt,,,,,0,0,0
24461,1746,PT Istana Garmindo Jaya,Indonesia,12/12/2017,2017,istana garmindo jaya pt,,,,,0,0,0
37914,1746,PT Istana Garmindo Jaya,Indonesia,23/12/2019,2019,istana garmindo jaya pt,,,,,0,0,0
11236,1749,Asean Three Tree Co. Ltd.,Vietnam,29/09/2015,2015,asean three tree,,,,,,1,2
12205,1751,Leader One Vietnam Ltd.,Vietnam,17/11/2015,2015,leader one vietnam ltd,,,,,0,0,0
16417,1751,Leader One Vietnam Ltd.,Vietnam,30/08/2016,2016,leader one vietnam ltd,,,,,0,0,0
12214,1752,GOAL Export S.A,Haiti,1/12/2015,2015,goal export sa,,,,,0,0,0
18517,1752,GOAL Export S.A,Haiti,23/01/2017,2017,goal export sa,,,,,0,0,0
10934,1753,"ARNASE TEXTIL, S.A",Nicaragua,25/08/2015,2015,"arnase textil, sa",,,,,0,0,0
11327,1754,Grace Glory (Cambodia) Garment LTD,Cambodia,28/09/2015,2015,grace glory garment ltd,,,,,0,0,0
17642,1754,Grace Glory (Cambodia) Garment LTD,Cambodia,21/11/2016,2016,grace glory garment ltd,,,,,0,0,0
24613,1754,Grace Glory (Cambodia) Garment LTD,Cambodia,5/12/2017,2017,grace glory garment ltd,,,,,0,0,0
37979,1754,Grace Glory (Cambodia) Garment LTD,Cambodia,17/12/2019,2019,grace glory garment ltd,,,,,0,0,0
41172,1754,Grace Glory (Cambodia) Garment LTD,Cambodia,6/1/2021,2021,grace glory garment ltd,,,,,0,0,0
11296,1755,"Yi Da Manufacturer Co., Ltd",Cambodia,28/09/2015,2015,yi da manufacturer,Yi Da Manufacturer Co Ltd,488974,yi da manufacturer,Personal and Household Goods,0,0,1
17401,1755,"Yi Da Manufacturer Co., Ltd",Cambodia,27/10/2016,2016,yi da manufacturer,Yi Da Manufacturer Co Ltd,488974,yi da manufacturer,Personal and Household Goods,0,0,1
23642,1755,"Yi Da Manufacturer Co., Ltd",Cambodia,20/11/2017,2017,yi da manufacturer,Yi Da Manufacturer Co Ltd,488974,yi da manufacturer,Personal and Household Goods,0,0,1
37851,1755,"Yi Da Manufacturer Co., Ltd",Cambodia,18/12/2019,2019,yi da manufacturer,Yi Da Manufacturer Co Ltd,488974,yi da manufacturer,Personal and Household Goods,0,0,1
41207,1755,"Yi Da Manufacturer Co., Ltd",Cambodia,11/1/2021,2021,yi da manufacturer,Yi Da Manufacturer Co Ltd,488974,yi da manufacturer,Personal and Household Goods,0,0,1
10818,1756,"Jin Ju Plus Vina Co., Ltd.",Vietnam,15/09/2015,2015,jin ju plus vina,,,,,0,0,0
15913,1756,"Jin Ju Plus Vina Co., Ltd.",Vietnam,9/8/2016,2016,jin ju plus vina,,,,,0,0,0
21569,1756,"Jin Ju Plus Vina Co., Ltd.",Vietnam,15/08/2017,2017,jin ju plus vina,,,,,0,0,0
29778,1756,"Jin Ju Plus Vina Co., Ltd.",Vietnam,25/09/2018,2018,jin ju plus vina,,,,,0,0,0
35912,1756,"Jin Ju Plus Vina Co., Ltd.",Vietnam,10/9/2019,2019,jin ju plus vina,,,,,0,0,0
40852,1756,"Jin Ju Plus Vina Co., Ltd.",Vietnam,10/12/2020,2020,jin ju plus vina,,,,,0,0,0
11765,1757,"Hyunlogos Vina Co., Ltd.",Vietnam,20/10/2015,2015,hyunlogos vina,,,,,0,0,0
16312,1757,"Hyunlogos Vina Co., Ltd.",Vietnam,30/08/2016,2016,hyunlogos vina,,,,,0,0,0
28004,1757,"Hyunlogos Vina Co., Ltd.",Vietnam,10/7/2018,2018,hyunlogos vina,,,,,0,0,0
34941,1757,"Hyunlogos Vina Co., Ltd.",Vietnam,16/07/2019,2019,hyunlogos vina,,,,,0,0,0
39830,1757,"Hyunlogos Vina Co., Ltd.",Vietnam,18/08/2020,2020,hyunlogos vina,,,,,0,0,0
12491,1758,"Namyang Delta Co., Ltd.",Vietnam,9/12/2015,2015,namyang delta,,,,,0,0,0
19004,1758,"Namyang Delta Co., Ltd.",Vietnam,28/02/2017,2017,namyang delta,,,,,0,0,0
26250,1758,"Namyang Delta Co., Ltd.",Vietnam,27/03/2018,2018,namyang delta,,,,,0,0,0
33169,1758,"Namyang Delta Co., Ltd.",Vietnam,2/4/2019,2019,namyang delta,,,,,0,0,0
39290,1758,"Namyang Delta Co., Ltd.",Vietnam,6/5/2020,2020,namyang delta,,,,,0,0,0
15010,1759,Crazy Fashion Ltd.,Bangladesh,16/11/2015,2015,crazy fashion ltd,,,,,0,0,0
18971,1759,Crazy Fashion Ltd.,Bangladesh,13/03/2017,2017,crazy fashion ltd,,,,,0,0,0
28488,1759,Crazy Fashion Ltd.,Bangladesh,9/7/2018,2018,crazy fashion ltd,,,,,0,0,0
14059,1760,Adhunik Poshak Shilpa Ltd.,Bangladesh,26/01/2016,2016,adhunik poshak shilpa ltd,Adhunik Poshak Shilpo Ltd,207437,adhunik poshak shilpo ltd,Personal and Household Goods,0,0,2
20426,1760,Adhunik Poshak Shilpa Ltd.,Bangladesh,6/6/2017,2017,adhunik poshak shilpa ltd,Adhunik Poshak Shilpo Ltd,207437,adhunik poshak shilpo ltd,Personal and Household Goods,0,0,2
28962,1760,Adhunik Poshak Shilpa Ltd.,Bangladesh,16/07/2018,2018,adhunik poshak shilpa ltd,Adhunik Poshak Shilpo Ltd,207437,adhunik poshak shilpo ltd,Personal and Household Goods,0,0,2
13387,1761,International Trading Services Ltd. (Wash Unit),Bangladesh,9/11/2015,2015,international trading services ltd,,,,,0,0,3
18347,1761,International Trading Services Ltd. (Wash Unit),Bangladesh,9/1/2017,2017,international trading services ltd,,,,,0,0,3
25459,1761,International Trading Services Ltd. (Wash Unit),Bangladesh,18/02/2018,2018,international trading services ltd,,,,,0,0,3
34478,1761,International Trading Services Ltd. (Wash Unit),Bangladesh,26/05/2019,2019,international trading services ltd,,,,,0,0,3
14638,1762,Indesore Sweater Ltd.,Bangladesh,30/11/2015,2015,indesore sweater ltd,Indesore Sweater Ltd,2592644,indesore sweater ltd,Personal and Household Goods,0,0,1
17669,1762,Indesore Sweater Ltd.,Bangladesh,7/11/2016,2016,indesore sweater ltd,Indesore Sweater Ltd,2592644,indesore sweater ltd,Personal and Household Goods,0,0,1
25061,1762,Indesore Sweater Ltd.,Bangladesh,22/01/2018,2018,indesore sweater ltd,Indesore Sweater Ltd,2592644,indesore sweater ltd,Personal and Household Goods,0,0,1
