,QuestID,FactoryBWID,FactoryName,Country,AssessmentDate,year,FNC,cName,CNRR,repriskID,RRCleaned,RRSector,doubt
175,42177,75,Saigon 3 Garment JSC - Hiep Binh Phuoc and Minako Factory- Branches of Saigon 3,Vietnam,22/04/2021,2021,,saigon 3 garment jsc,Saigon - Song lam Beer JSC,2368468.0,saigon,Food and Beverage,0
176,11341,77,"Hansoll Vina Co., Ltd.",Vietnam,24/09/2015,2015,,hansoll vina,,,,,0
177,17170,77,"Hansoll Vina Co., Ltd.",Vietnam,25/10/2016,2016,,hansoll vina,,,,,0
178,23212,77,Hansoll Vina Co. Ltd.,Vietnam,07/11/2017,2017,,hansoll vina,,,,,0
179,30184,77,Hansoll Vina Co. Ltd.,Vietnam,16/10/2018,2018,,hansoll vina,,,,,0
180,37200,77,"Hansoll Vina Co., Ltd.",Vietnam,19/11/2019,2019,,hansoll vina,,,,,0
181,40760,77,"Hansoll Vina Co., Ltd.",Vietnam,14/12/2020,2020,,hansoll vina,,,,,0
182,9921,78,"Chutex International Co., Ltd.",Vietnam,07/07/2015,2015,,chutex international,,,,,0
183,16137,78,"Chutex International Co., Ltd.",Vietnam,16/08/2016,2016,,chutex international,,,,,0
184,22235,78,Chutex International Co. Ltd.,Vietnam,12/09/2017,2017,,chutex international,,,,,0
185,30124,78,Chutex International Co. Ltd.,Vietnam,09/10/2018,2018,,chutex international,,,,,0
186,37127,78,"Chutex International Co., Ltd.",Vietnam,11/11/2019,2019,,chutex international,,,,,0
187,40746,78,"Chutex International Co., Ltd.",Vietnam,17/11/2020,2020,,chutex international,,,,,0
188,12398,80,Nobland Vietnam Co. Ltd.,Vietnam,15/12/2015,2015,,nobland vietnam,Nobland Vietnam Co Ltd,2450671.0,nobland vietnam,Personal and Household Goods,0
189,17845,80,Nobland Vietnam Co. Ltd.,Vietnam,29/11/2016,2016,,nobland vietnam,Nobland Vietnam Co Ltd,2450671.0,nobland vietnam,Personal and Household Goods,0
190,23889,80,Nobland Vietnam Co. Ltd.,Vietnam,28/11/2017,2017,,nobland vietnam,Nobland Vietnam Co Ltd,2450671.0,nobland vietnam,Personal and Household Goods,0
191,30565,80,Nobland Vietnam Co. Ltd.,Vietnam,06/11/2018,2018,,nobland vietnam,Nobland Vietnam Co Ltd,2450671.0,nobland vietnam,Personal and Household Goods,0
192,37614,80,Nobland Vietnam Co. Ltd.,Vietnam,03/12/2019,2019,,nobland vietnam,Nobland Vietnam Co Ltd,2450671.0,nobland vietnam,Personal and Household Goods,0
193,11342,81,"Sarah Co., Ltd.",Vietnam,13/10/2015,2015,,sarah,,,,,0
194,17022,81,"Sarah Co., Ltd.",Vietnam,18/10/2016,2016,,sarah,,,,,0
195,24344,81,"Sarah Co., Ltd.",Vietnam,19/12/2017,2017,,sarah,,,,,0
196,38490,81,"Sarah Co., Ltd.",Vietnam,11/02/2020,2020,,sarah,,,,,0
197,42186,81,"Sarah Co., Ltd.",Vietnam,28/04/2021,2021,,sarah,,,,,0
198,12366,82,"Poong In Vina Co., Ltd.",Vietnam,15/12/2015,2015,,poong in vina,,,,,0
199,18000,82,"Poong In Vina Co., Ltd.",Vietnam,20/12/2016,2016,,poong in vina,,,,,0
200,24256,82,"Poong In Vina Co., Ltd.",Vietnam,20/12/2017,2017,,poong in vina,,,,,0
201,37924,82,"Poong In Vina Co., Ltd.",Vietnam,02/01/2020,2020,,poong in vina,,,,,0
202,41242,82,"Poong In Vina Co., Ltd.",Vietnam,19/01/2021,2021,,poong in vina,,,,,0
203,9095,83,Camel Textile International Corp.(Inactive),Jordan,17/05/2015,2015,,camel textile international corp,,,,,0
204,14706,83,Camel Textile International Corp.(Inactive),Jordan,09/05/2016,2016,,camel textile international corp,,,,,0
205,19779,83,Camel Textile International Corp.,Jordan,24/04/2017,2017,,camel textile international corp,,,,,0
206,26772,83,Camel Textile International Corp.,Jordan,15/04/2018,2018,,camel textile international corp,,,,,0
207,33478,83,Camel Textile International Corp.(Inactive),Jordan,22/04/2019,2019,,camel textile international corp,,,,,0
208,39546,83,Camel Textile International Corp.(Inactive),Jordan,28/06/2020,2020,,camel textile international corp,,,,,0
209,8410,84,"Domex (Vietnam) Co., Ltd.",Vietnam,03/03/2015,2015,,domex,,,,,0
210,14513,84,"Domex (Vietnam) Co., Ltd.",Vietnam,27/04/2016,2016,,domex,,,,,0
211,19922,84,"Domex (Vietnam) Co., Ltd.",Vietnam,25/04/2017,2017,,domex,,,,,0
212,26388,84,"Domex (Vietnam) Co., Ltd.",Vietnam,03/04/2018,2018,,domex,,,,,0
213,33172,84,"Domex (Vietnam) Co., Ltd.",Vietnam,02/04/2019,2019,,domex,,,,,0
214,39327,84,"Domex (Vietnam) Co., Ltd.",Vietnam,05/05/2020,2020,,domex,,,,,0
215,42090,84,"Domex (Vietnam) Co., Ltd.",Vietnam,20/04/2021,2021,,domex,,,,,0
216,10174,85,United Creations L.L.C.,Jordan,26/07/2015,2015,,united creations llc,,,,,0
217,15974,85,United Creations L.L.C.,Jordan,27/07/2016,2016,,united creations llc,,,,,0
218,20996,85,United Creations L.L.C.,Jordan,18/06/2017,2017,,united creations llc,,,,,0
219,28493,85,United Creations L.L.C.,Jordan,17/07/2018,2018,,united creations llc,,,,,0
220,34918,85,United Creations L.L.C.,Jordan,14/07/2019,2019,,united creations llc,,,,,0
221,39841,85,United Creations L.L.C.,Jordan,23/08/2020,2020,,united creations llc,,,,,0
222,12354,86,Jiangsu Jing Meng Vietnam Co. Ltd.,Vietnam,24/11/2015,2015,,jiangsu jing meng vietnam,,,,,0
223,17853,86,Jiangsu Jing Meng Vietnam Co. Ltd.,Vietnam,06/12/2016,2016,,jiangsu jing meng vietnam,,,,,0
224,25308,86,Jiangsu Jing Meng Vietnam Co. Ltd.,Vietnam,23/01/2018,2018,,jiangsu jing meng vietnam,,,,,0
225,31845,86,Jiangsu Jing Meng Vietnam Co. Ltd.,Vietnam,22/01/2019,2019,,jiangsu jing meng vietnam,,,,,0
226,38238,86,Jiangsu Jing Meng Vietnam Co. Ltd.,Vietnam,14/01/2020,2020,,jiangsu jing meng vietnam,,,,,0
227,41727,86,Jiangsu Jing Meng Vietnam Co. Ltd.,Vietnam,04/03/2021,2021,,jiangsu jing meng vietnam,,,,,0
228,9970,89,"O-Sung Vina Co., Ltd.",Vietnam,21/07/2015,2015,,o-sung vina,,,,,0
229,16218,89,"O-Sung Vina Co., Ltd.",Vietnam,18/08/2016,2016,,o-sung vina,,,,,0
230,22633,89,"O-Sung Vina Co., Ltd.",Vietnam,26/09/2017,2017,,o-sung vina,,,,,0
231,29932,89,"O-Sung Vina Co., Ltd.",Vietnam,02/10/2018,2018,,o-sung vina,,,,,0
232,37619,89,"O-Sung Vina Co., Ltd.",Vietnam,10/12/2019,2019,,o-sung vina,,,,,0
233,40740,89,"O-Sung Vina Co., Ltd.",Vietnam,24/11/2020,2020,,o-sung vina,,,,,0
234,9499,90,Third Dimension Apparel L.L.C. (Obsolete),Jordan,15/06/2015,2015,,third dimension apparel llc,,,,,0
235,15443,90,Third Dimension Apparel L.L.C. (Obsolete),Jordan,19/06/2016,2016,,third dimension apparel llc,,,,,0
236,22171,90,Third Dimension Apparel L.L.C.,Jordan,22/08/2017,2017,,third dimension apparel llc,,,,,0
237,28714,90,Third Dimension Apparel L.L.C.,Jordan,12/08/2018,2018,,third dimension apparel llc,,,,,0
238,35714,90,Third Dimension Apparel L.L.C. (Obsolete),Jordan,26/08/2019,2019,,third dimension apparel llc,,,,,0
239,12466,91,"T & T Co., Ltd.",Vietnam,22/12/2015,2015,,t and t,,,,,0
240,18063,91,"T & T Co., Ltd.",Vietnam,03/01/2017,2017,,t and t,,,,,0
241,24492,91,"T & T Co., Ltd.",Vietnam,03/01/2018,2018,,t and t,,,,,0
242,31689,91,"T & T Co., Ltd.",Vietnam,08/01/2019,2019,,t and t,,,,,0
243,38487,91,"T & T Co., Ltd.",Vietnam,11/02/2020,2020,,t and t,,,,,0
244,41415,91,"T & T Co., Ltd.",Vietnam,26/01/2021,2021,,t and t,,,,,0
245,10263,93,"Shillabags International Co, Ltd.",Vietnam,04/08/2015,2015,,shillabags international,Shilla Bags Vietnam,127992.0,shilla bags vietnam,Personal and Household Goods,0
246,16267,93,"Shillabags International Co, Ltd.",Vietnam,23/08/2016,2016,,shillabags international,Shilla Bags Vietnam,127992.0,shilla bags vietnam,Personal and Household Goods,0
247,24037,93,"Shillabags International Co, Ltd.",Vietnam,05/12/2017,2017,,shillabags international,Shilla Bags Vietnam,127992.0,shilla bags vietnam,Personal and Household Goods,0
248,38943,93,"Shillabags International Co, Ltd.",Vietnam,25/02/2020,2020,,shillabags international,Shilla Bags Vietnam,127992.0,shilla bags vietnam,Personal and Household Goods,0
249,41999,93,"Shillabags International Co, Ltd.",Vietnam,06/04/2021,2021,,shillabags international,Shilla Bags Vietnam,127992.0,shilla bags vietnam,Personal and Household Goods,0
250,12700,94,"King Hung Garments Industrial Co., Ltd.",Vietnam,29/12/2015,2015,,king hung garments industrial,,,,,0
251,19180,94,King Hung Garments Industrial Co. Ltd.,Vietnam,14/03/2017,2017,,king hung garments industrial,,,,,0
252,28997,94,King Hung Garments Industrial Co. Ltd.,Vietnam,14/08/2018,2018,,king hung garments industrial,,,,,0
253,36042,94,"King Hung Garments Industrial Co., Ltd.",Vietnam,10/09/2019,2019,,king hung garments industrial,,,,,0
254,40790,94,"King Hung Garments Industrial Co., Ltd.",Vietnam,08/12/2020,2020,,king hung garments industrial,,,,,0
255,8744,95,"Jung Kwang Vietnam Co., Ltd.",Vietnam,14/04/2015,2015,,jung kwang vietnam,,,,,0
256,14412,95,"Jung Kwang Vietnam Co., Ltd.",Vietnam,04/05/2016,2016,,jung kwang vietnam,,,,,0
257,21266,95,"Jung Kwang Vietnam Co., Ltd.",Vietnam,18/07/2017,2017,,jung kwang vietnam,,,,,0
258,28353,95,"Jung Kwang Vietnam Co., Ltd.",Vietnam,10/07/2018,2018,,jung kwang vietnam,,,,,0
259,34937,95,"Jung Kwang Vietnam Co., Ltd.",Vietnam,16/07/2019,2019,,jung kwang vietnam,,,,,0
260,39836,95,"Jung Kwang Vietnam Co., Ltd.",Vietnam,18/08/2020,2020,,jung kwang vietnam,,,,,0
261,8916,101,"Tae Young Vina Co., Ltd.",Vietnam,05/05/2015,2015,,tae young vina,,,,,0
262,17978,101,"Tae Young Vina Co., Ltd.",Vietnam,20/12/2016,2016,,tae young vina,,,,,0
263,25681,101,"Tae Young Vina Co., Ltd.",Vietnam,27/02/2018,2018,,tae young vina,,,,,0
264,11279,102,"Eins Vina Co., Ltd.",Vietnam,13/10/2015,2015,,eins vina,Eins Vina Co Ltd,2450655.0,eins vina,Personal and Household Goods,0
265,16483,102,"Eins Vina Co., Ltd.",Vietnam,07/09/2016,2016,,eins vina,Eins Vina Co Ltd,2450655.0,eins vina,Personal and Household Goods,0
266,23337,102,"Eins Vina Co., Ltd.",Vietnam,31/10/2017,2017,,eins vina,Eins Vina Co Ltd,2450655.0,eins vina,Personal and Household Goods,0
267,29507,102,"Eins Vina Co., Ltd.",Vietnam,18/09/2018,2018,,eins vina,Eins Vina Co Ltd,2450655.0,eins vina,Personal and Household Goods,0
268,36568,102,"Eins Vina Co., Ltd.",Vietnam,07/10/2019,2019,,eins vina,Eins Vina Co Ltd,2450655.0,eins vina,Personal and Household Goods,0
269,40275,102,"Eins Vina Co., Ltd.",Vietnam,14/10/2020,2020,,eins vina,Eins Vina Co Ltd,2450655.0,eins vina,Personal and Household Goods,0
270,27762,103,Jerash Garments and Fashions Manufacturing Co. Ltd (Unit 2),Jordan,24/06/2018,2018,,jerash garments and fashions manufacturing,Jerash Garments & Fashions Manfacturing Co.,106982.0,jerash garments and fashions manfacturing co,Personal and Household Goods,0
271,34622,103,Jerash Garments and Fashions Mfg. Co. Ltd (Unit 2),Jordan,30/06/2019,2019,,jerash garments and fashions manufacturing,Jerash Garments & Fashions Manfacturing Co.,106982.0,jerash garments and fashions manfacturing co,Personal and Household Goods,0
272,39646,103,Jerash Garments and Fashions Mfg. Co. Ltd (Unit 2),Jordan,19/07/2020,2020,,jerash garments and fashions manufacturing,Jerash Garments & Fashions Manfacturing Co.,106982.0,jerash garments and fashions manfacturing co,Personal and Household Goods,0
273,43528,103,Jerash Garments and Fashions Mfg. Co. Ltd (Unit 2),Jordan,16/08/2021,2021,,jerash garments and fashions manufacturing,Jerash Garments & Fashions Manfacturing Co.,106982.0,jerash garments and fashions manfacturing co,Personal and Household Goods,0
274,11714,105,"FTN Vietnam Co., Ltd.",Vietnam,27/10/2015,2015,,ftn vietnam,FTN Vietnam Co Ltd,2593465.0,ftn vietnam,Personal and Household Goods,0
275,17870,105,"FTN Vietnam Co., Ltd.",Vietnam,06/12/2016,2016,,ftn vietnam,FTN Vietnam Co Ltd,2593465.0,ftn vietnam,Personal and Household Goods,0
276,24757,105,"FTN Vietnam Co., Ltd.",Vietnam,10/01/2018,2018,,ftn vietnam,FTN Vietnam Co Ltd,2593465.0,ftn vietnam,Personal and Household Goods,0
277,31646,105,"FTN Vietnam Co., Ltd.",Vietnam,03/01/2019,2019,,ftn vietnam,FTN Vietnam Co Ltd,2593465.0,ftn vietnam,Personal and Household Goods,0
278,38000,105,"FTN Vietnam Co., Ltd.",Vietnam,02/01/2020,2020,,ftn vietnam,FTN Vietnam Co Ltd,2593465.0,ftn vietnam,Personal and Household Goods,0
279,41462,105,"FTN Vietnam Co., Ltd.",Vietnam,26/01/2021,2021,,ftn vietnam,FTN Vietnam Co Ltd,2593465.0,ftn vietnam,Personal and Household Goods,0
280,8702,106,All Super Enterprise (Vietnam) Ltd.,Vietnam,15/04/2015,2015,,all super enterprise ltd,,,,,0
281,14213,106,All Super Enterprise (Vietnam) Ltd.,Vietnam,19/04/2016,2016,,all super enterprise ltd,,,,,0
282,20189,106,All Super Enterprise (Vietnam) Ltd.,Vietnam,16/05/2017,2017,,all super enterprise ltd,,,,,0
283,11701,108,Prestige Apparel Mfg. Ltd. Co.,Jordan,21/09/2015,2015,,prestige apparel manufacturing ltd. co,,,,,0
284,17191,108,Prestige Apparel Mfg. Ltd. Co.,Jordan,21/09/2016,2016,,prestige apparel manufacturing ltd. co,,,,,0
285,22166,108,Prestige Apparel Mfg. Ltd. Co.,Jordan,27/08/2017,2017,,prestige apparel manufacturing ltd. co,,,,,0
286,29064,108,Prestige Apparel Mfg. Ltd. Co.,Jordan,08/08/2018,2018,,prestige apparel manufacturing ltd. co,,,,,0
287,35951,108,Prestige Apparel Mfg. Ltd. Co.,Jordan,09/09/2019,2019,,prestige apparel manufacturing ltd. co,,,,,0
288,41734,108,Prestige Apparel Mfg. Ltd. Co.,Jordan,25/02/2021,2021,,prestige apparel manufacturing ltd. co,,,,,0
289,13114,109,Atlanta Garment Mfg. Co.,Jordan,08/12/2015,2015,,atlanta garment manufacturing co,,,,,0
290,17937,109,Atlanta Garment Mfg. Co.,Jordan,13/12/2016,2016,,atlanta garment manufacturing co,,,,,0
291,23753,109,Atlanta Garment Mfg. Co.,Jordan,19/11/2017,2017,,atlanta garment manufacturing co,,,,,0
292,30598,109,Atlanta Garment Mfg. Co.,Jordan,11/11/2018,2018,,atlanta garment manufacturing co,,,,,0
293,37014,109,Atlanta Garment Mfg. Co.,Jordan,05/11/2019,2019,,atlanta garment manufacturing co,,,,,0
294,40951,109,Atlanta Garment Mfg. Co.,Jordan,16/12/2020,2020,,atlanta garment manufacturing co,,,,,0
295,8693,110,"Green Vina Co., Ltd.",Vietnam,14/04/2015,2015,,green vina,Green Vina Co Ltd,2230848.0,green vina,Personal and Household Goods,0
296,14679,110,"Green Vina Co., Ltd.",Vietnam,17/05/2016,2016,,green vina,Green Vina Co Ltd,2230848.0,green vina,Personal and Household Goods,0
297,20490,110,"Green Vina Co., Ltd.",Vietnam,30/05/2017,2017,,green vina,Green Vina Co Ltd,2230848.0,green vina,Personal and Household Goods,0
298,27347,110,"Green Vina Co., Ltd.",Vietnam,22/05/2018,2018,,green vina,Green Vina Co Ltd,2230848.0,green vina,Personal and Household Goods,0
299,34234,110,"Green Vina Co., Ltd.",Vietnam,12/06/2019,2019,,green vina,Green Vina Co Ltd,2230848.0,green vina,Personal and Household Goods,0
300,39458,110,"Green Vina Co., Ltd.",Vietnam,16/06/2020,2020,,green vina,Green Vina Co Ltd,2230848.0,green vina,Personal and Household Goods,0
301,42376,110,"Green Vina Co., Ltd.",Vietnam,18/05/2021,2021,,green vina,Green Vina Co Ltd,2230848.0,green vina,Personal and Household Goods,0
302,8730,111,"Avery Dennison RIS Vietnam Co., Ltd.",Vietnam,31/03/2015,2015,,avery dennison ris vietnam,Avery Dennison RBIS Vietnam Co Ltd,2231278.0,avery dennison rbis vietnam,Personal and Household Goods | Retail,0
303,12547,111,"Avery Dennison RIS Vietnam Co., Ltd.",Vietnam,29/12/2015,2015,,avery dennison ris vietnam,Avery Dennison RBIS Vietnam Co Ltd,2231278.0,avery dennison rbis vietnam,Personal and Household Goods | Retail,0
304,19048,111,Avery Dennison RIS Vietnam,Vietnam,07/03/2017,2017,,avery dennison ris vietnam,Avery Dennison RBIS Vietnam Co Ltd,2231278.0,avery dennison rbis vietnam,Personal and Household Goods | Retail,0
305,26941,111,Avery Dennison RIS Vietnam,Vietnam,03/05/2018,2018,,avery dennison ris vietnam,Avery Dennison RBIS Vietnam Co Ltd,2231278.0,avery dennison rbis vietnam,Personal and Household Goods | Retail,0
306,33256,111,"Avery Dennison RIS Vietnam Co., Ltd.",Vietnam,09/04/2019,2019,,avery dennison ris vietnam,Avery Dennison RBIS Vietnam Co Ltd,2231278.0,avery dennison rbis vietnam,Personal and Household Goods | Retail,0
307,39353,111,"Avery Dennison RIS Vietnam Co., Ltd.",Vietnam,12/05/2020,2020,,avery dennison ris vietnam,Avery Dennison RBIS Vietnam Co Ltd,2231278.0,avery dennison rbis vietnam,Personal and Household Goods | Retail,0
308,42431,111,"Avery Dennison RIS Vietnam Co., Ltd.",Vietnam,25/05/2021,2021,,avery dennison ris vietnam,Avery Dennison RBIS Vietnam Co Ltd,2231278.0,avery dennison rbis vietnam,Personal and Household Goods | Retail,0
309,12810,112,Casual Wear Apparel L.L.C.,Jordan,13/12/2015,2015,,casual wear apparel llc,,,,,0
310,17838,112,Casual Wear Apparel L.L.C.,Jordan,06/12/2016,2016,,casual wear apparel llc,,,,,0
311,23829,112,Casual Wear Apparel L.L.C.,Jordan,20/11/2017,2017,,casual wear apparel llc,,,,,0
312,30620,112,Casual Wear Apparel L.L.C.,Jordan,18/11/2018,2018,,casual wear apparel llc,,,,,0
313,37413,112,Casual Wear Apparel L.L.C.,Jordan,24/11/2019,2019,,casual wear apparel llc,,,,,0
314,42375,112,Casual Wear Apparel L.L.C.,Jordan,17/05/2021,2021,,casual wear apparel llc,,,,,0
315,14617,117,yung wah industrial (cambodia),Cambodia,19/04/2016,2016,,yung wah industrial,Yung Wah Industrial (Cambodia) Co Ltd,77247.0,yung wah industrial,Personal and Household Goods,0
316,20614,117,yung wah industrial (cambodia),Cambodia,17/05/2017,2017,,yung wah industrial,Yung Wah Industrial (Cambodia) Co Ltd,77247.0,yung wah industrial,Personal and Household Goods,0
317,28324,117,yung wah industrial (cambodia),Cambodia,07/06/2018,2018,,yung wah industrial,Yung Wah Industrial (Cambodia) Co Ltd,77247.0,yung wah industrial,Personal and Household Goods,0
318,34090,117,yung wah industrial (cambodia),Cambodia,05/06/2019,2019,,yung wah industrial,Yung Wah Industrial (Cambodia) Co Ltd,77247.0,yung wah industrial,Personal and Household Goods,0
319,8616,118,Viet Hung JSC.,Vietnam,24/03/2015,2015,,viet hung jsc,,,,,0
320,14511,118,Viet Hung JSC.,Vietnam,05/05/2016,2016,,viet hung jsc,,,,,0
321,20288,118,Viet Hung JSC.,Vietnam,16/05/2017,2017,,viet hung jsc,,,,,0
322,29147,118,Viet Hung JSC.,Vietnam,21/08/2018,2018,,viet hung jsc,,,,,0
323,35759,118,Viet Hung JSC.,Vietnam,29/08/2019,2019,,viet hung jsc,,,,,0
324,40244,118,Viet Hung JSC.,Vietnam,07/10/2020,2020,,viet hung jsc,,,,,0
325,13145,119,"Unison Garments Co., Ltd.",Cambodia,28/01/2016,2016,,unison garments,,,,,0
326,9208,120,"TGMB&N Garment (Cambodia) Co.,Ltd (formerly B & N Garment (Cambodia) Co.,Ltd)",Cambodia,11/05/2015,2015,,tgmb and n garment (cambodia)  (formerly b and n garment (cambodia) ),,,,,0
327,8514,121,"CCH TOP (VN) Co., Ltd.",Vietnam,24/03/2015,2015,,cch top,CCH Top (VN) Co Ltd,2233698.0,cch top,Personal and Household Goods,0
328,14332,121,"CCH TOP (VN) Co., Ltd.",Vietnam,19/04/2016,2016,,cch top,CCH Top (VN) Co Ltd,2233698.0,cch top,Personal and Household Goods,0
329,20204,121,"CCH TOP (VN) Co., Ltd.",Vietnam,16/05/2017,2017,,cch top,CCH Top (VN) Co Ltd,2233698.0,cch top,Personal and Household Goods,0
330,27605,121,"CCH TOP (VN) Co., Ltd.",Vietnam,05/06/2018,2018,,cch top,CCH Top (VN) Co Ltd,2233698.0,cch top,Personal and Household Goods,0
331,34355,121,"CCH TOP (VN) Co., Ltd.",Vietnam,11/06/2019,2019,,cch top,CCH Top (VN) Co Ltd,2233698.0,cch top,Personal and Household Goods,0
332,39554,121,"CCH TOP (VN) Co., Ltd.",Vietnam,30/06/2020,2020,,cch top,CCH Top (VN) Co Ltd,2233698.0,cch top,Personal and Household Goods,0
333,10373,124,"KL Texwell Vina Co., Ltd.",Vietnam,04/08/2015,2015,,kl texwell vina,KL Texwell Vina Co Ltd,410362.0,kl texwell vina,Food and Beverage | Personal and Household Goods,0
334,16925,124,"KL Texwell Vina Co., Ltd.",Vietnam,04/10/2016,2016,,kl texwell vina,KL Texwell Vina Co Ltd,410362.0,kl texwell vina,Food and Beverage | Personal and Household Goods,0
335,22991,124,"KL Texwell Vina Co., Ltd.",Vietnam,05/10/2017,2017,,kl texwell vina,KL Texwell Vina Co Ltd,410362.0,kl texwell vina,Food and Beverage | Personal and Household Goods,0
336,19031,125,"Colltex Garment MFY Co., Ltd. (VN)",Vietnam,07/03/2017,2017,,colltex garment mfy,,,,,0
337,25948,125,"Colltex Garment MFY Co., Ltd. (VN)",Vietnam,13/03/2018,2018,,colltex garment mfy,,,,,0
