SI Month,Fty Country (COO),Factory Abbr,INTL/NA,Mkt Region,Market,GBU (PPM),Line Plan Business (PPM),Order#,PO Ln#,Style,Gender (PPM),Wid/Col (2),Quantity,Ship Mode,Release Date,Customer Target XFD (CTXFD),NB Requested XFD (NBRXFD),Orig Fact Cfm XFD (OCXFD),NB Curr Req XFD,Vendor Current Req XFD,Curr Fact Cfm XFD (CCXFD),SI Date,Act XFD,ETA,Line Status,Historical Reason Codes,Item,Model#,PO Identifier,Reason For Delay,Reason Remark,Copy From Orig.PO,Start Production Dt,Customer Request Date,Original Customer Target XFD (OCTXFD),Current Customer Target XFD (CCTXFD),Exp XFD,SI Comment,SI vs NBRXFD,SI vs NBRXFD Early/On-time/Late,SI vs NBRXFD On-time/Late Only,NB Req Late Category,SI vs OCXFD,SI vs OCXFD Early/On-time/Late,SI vs OCXFD On-time/Late Only,Orig Conf Late Category,SI vs CTXFD,SI vs CTXFD Early/On-time/Late,SI vs CXTFD On-time/Late Only,Customer Target Late Category,Air Freight Code,Confirmed FCA,Customer PO,Booking Request Send Date,Historical Reason Remarks,Production Complete Date,Intro Date (PPM),Intro Pd (PPM),SI vs CTXFD On-time/Late Only,Receipt Date,Customer Code,Local Style Description,Supplier Model No,Product Life,Local Segment,Made / Purchased,SMU?,Wid/Col,Feature Technology,World Trade Commodity,World Trade Country Code,Local Product Group Minor,Local Product Minor,Product Display Name,Closure Type
2021/07,CHINA,CJ,INTL,APAC,SINGAPORE,Lifestyle,Lifestyle,7209468,7209468-1,UXC72CA1,Mens,D,432,Sea,3/23/2021,7/6/2021,6/29/2021,6/29/2021,6/29/2021,6/29/2021,6/29/2021,6/29/2021,7/13/2021,6/29/2021,Received,"CDVC,CDBOK,NBPRC,NBLL",Select Account Futures,UXC72V1,S221 - 4,CDVC,,,6/14/2021,7/6/2021,7/6/2021,7/6/2021,7/13/2021,,0,On-time,On-time,On-time,0,On-time,On-time,On-time,-7,Early,On-time,On-time,,$18.11,F121248SS,5/20/2021,,6/29/2021,9/1/2021,2021-S2,On-time,7/24/2021,FE980660,復古運動鞋,XC72,0 - Normal,Lifestyle,P,,D,"No Feature, No Technology",,,413,General Lifestyle,XC-72,Lace
2021/07,CHINA,CJ,INTL,APAC,SINGAPORE,Lifestyle,Lifestyle,7209469,7209469-1,UXC72CB1,Mens,D,432,Sea,3/23/2021,7/6/2021,6/29/2021,6/29/2021,6/29/2021,6/29/2021,6/29/2021,6/29/2021,7/13/2021,6/29/2021,Received,"CDVC,CDBOK,NBPRC,NBLL",Select Account Futures,UXC72V1,S221 - 4,CDVC,,,6/14/2021,7/6/2021,7/6/2021,7/6/2021,7/13/2021,,0,On-time,On-time,On-time,0,On-time,On-time,On-time,-7,Early,On-time,On-time,,$18.20,F121249SS,5/20/2021,,6/29/2021,9/1/2021,2021-S2,On-time,7/24/2021,FE980660,復古運動鞋,XC72,0 - Normal,Lifestyle,P,,D,"No Feature, No Technology",,,413,General Lifestyle,XC-72,Lace
2021/07,CHINA,CJ,INTL,APAC,SINGAPORE,Lifestyle,Lifestyle,7209470,7209470-1,UXC72OP1,Mens,D,480,Sea,3/23/2021,8/10/2021,7/20/2021,7/20/2021,7/20/2021,7/20/2021,7/20/2021,7/20/2021,7/30/2021,7/20/2021,Received,"CDVC,CDBOK,NBPRC,NBLL",Select Account Futures,UXC72V1,S221 - 4,CDVC,,,7/13/2021,8/10/2021,8/10/2021,8/10/2021,7/30/2021,,0,On-time,On-time,On-time,0,On-time,On-time,On-time,-21,Early,On-time,On-time,,$18.26,F121250SS,6/8/2021,,7/19/2021,9/25/2021,2021-S2,On-time,8/7/2021,FE980660,,,,,P,,D,"No Feature, No Technology",,,081,Mens Athleisure,XC-72,Lace
2021/07,CHINA,CJ,INTL,APAC,SINGAPORE,Lifestyle,Lifestyle,7209471,7209471-1,UXC72OU1,Mens,D,480,Sea,3/23/2021,8/10/2021,7/20/2021,7/20/2021,7/20/2021,7/20/2021,7/20/2021,7/20/2021,7/30/2021,7/20/2021,Received,"CDVC,CDBOK,NBPRC,NBLL",Select Account Futures,UXC72V1,S221 - 4,CDVC,,,7/13/2021,8/10/2021,8/10/2021,8/10/2021,7/30/2021,,0,On-time,On-time,On-time,0,On-time,On-time,On-time,-21,Early,On-time,On-time,,$18.24,F121251SS,6/8/2021,,7/19/2021,9/25/2021,2021-S2,On-time,8/7/2021,FE980660,,,,,P,,D,"No Feature, No Technology",,,081,Mens Athleisure,XC-72,Lace
2021/09,CHINA,CJ,INTL,APAC,SINGAPORE,Lifestyle,Lifestyle,7209549,7209549-1,M5740GTP,Mens,D,408,Sea,3/23/2021,9/2/2021,9/16/2021,9/16/2021,9/16/2021,9/16/2021,9/16/2021,9/15/2021,10/8/2021,9/16/2021,Received,"CDVC,CDBOK,NBPRC,SFAC",Select Account Futures,M_W5740GV1,S221 - 4,CDVC,,,8/30/2021,9/2/2021,9/2/2021,9/2/2021,10/8/2021,NBLL,-1,Early,On-time,On-time,-1,Early,On-time,On-time,13,Late,Late,New Balance,,$36.63,F121344SS,8/7/2021,,9/14/2021,12/1/2020,2021-S2,Late,10/16/2021,FE980660,,,,,P,,D,"GORE-TEX , No Feature, No Technology",,,110,Lifestyle,57/40,Lace
2021/05,CHINA,CJ,INTL,APAC,SINGAPORE,Lifestyle,Lifestyle,7209638,7209638-1,MS327FE,Mens,D,870,Sea,3/24/2021,7/2/2021,5/25/2021,5/25/2021,5/25/2021,5/25/2021,5/25/2021,5/25/2021,6/1/2021,5/25/2021,Received,"CDVC,CDBOK,NBLL",Futures Only,MS_WS327V1,S221 - 4,CDVC,,,5/7/2021,7/2/2021,7/2/2021,7/2/2021,6/1/2021,,0,On-time,On-time,On-time,0,On-time,On-time,On-time,-38,Early,On-time,On-time,,$15.06,F121433SS,4/22/2021,,5/25/2021,12/1/2020,2021-S1,On-time,6/12/2021,FE980660,,,,Lifestyle,P,,D,"No Feature, No Technology",,,411,Mens Lifestyle,327,Lace
2021/06,CHINA,CJ,INTL,APAC,SINGAPORE,Lifestyle,Lifestyle,7209639,7209639-1,WS327CD,Womens,B,480,Sea,3/26/2021,7/2/2021,6/4/2021,6/4/2021,6/4/2021,6/4/2021,6/4/2021,6/4/2021,6/11/2021,6/4/2021,Received,"CDVC,NBPRC,CDBOK,NBLL",Futures Only,MS_WS327V1,S221 - 4,CDVC,,,6/1/2021,7/2/2021,7/2/2021,7/2/2021,6/11/2021,,0,On-time,On-time,On-time,0,On-time,On-time,On-time,-28,Early,On-time,On-time,,$14.29,F121434SS,4/24/2021,,6/4/2021,2/1/2021,2021-S1,On-time,6/19/2021,FE980660,,,,,P,,B,"No Feature, No Technology",64041990,CN,022,Classic Shoes Womens,327,Lace
2021/06,CHINA,CJ,INTL,APAC,SINGAPORE,Lifestyle,Lifestyle,7209659,7209659-1,UXC72CA1,Mens,D,96,Sea,3/23/2021,7/1/2021,6/22/2021,6/22/2021,6/22/2021,6/22/2021,6/22/2021,6/22/2021,6/26/2021,6/22/2021,Received,"CDVC,CDBOK,NBPRC,NBLL",Select Account Futures,UXC72V1,S221 - 4,CDVC,,,6/5/2021,7/1/2021,7/1/2021,7/1/2021,6/26/2021,,0,On-time,On-time,On-time,0,On-time,On-time,On-time,-9,Early,On-time,On-time,,$18.11,F120531VT,5/18/2021,,6/22/2021,9/1/2021,2021-S2,On-time,7/3/2021,FE980660,復古運動鞋,XC72,0 - Normal,Lifestyle,P,,D,"No Feature, No Technology",,,413,General Lifestyle,XC-72,Lace
2021/06,CHINA,CJ,INTL,APAC,SINGAPORE,Lifestyle,Lifestyle,7209660,7209660-1,UXC72CB1,Mens,D,96,Sea,3/23/2021,7/1/2021,6/22/2021,6/22/2021,6/22/2021,6/22/2021,6/22/2021,6/22/2021,6/26/2021,6/22/2021,Received,"CDVC,CDBOK,NBPRC,NBLL",Select Account Futures,UXC72V1,S221 - 4,CDVC,,,6/5/2021,7/1/2021,7/1/2021,7/1/2021,6/26/2021,,0,On-time,On-time,On-time,0,On-time,On-time,On-time,-9,Early,On-time,On-time,,$18.20,F120532VT,5/18/2021,,6/22/2021,9/1/2021,2021-S2,On-time,7/3/2021,FE980660,復古運動鞋,XC72,0 - Normal,Lifestyle,P,,D,"No Feature, No Technology",,,413,General Lifestyle,XC-72,Lace
2021/07,CHINA,CJ,INTL,APAC,SINGAPORE,Lifestyle,Lifestyle,7209682,7209682-1,UXC72CBF,Mens,SW,60,Sea,3/22/2021,7/3/2021,6/29/2021,6/29/2021,6/29/2021,6/29/2021,6/29/2021,6/29/2021,7/13/2021,6/29/2021,Received,"CDVC,CDBOK,NBPRC,NBLL",Futures Only,UXC72V1,S221 - 4,CDVC,,,6/14/2021,7/3/2021,7/3/2021,7/3/2021,7/13/2021,,0,On-time,On-time,On-time,0,On-time,On-time,On-time,-4,Early,On-time,On-time,,$24.82,F121247SS,5/20/2021,,6/29/2021,12/11/2021,2021-S2,On-time,7/24/2021,FE980660,,,,Running Inspired,P,,D,"No Feature, No Technology",,,C81,Mens Sport Lifestyle,Casablanca XC-72,Lace
2021/08,CHINA,CJ,INTL,APAC,SINGAPORE,Lifestyle,Lifestyle,7209684,7209684-1,UXC72DA1,Mens,D,120,Sea,3/24/2021,8/9/2021,8/9/2021,8/9/2021,8/9/2021,8/9/2021,8/9/2021,8/9/2021,8/14/2021,8/9/2021,Received,"CDVC,CDBOK,NBPRC",Select Account Futures,UXC72V1,S221 - 4,CDVC,,,7/19/2021,8/9/2021,8/9/2021,8/9/2021,8/14/2021,,0,On-time,On-time,On-time,0,On-time,On-time,On-time,0,On-time,On-time,On-time,,$17.92,F120533VT,7/8/2021,,8/7/2021,12/11/2021,2021-S2,On-time,8/21/2021,FE980660,,,,,,,D,"No Feature, No Technology",64039993,CN,021,Classic Shoes Mens,XC-72,Lace
2021/08,CHINA,CJ,INTL,APAC,SINGAPORE,Lifestyle,Lifestyle,7209685,7209685-1,UXC72DB1,Mens,D,120,Sea,3/24/2021,8/9/2021,8/9/2021,8/9/2021,8/9/2021,8/9/2021,8/9/2021,8/9/2021,8/14/2021,8/9/2021,Received,"CDVC,CDBOK,NBPRC",Select Account Futures,UXC72V1,S221 - 4,CDVC,,,7/19/2021,8/9/2021,8/9/2021,8/9/2021,8/14/2021,,0,On-time,On-time,On-time,0,On-time,On-time,On-time,0,On-time,On-time,On-time,,$18.03,F120534VT,7/8/2021,,8/7/2021,12/11/2021,2021-S2,On-time,8/21/2021,FE980660,,,,,,,D,"No Feature, No Technology",64039993,CN,021,Classic Shoes Mens,XC-72,Lace
2021/09,CHINA,CJ,INTL,APAC,SINGAPORE,Lifestyle,Lifestyle,7209703,7209703-1,M5740GTP,Mens,D,144,Sea,3/23/2021,9/1/2021,9/15/2021,9/15/2021,9/15/2021,9/15/2021,9/15/2021,9/10/2021,10/25/2021,9/15/2021,Received,"CDVC,CDBOK,NBPRC,SFAC",Select Account Futures,M_W5740GV1,S221 - 4,CDVC,,,8/30/2021,9/1/2021,9/1/2021,9/1/2021,10/25/2021,NBLL,-5,Early,On-time,On-time,-5,Early,On-time,On-time,9,Late,Late,New Balance,,$36.63,F121223VT,8/7/2021,,9/9/2021,12/1/2020,2021-S2,Late,10/30/2021,FE980660,,,,,P,,D,"GORE-TEX , No Feature, No Technology",,,110,Lifestyle,57/40,Lace
2021/07,CHINA,CJ,INTL,APAC,PHILIPPINES,Lifestyle,Lifestyle,7209801,7209801-1,UXC72CA1,Mens,D,96,Sea,3/23/2021,8/5/2021,6/29/2021,6/29/2021,6/29/2021,7/19/2021,7/19/2021,6/29/2021,8/30/2021,7/19/2021,Received,"CDBOK,CDCR,NBPRC,NBLL",Select Account Futures,UXC72V1,S221 - 4,CDBOK,20210510 Amend Log,,6/26/2021,8/5/2021,8/5/2021,8/5/2021,8/30/2021,,0,On-time,On-time,On-time,0,On-time,On-time,On-time,-37,Early,On-time,On-time,,$18.11,F120308PD,8/24/2021,20210510 Amend Log,6/29/2021,9/1/2021,2021-S2,On-time,9/4/2021,FE981085,復古運動鞋,XC72,0 - Normal,Lifestyle,P,,D,"No Feature, No Technology",,,413,General Lifestyle,XC-72,Lace
2021/07,CHINA,CJ,INTL,APAC,PHILIPPINES,Lifestyle,Lifestyle,7209802,7209802-1,UXC72CB1,Mens,D,96,Sea,3/23/2021,8/5/2021,6/29/2021,6/29/2021,6/29/2021,7/19/2021,7/19/2021,6/29/2021,8/30/2021,7/19/2021,Received,"CDBOK,CDCR,NBPRC,NBLL",Select Account Futures,UXC72V1,S221 - 4,CDBOK,20210510 Amend Log,,6/26/2021,8/5/2021,8/5/2021,8/5/2021,8/30/2021,,0,On-time,On-time,On-time,0,On-time,On-time,On-time,-37,Early,On-time,On-time,,$18.20,F120309PD,8/24/2021,20210510 Amend Log,6/29/2021,9/1/2021,2021-S2,On-time,9/4/2021,FE981085,復古運動鞋,XC72,0 - Normal,Lifestyle,P,,D,"No Feature, No Technology",,,413,General Lifestyle,XC-72,Lace
2021/09,CHINA,CJ,INTL,APAC,PHILIPPINES,Lifestyle,Lifestyle,7209803,7209803-1,UXC72OP1,Mens,D,120,Sea,3/23/2021,9/2/2021,7/27/2021,7/27/2021,7/27/2021,9/10/2021,9/10/2021,9/10/2021,9/28/2021,9/10/2021,Received,"CDVC,CDCR,NBPRC,NBLL",Select Account Futures,UXC72V1,S221 - 4,CDVC,20210510 Amend Log,,8/30/2021,9/2/2021,9/2/2021,9/2/2021,9/28/2021,CDCR,45,On-time,On-time,On-time,45,On-time,On-time,On-time,8,On-time,On-time,On-time,,$18.26,F120310PD,,20210510 Amend Log,9/9/2021,9/25/2021,2021-S2,On-time,10/2/2021,FE981085,,,,,P,,D,"No Feature, No Technology",,,081,Mens Athleisure,XC-72,Lace
2021/09,CHINA,CJ,INTL,APAC,PHILIPPINES,Lifestyle,Lifestyle,7209804,7209804-1,UXC72OU1,Mens,D,120,Sea,3/23/2021,9/2/2021,7/27/2021,7/27/2021,7/27/2021,9/10/2021,9/10/2021,9/10/2021,9/28/2021,9/10/2021,Received,"CDVC,CDCR,NBPRC,NBLL",Select Account Futures,UXC72V1,S221 - 4,CDVC,20210510 Amend Log,,8/30/2021,9/2/2021,9/2/2021,9/2/2021,9/28/2021,CDCR,45,On-time,On-time,On-time,45,On-time,On-time,On-time,8,On-time,On-time,On-time,,$18.24,F120311PD,,20210510 Amend Log,9/9/2021,9/25/2021,2021-S2,On-time,10/2/2021,FE981085,,,,,P,,D,"No Feature, No Technology",,,081,Mens Athleisure,XC-72,Lace
2021/09,CHINA,CJ,INTL,APAC,PHILIPPINES,Lifestyle,Lifestyle,7209827,7209827-1,M5740GTP,Mens,D,354,Sea,3/23/2021,9/25/2021,9/24/2021,9/24/2021,9/24/2021,9/24/2021,9/24/2021,9/15/2021,10/26/2021,9/24/2021,Received,"CDVC,NBPRC,NBLL",Select Account Futures,M_W5740GV1,S221 - 4,CDVC,,,9/2/2021,9/25/2021,9/25/2021,9/25/2021,10/26/2021,,-9,Early,On-time,On-time,-9,Early,On-time,On-time,-10,Early,On-time,On-time,,$36.63,F121139PD,,,9/14/2021,12/1/2020,2021-S2,On-time,11/6/2021,FE981085,,,,,P,,D,"GORE-TEX , No Feature, No Technology",,,110,Lifestyle,57/40,Lace
2021/10,CHINA,CJ,INTL,APAC,PHILIPPINES,Lifestyle,Lifestyle,7209842,7209842-1,UXC72DB1,Mens,D,120,Sea,3/24/2021,10/7/2021,9/28/2021,9/28/2021,9/28/2021,10/7/2021,10/7/2021,9/28/2021,10/26/2021,10/7/2021,Received,"CDVC,CDCR,NBPRC,NBLL",Select Account Futures,UXC72V1,S221 - 4,CDVC,20210510 Amend Log,,9/25/2021,10/7/2021,10/7/2021,10/7/2021,10/26/2021,CDCR,0,On-time,On-time,On-time,0,On-time,On-time,On-time,-9,On-time,On-time,On-time,,$18.03,F120312PD,,20210510 Amend Log,9/27/2021,12/11/2021,2021-S2,On-time,11/6/2021,FE981085,,,,,,,D,"No Feature, No Technology",64039993,CN,021,Classic Shoes Mens,XC-72,Lace
2021/10,CHINA,CJ,INTL,APAC,PHILIPPINES,Lifestyle,Lifestyle,7209843,7209843-1,UXC72DA1,Mens,D,120,Sea,3/24/2021,10/7/2021,9/28/2021,9/28/2021,9/28/2021,10/7/2021,10/7/2021,9/28/2021,10/26/2021,10/7/2021,Received,"CDVC,CDCR,NBPRC,NBLL",Select Account Futures,UXC72V1,S221 - 4,CDVC,20210510 Amend Log,,9/25/2021,10/7/2021,10/7/2021,10/7/2021,10/26/2021,CDCR,0,On-time,On-time,On-time,0,On-time,On-time,On-time,-9,On-time,On-time,On-time,,$17.92,F120313PD,,20210510 Amend Log,9/27/2021,12/11/2021,2021-S2,On-time,11/6/2021,FE981085,,,,,,,D,"No Feature, No Technology",64039993,CN,021,Classic Shoes Mens,XC-72,Lace
2021/06,CHINA,CJ,INTL,APAC,THAILAND,Lifestyle,Lifestyle,7209850,7209850-1,UXC72CA1,Mens,D,96,Sea,3/23/2021,6/28/2021,6/22/2021,6/22/2021,6/22/2021,7/1/2021,7/1/2021,6/22/2021,9/28/2021,7/1/2021,Received,"CDVC,CDCR,NBPRC,NBLL",Select Account Futures,UXC72V1,S221 - 4,CDVC,20210510 Amend Log,,6/15/2021,6/28/2021,6/28/2021,6/28/2021,9/28/2021,,0,On-time,On-time,On-time,0,On-time,On-time,On-time,-6,Early,On-time,On-time,,$18.11,F120216TD,,20210510 Amend Log,6/22/2021,9/1/2021,2021-S2,On-time,10/2/2021,FE981086,復古運動鞋,XC72,0 - Normal,Lifestyle,P,,D,"No Feature, No Technology",,,413,General Lifestyle,XC-72,Lace
2021/06,CHINA,CJ,INTL,APAC,THAILAND,Lifestyle,Lifestyle,7209851,7209851-1,UXC72CB1,Mens,D,96,Sea,3/23/2021,6/28/2021,6/22/2021,6/22/2021,6/22/2021,7/1/2021,7/1/2021,6/22/2021,9/28/2021,7/1/2021,Received,"CDVC,CDCR,NBPRC,NBLL",Select Account Futures,UXC72V1,S221 - 4,CDVC,20210510 Amend Log,,6/15/2021,6/28/2021,6/28/2021,6/28/2021,9/28/2021,,0,On-time,On-time,On-time,0,On-time,On-time,On-time,-6,Early,On-time,On-time,,$18.20,F120217TD,,20210510 Amend Log,6/22/2021,9/1/2021,2021-S2,On-time,10/2/2021,FE981086,復古運動鞋,XC72,0 - Normal,Lifestyle,P,,D,"No Feature, No Technology",,,413,General Lifestyle,XC-72,Lace
2021/09,CHINA,CJ,INTL,APAC,THAILAND,Lifestyle,Lifestyle,7209888,7209888-1,UXC72DB1,Mens,D,96,Sea,3/24/2021,9/9/2021,8/16/2021,8/16/2021,8/16/2021,9/15/2021,9/15/2021,9/15/2021,10/9/2021,9/15/2021,Received,"CDVC,CDBOK,CDCR,NBPRC,NBLL",Select Account Futures,UXC72V1,S221 - 4,CDVC,20210510 Amend Log,,8/30/2021,9/9/2021,9/9/2021,9/9/2021,10/9/2021,CDCR,30,On-time,On-time,On-time,30,On-time,On-time,On-time,6,On-time,On-time,On-time,,$18.03,F120218TD,9/9/2021,20210510 Amend Log,9/15/2021,12/11/2021,2021-S2,On-time,10/16/2021,FE981086,,,,,,,D,"No Feature, No Technology",64039993,CN,021,Classic Shoes Mens,XC-72,Lace
2021/09,CHINA,CJ,INTL,APAC,THAILAND,Lifestyle,Lifestyle,7209889,7209889-1,UXC72DA1,Mens,D,96,Sea,3/24/2021,9/9/2021,8/16/2021,8/16/2021,8/16/2021,9/15/2021,9/15/2021,9/15/2021,10/9/2021,9/15/2021,Received,"CDVC,CDBOK,CDCR,NBPRC,NBLL",Select Account Futures,UXC72V1,S221 - 4,CDVC,20210510 Amend Log,,8/30/2021,9/9/2021,9/9/2021,9/9/2021,10/9/2021,CDCR,30,On-time,On-time,On-time,30,On-time,On-time,On-time,6,On-time,On-time,On-time,,$17.92,F120219TD,9/9/2021,20210510 Amend Log,9/14/2021,12/11/2021,2021-S2,On-time,10/16/2021,FE981086,,,,,,,D,"No Feature, No Technology",64039993,CN,021,Classic Shoes Mens,XC-72,Lace
2021/09,CHINA,CJ,INTL,EMEA,AUSTRIA,Lifestyle,Lifestyle,7209893,7209893-1,M574DGEX,Mens,D,132,Sea,3/23/2021,8/9/2021,9/13/2021,9/13/2021,9/13/2021,9/13/2021,9/13/2021,9/7/2021,9/28/2021,9/13/2021,Received,"CDVC,CDBOK,NBPRC,SFAC",Futures Only,M574DGV2,S221 - 4,CDVC,,,8/30/2021,8/9/2021,8/9/2021,8/9/2021,9/28/2021,NBLL,-6,Early,On-time,On-time,-6,Early,On-time,On-time,29,Late,Late,New Balance,,$31.13,A2214S02,8/9/2021,,9/6/2021,11/1/2021,2021-S2,Late,10/2/2021,FE980505,,,,,,,D,"GORE-TEX , No Feature, No Technology",64039996,CN,021,Classic Shoes Mens,574 Rugged GTX,Lace
2021/09,CHINA,CJ,INTL,EMEA,SWITZERLAND,Lifestyle,Lifestyle,7209952,7209952-1,M574DGTX,Mens,D,150,Sea,3/23/2021,8/9/2021,9/13/2021,9/13/2021,9/13/2021,9/13/2021,9/13/2021,9/7/2021,9/13/2021,9/13/2021,Received,"CDVC,CDBOK,NBPRC,SFAC",Futures Only,M574DGV2,S221 - 4,CDVC,,,8/30/2021,8/9/2021,8/9/2021,8/9/2021,9/13/2021,NBLL,-6,Early,On-time,On-time,-6,Early,On-time,On-time,29,Late,Late,New Balance,,$30.57,X2214S07,8/7/2021,,9/6/2021,11/1/2021,2021-S2,Late,9/18/2021,FE980500,,,,,,,D,"GORE-TEX , No Feature, No Technology",64039996,CN,021,Classic Shoes Mens,574 Rugged GTX,Lace
2021/09,CHINA,CJ,INTL,APAC,AUSTRALIA,Lifestyle,Lifestyle,7209985,7209985-1,M5740GTP,Mens,D,192,Sea,3/23/2021,8/9/2021,9/13/2021,9/13/2021,9/13/2021,9/13/2021,9/13/2021,9/10/2021,9/13/2021,9/13/2021,Received,"CDVC,CDBOK,NBPRC,SFAC",Select Account Futures,M_W5740GV1,S221 - 4,CDVC,,,8/30/2021,8/9/2021,8/9/2021,8/9/2021,9/13/2021,NBLL,-3,Early,On-time,On-time,-3,Early,On-time,On-time,32,Late,Late,New Balance,,$36.63,E201820,8/7/2021,,9/9/2021,12/1/2020,2021-S2,Late,9/18/2021,FE980620,,,,,P,,D,"GORE-TEX , No Feature, No Technology",,,110,Lifestyle,57/40,Lace
2021/08,CHINA,CJ,INTL,APAC,AUSTRALIA,Lifestyle,Lifestyle,7210045,7210045-1,UXC72CBF,Mens,SW,108,Sea,3/22/2021,8/2/2021,8/3/2021,8/3/2021,8/3/2021,8/3/2021,8/3/2021,8/3/2021,8/25/2021,8/3/2021,Received,"CDVC,CDBOK,NBPRC,NBLL",Futures Only,UXC72V1,S221 - 4,CDVC,,,7/19/2021,8/2/2021,8/2/2021,8/2/2021,8/25/2021,,0,On-time,On-time,On-time,0,On-time,On-time,On-time,1,On-time,On-time,On-time,,$24.82,E201913,6/29/2021,,8/2/2021,12/11/2021,2021-S2,On-time,9/4/2021,FE980620,,,,Running Inspired,P,,D,"No Feature, No Technology",,,C81,Mens Sport Lifestyle,Casablanca XC-72,Lace
2021/09,CHINA,CJ,INTL,APAC,AUSTRALIA,Lifestyle,Lifestyle,7210086,7210086-1,M5740GTP,Mens,D,150,Sea,3/23/2021,8/9/2021,9/13/2021,9/13/2021,9/13/2021,9/13/2021,9/13/2021,9/10/2021,9/13/2021,9/13/2021,Received,"CDVC,CDBOK,NBPRC,SFAC",Select Account Futures,M_W5740GV1,S221 - 4,CDVC,,,8/30/2021,8/9/2021,8/9/2021,8/9/2021,9/13/2021,NBLL,-3,Early,On-time,On-time,-3,Early,On-time,On-time,32,Late,Late,New Balance,,$36.63,W202715,8/7/2021,,9/9/2021,12/1/2020,2021-S2,Late,9/18/2021,FE980620,,,,,P,,D,"GORE-TEX , No Feature, No Technology",,,110,Lifestyle,57/40,Lace
2021/07,CHINA,CJ,INTL,APAC,AUSTRALIA,Lifestyle,Lifestyle,7210127,7210127-1,UXC72CA1,Mens,D,384,Sea,3/23/2021,7/5/2021,6/29/2021,6/29/2021,6/29/2021,6/29/2021,6/29/2021,6/29/2021,7/13/2021,6/29/2021,Received,"CDVC,CDBOK,NBPRC,NBLL",Select Account Futures,UXC72V1,S221 - 4,CDVC,,,6/14/2021,7/5/2021,7/5/2021,7/5/2021,7/13/2021,,0,On-time,On-time,On-time,0,On-time,On-time,On-time,-6,Early,On-time,On-time,,$18.11,W202757,5/20/2021,,6/29/2021,9/1/2021,2021-S2,On-time,7/24/2021,FE980620,復古運動鞋,XC72,0 - Normal,Lifestyle,P,,D,"No Feature, No Technology",,,413,General Lifestyle,XC-72,Lace
2021/07,CHINA,CJ,INTL,APAC,AUSTRALIA,Lifestyle,Lifestyle,7210128,7210128-1,UXC72CB1,Mens,D,378,Sea,3/23/2021,7/5/2021,6/29/2021,6/29/2021,6/29/2021,6/29/2021,6/29/2021,6/29/2021,7/13/2021,6/29/2021,Received,"CDVC,CDBOK,NBPRC,NBLL",Select Account Futures,UXC72V1,S221 - 4,CDVC,,,6/14/2021,7/5/2021,7/5/2021,7/5/2021,7/13/2021,,0,On-time,On-time,On-time,0,On-time,On-time,On-time,-6,Early,On-time,On-time,,$18.20,W202758,5/20/2021,,6/29/2021,9/1/2021,2021-S2,On-time,7/24/2021,FE980620,復古運動鞋,XC72,0 - Normal,Lifestyle,P,,D,"No Feature, No Technology",,,413,General Lifestyle,XC-72,Lace
2021/08,CHINA,CJ,INTL,APAC,AUSTRALIA,Lifestyle,Lifestyle,7210129,7210129-1,UXC72CBF,Mens,SW,108,Sea,3/22/2021,8/2/2021,8/3/2021,8/3/2021,8/3/2021,8/3/2021,8/3/2021,8/3/2021,8/25/2021,8/3/2021,Received,"CDVC,CDBOK,NBPRC,NBLL",Futures Only,UXC72V1,S221 - 4,CDVC,,,7/19/2021,8/2/2021,8/2/2021,8/2/2021,8/25/2021,,0,On-time,On-time,On-time,0,On-time,On-time,On-time,1,On-time,On-time,On-time,,$24.82,W202759,6/29/2021,,8/2/2021,12/11/2021,2021-S2,On-time,9/4/2021,FE980620,,,,Running Inspired,P,,D,"No Feature, No Technology",,,C81,Mens Sport Lifestyle,Casablanca XC-72,Lace
2021/08,CHINA,CJ,INTL,APAC,AUSTRALIA,Lifestyle,Lifestyle,7210130,7210130-1,UXC72DA1,Mens,D,432,Sea,3/24/2021,8/9/2021,8/9/2021,8/9/2021,8/9/2021,8/9/2021,8/9/2021,8/9/2021,8/13/2021,8/9/2021,Received,"CDVC,CDBOK,NBPRC",Select Account Futures,UXC72V1,S221 - 4,CDVC,,,7/19/2021,8/9/2021,8/9/2021,8/9/2021,8/13/2021,,0,On-time,On-time,On-time,0,On-time,On-time,On-time,0,On-time,On-time,On-time,,$17.92,W202760,7/8/2021,,8/7/2021,12/11/2021,2021-S2,On-time,8/21/2021,FE980620,,,,,,,D,"No Feature, No Technology",64039993,CN,021,Classic Shoes Mens,XC-72,Lace
2021/08,CHINA,CJ,INTL,APAC,AUSTRALIA,Lifestyle,Lifestyle,7210131,7210131-1,UXC72DB1,Mens,D,432,Sea,3/24/2021,8/9/2021,8/9/2021,8/9/2021,8/9/2021,8/9/2021,8/9/2021,8/9/2021,8/13/2021,8/9/2021,Received,"CDVC,CDBOK,NBPRC",Select Account Futures,UXC72V1,S221 - 4,CDVC,,,7/19/2021,8/9/2021,8/9/2021,8/9/2021,8/13/2021,,0,On-time,On-time,On-time,0,On-time,On-time,On-time,0,On-time,On-time,On-time,,$18.03,W202761,7/8/2021,,8/7/2021,12/11/2021,2021-S2,On-time,8/21/2021,FE980620,,,,,,,D,"No Feature, No Technology",64039993,CN,021,Classic Shoes Mens,XC-72,Lace
