QuestID,Country,year,FactoryAssessedID,buyer1name,buyer2name,buyer3name,buyer1BW,buyer2BW,buyer3BW,buyer1FTindex,buyer2FTindex,buyer3FTindex
16648,Cambodia,2016,842,,,,,,,-1.0,-1.0,-1.0
16430,Indonesia,2016,843,,,,,,,-1.0,-1.0,-1.0
12229,Indonesia,2015,844,carter's,top ten /polham,daiz,0.0,0.0,0.0,-1.0,-1.0,-1.0
17598,Indonesia,2016,844,carter's,top ten /polham,daiz,0.0,0.0,0.0,-1.0,-1.0,-1.0
24222,Indonesia,2017,844,carter's,top ten /polham,daiz,0.0,0.0,0.0,-1.0,-1.0,-1.0
13543,Cambodia,2016,845,artic imports,,,0.0,,,-1.0,-1.0,-1.0
19939,Cambodia,2017,845,,,,,,,-1.0,-1.0,-1.0
26381,Cambodia,2018,845,artic imports,,,0.0,,,-1.0,-1.0,-1.0
33761,Cambodia,2019,845,artic imports,,,0.0,,,-1.0,-1.0,-1.0
42368,Cambodia,2021,845,artic imports,,,0.0,,,-1.0,-1.0,-1.0
9911,Cambodia,2015,846,,,,,,,-1.0,-1.0,-1.0
17394,Cambodia,2016,846,novatex,,,0.0,,,-1.0,-1.0,-1.0
23494,Cambodia,2017,846,novatex,,,0.0,,,-1.0,-1.0,-1.0
30274,Cambodia,2018,846,novatex,,,0.0,,,-1.0,-1.0,-1.0
37589,Cambodia,2019,846,novatex,,,0.0,,,-1.0,-1.0,-1.0
40787,Cambodia,2020,846,novatex,,,0.0,,,-1.0,-1.0,-1.0
43750,Cambodia,2021,846,novatex,,,0.0,,,-1.0,-1.0,-1.0
10033,Cambodia,2015,847,,,,,,,-1.0,-1.0,-1.0
18220,Cambodia,2016,847,,,,,,,-1.0,-1.0,-1.0
26053,Cambodia,2018,847,,,,,,,-1.0,-1.0,-1.0
33655,Cambodia,2019,847,,,,,,,-1.0,-1.0,-1.0
41023,Cambodia,2021,847,,,,,,,-1.0,-1.0,-1.0
13336,Cambodia,2016,848,,,,,,,-1.0,-1.0,-1.0
18860,Cambodia,2017,848,ys,,,0.0,,,36.0,-1.0,-1.0
25425,Cambodia,2018,848,ys,,,0.0,,,36.0,-1.0,-1.0
32414,Cambodia,2019,848,ys,,,0.0,,,36.0,-1.0,-1.0
41411,Cambodia,2021,848,ys,,,0.0,,,36.0,-1.0,-1.0
14104,Cambodia,2016,849,,,,,,,-1.0,-1.0,-1.0
19214,Cambodia,2017,849,,,,,,,-1.0,-1.0,-1.0
9418,Cambodia,2015,850,,,,,,,-1.0,-1.0,-1.0
11582,Cambodia,2015,852,high life,,,0.0,,,-1.0,-1.0,-1.0
21460,Cambodia,2017,852,,,,,,,-1.0,-1.0,-1.0
28819,Cambodia,2018,852,high life,,,0.0,,,-1.0,-1.0,-1.0
35716,Cambodia,2019,852,high life,,,0.0,,,-1.0,-1.0,-1.0
42844,Cambodia,2021,852,high life,,,0.0,,,-1.0,-1.0,-1.0
11300,Cambodia,2015,854,,,,,,,-1.0,-1.0,-1.0
15308,Cambodia,2016,855,delta,cancon,,0.0,0.0,,-1.0,-1.0,-1.0
20960,Cambodia,2017,855,delta,cancon,,0.0,0.0,,-1.0,-1.0,-1.0
16326,Cambodia,2016,856,,,,,,,-1.0,-1.0,-1.0
23317,Cambodia,2017,856,,,,,,,-1.0,-1.0,-1.0
31661,Cambodia,2019,856,,,,,,,-1.0,-1.0,-1.0
16657,Cambodia,2016,857,,,,,,,-1.0,-1.0,-1.0
30416,Cambodia,2018,857,,,,,,,-1.0,-1.0,-1.0
10121,Cambodia,2015,858,,,,,,,-1.0,-1.0,-1.0
16551,Cambodia,2016,858,,,,,,,-1.0,-1.0,-1.0
22339,Cambodia,2017,858,,,,,,,-1.0,-1.0,-1.0
29177,Cambodia,2018,858,,,,,,,-1.0,-1.0,-1.0
35737,Cambodia,2019,858,,,,,,,-1.0,-1.0,-1.0
9574,Cambodia,2015,860,,,,,,,-1.0,-1.0,-1.0
16637,Cambodia,2016,861,,,,,,,-1.0,-1.0,-1.0
24792,Cambodia,2018,861,,,,,,,-1.0,-1.0,-1.0
33907,Cambodia,2019,861,,,,,,,-1.0,-1.0,-1.0
42262,Cambodia,2021,861,,,,,,,-1.0,-1.0,-1.0
15793,Cambodia,2016,862,,,,,,,-1.0,-1.0,-1.0
22537,Cambodia,2017,862,,,,,,,-1.0,-1.0,-1.0
12799,Cambodia,2015,863,,,,,,,-1.0,-1.0,-1.0
23891,Cambodia,2017,863,,,,,,,-1.0,-1.0,-1.0
11741,Cambodia,2015,864,,,,,,,-1.0,-1.0,-1.0
17751,Cambodia,2016,864,,,,,,,-1.0,-1.0,-1.0
11834,Cambodia,2015,865,,,,,,,-1.0,-1.0,-1.0
17447,Cambodia,2016,865,,,,,,,-1.0,-1.0,-1.0
23536,Cambodia,2017,865,,,,,,,-1.0,-1.0,-1.0
37985,Cambodia,2019,865,,,,,,,-1.0,-1.0,-1.0
41876,Cambodia,2021,865,,,,,,,-1.0,-1.0,-1.0
14093,Cambodia,2016,867,thoughts embellished,,,0.0,,,-1.0,-1.0,-1.0
20318,Cambodia,2017,867,,,,,,,-1.0,-1.0,-1.0
27804,Cambodia,2018,867,thoughts embellished,,,0.0,,,-1.0,-1.0,-1.0
33975,Cambodia,2019,867,thoughts embellished,,,0.0,,,-1.0,-1.0,-1.0
42890,Cambodia,2021,867,thoughts embellished,,,0.0,,,-1.0,-1.0,-1.0
9795,Cambodia,2015,868,,,,,,,-1.0,-1.0,-1.0
15331,Cambodia,2016,868,,,,,,,-1.0,-1.0,-1.0
21316,Cambodia,2017,868,,,,,,,-1.0,-1.0,-1.0
12782,Cambodia,2016,869,h&m,,,1.0,,,55.0,-1.0,-1.0
18716,Cambodia,2017,869,h&m,,,1.0,,,55.0,-1.0,-1.0
24554,Cambodia,2017,869,,,,,,,-1.0,-1.0,-1.0
38300,Cambodia,2020,869,h&m,,,1.0,,,55.0,-1.0,-1.0
9751,Cambodia,2015,870,,,,,,,-1.0,-1.0,-1.0
10833,Cambodia,2015,871,j.crew,,,1.0,,,13.0,-1.0,-1.0
17347,Cambodia,2016,871,j.crew,,,1.0,,,13.0,-1.0,-1.0
23108,Cambodia,2017,871,j.crew,,,1.0,,,13.0,-1.0,-1.0
30307,Cambodia,2018,871,,,,,,,-1.0,-1.0,-1.0
37021,Cambodia,2019,871,j.crew,,,1.0,,,13.0,-1.0,-1.0
40663,Cambodia,2020,871,j.crew,,,1.0,,,13.0,-1.0,-1.0
11405,Cambodia,2015,873,,,,,,,-1.0,-1.0,-1.0
9593,Cambodia,2015,875,,,,,,,-1.0,-1.0,-1.0
14637,Cambodia,2016,875,,,,,,,-1.0,-1.0,-1.0
20760,Cambodia,2017,875,,,,,,,-1.0,-1.0,-1.0
15066,Cambodia,2016,876,,,,,,,-1.0,-1.0,-1.0
20602,Cambodia,2017,876,,,,,,,-1.0,-1.0,-1.0
11373,Cambodia,2015,878,,,,,,,-1.0,-1.0,-1.0
17396,Cambodia,2016,878,,,,,,,-1.0,-1.0,-1.0
23062,Cambodia,2017,878,,,,,,,-1.0,-1.0,-1.0
30046,Cambodia,2018,878,,,,,,,-1.0,-1.0,-1.0
36753,Cambodia,2019,878,,,,,,,-1.0,-1.0,-1.0
40733,Cambodia,2020,878,,,,,,,-1.0,-1.0,-1.0
10828,Cambodia,2015,879,jjs mae,,,0.0,,,-1.0,-1.0,-1.0
16323,Cambodia,2016,879,,,,,,,-1.0,-1.0,-1.0
23239,Cambodia,2017,879,jjs mae,,,0.0,,,-1.0,-1.0,-1.0
30187,Cambodia,2018,879,jjs mae,,,0.0,,,-1.0,-1.0,-1.0
38131,Cambodia,2020,879,jjs mae,,,0.0,,,-1.0,-1.0,-1.0
41464,Cambodia,2021,879,jjs mae,,,0.0,,,-1.0,-1.0,-1.0
13896,Cambodia,2016,880,adidas,,,0.0,,,58.0,-1.0,-1.0
20524,Cambodia,2017,880,adidas,,,0.0,,,58.0,-1.0,-1.0
28030,Cambodia,2018,880,adidas,,,0.0,,,58.0,-1.0,-1.0
35845,Cambodia,2019,880,adidas,,,0.0,,,58.0,-1.0,-1.0
40402,Cambodia,2020,880,,,,,,,-1.0,-1.0,-1.0
43441,Cambodia,2021,880,adidas,,,0.0,,,58.0,-1.0,-1.0
11843,Cambodia,2015,883,,,,,,,-1.0,-1.0,-1.0
17610,Cambodia,2016,883,,,,,,,-1.0,-1.0,-1.0
24193,Cambodia,2017,883,,,,,,,-1.0,-1.0,-1.0
32038,Cambodia,2019,883,,,,,,,-1.0,-1.0,-1.0
38989,Cambodia,2020,883,,,,,,,-1.0,-1.0,-1.0
42372,Cambodia,2021,883,,,,,,,-1.0,-1.0,-1.0
11826,Cambodia,2015,884,,,,,,,-1.0,-1.0,-1.0
13365,Cambodia,2016,885,,,,,,,-1.0,-1.0,-1.0
18721,Cambodia,2017,885,hanim america,,,0.0,,,-1.0,-1.0,-1.0
24846,Cambodia,2018,885,hanim america,,,0.0,,,-1.0,-1.0,-1.0
32639,Cambodia,2019,885,hanim america,,,0.0,,,-1.0,-1.0,-1.0
40626,Cambodia,2020,885,hanim america,,,0.0,,,-1.0,-1.0,-1.0
15533,Cambodia,2016,886,,,,,,,-1.0,-1.0,-1.0
14940,Cambodia,2016,889,destination maternity,,,0.0,,,-1.0,-1.0,-1.0
22540,Cambodia,2017,889,destination maternity,,,0.0,,,-1.0,-1.0,-1.0
29445,Cambodia,2018,889,,,,,,,-1.0,-1.0,-1.0
38303,Cambodia,2020,889,destination maternity,,,0.0,,,-1.0,-1.0,-1.0
42546,Cambodia,2021,889,destination maternity,,,0.0,,,-1.0,-1.0,-1.0
9442,Cambodia,2015,890,,,,,,,-1.0,-1.0,-1.0
17641,Cambodia,2016,890,,,,,,,-1.0,-1.0,-1.0
24454,Cambodia,2017,890,,,,,,,-1.0,-1.0,-1.0
34076,Cambodia,2019,890,,,,,,,-1.0,-1.0,-1.0
11454,Cambodia,2015,893,mias fashion,,,0.0,,,-1.0,-1.0,-1.0
17282,Cambodia,2016,893,mias fashion,,,0.0,,,-1.0,-1.0,-1.0
22951,Cambodia,2017,893,,,,,,,-1.0,-1.0,-1.0
30673,Cambodia,2018,893,mias fashion,,,0.0,,,-1.0,-1.0,-1.0
37162,Cambodia,2019,893,mias fashion,,,0.0,,,-1.0,-1.0,-1.0
41082,Cambodia,2021,893,mias fashion,,,0.0,,,-1.0,-1.0,-1.0
10815,Cambodia,2015,894,jeno neuman & files,,,0.0,,,-1.0,-1.0,-1.0
18437,Cambodia,2017,894,jeno neuman & files,,,0.0,,,-1.0,-1.0,-1.0
25824,Cambodia,2018,894,jeno neuman & files,,,0.0,,,-1.0,-1.0,-1.0
34182,Cambodia,2019,894,,,,,,,-1.0,-1.0,-1.0
13027,Cambodia,2016,896,,,,,,,-1.0,-1.0,-1.0
19140,Cambodia,2017,896,ralph lauren,,,1.0,,,14.0,-1.0,-1.0
26175,Cambodia,2018,896,ralph lauren,,,1.0,,,14.0,-1.0,-1.0
35497,Cambodia,2019,896,ralph lauren,,,1.0,,,14.0,-1.0,-1.0
41408,Cambodia,2021,896,ralph lauren,,,1.0,,,14.0,-1.0,-1.0
13339,Cambodia,2016,897,,,,,,,-1.0,-1.0,-1.0
13080,Cambodia,2016,900,giorgio armani,,,0.0,,,-1.0,-1.0,-1.0
19504,Cambodia,2017,900,giorgio armani,,,0.0,,,-1.0,-1.0,-1.0
25836,Cambodia,2018,900,giorgio armani,,,0.0,,,-1.0,-1.0,-1.0
32998,Cambodia,2019,900,,,,,,,-1.0,-1.0,-1.0
40705,Cambodia,2020,900,giorgio armani,,,0.0,,,-1.0,-1.0,-1.0
10206,Cambodia,2015,901,nri usa,,,0.0,,,-1.0,-1.0,-1.0
13325,Cambodia,2016,901,nri usa,,,0.0,,,-1.0,-1.0,-1.0
20159,Cambodia,2017,901,nri usa,,,0.0,,,-1.0,-1.0,-1.0
27048,Cambodia,2018,901,nri usa,,,0.0,,,-1.0,-1.0,-1.0
35185,Cambodia,2019,901,,,,,,,-1.0,-1.0,-1.0
12460,Cambodia,2015,902,bbc apparel,,,0.0,,,-1.0,-1.0,-1.0
18346,Cambodia,2017,902,,,,,,,-1.0,-1.0,-1.0
26152,Cambodia,2018,902,bbc apparel,,,0.0,,,-1.0,-1.0,-1.0
33631,Cambodia,2019,902,bbc apparel,,,0.0,,,-1.0,-1.0,-1.0
42486,Cambodia,2021,902,bbc apparel,,,0.0,,,-1.0,-1.0,-1.0
10447,Cambodia,2015,903,tellas,,,0.0,,,-1.0,-1.0,-1.0
15477,Cambodia,2016,903,,,,,,,-1.0,-1.0,-1.0
20774,Cambodia,2017,903,tellas,,,0.0,,,-1.0,-1.0,-1.0
27999,Cambodia,2018,903,tellas,,,0.0,,,-1.0,-1.0,-1.0
34332,Cambodia,2019,903,tellas,,,0.0,,,-1.0,-1.0,-1.0
39965,Cambodia,2020,903,tellas,,,0.0,,,-1.0,-1.0,-1.0
43235,Cambodia,2021,903,tellas,,,0.0,,,-1.0,-1.0,-1.0
11618,Cambodia,2015,906,,,,,,,-1.0,-1.0,-1.0
19514,Cambodia,2017,906,,,,,,,-1.0,-1.0,-1.0
31838,Cambodia,2019,906,,,,,,,-1.0,-1.0,-1.0
9932,Cambodia,2015,907,desigual,,,0.0,,,0.0,-1.0,-1.0
15773,Cambodia,2016,907,,,,,,,-1.0,-1.0,-1.0
21817,Cambodia,2017,907,desigual,,,0.0,,,0.0,-1.0,-1.0
29387,Cambodia,2018,907,desigual,,,0.0,,,0.0,-1.0,-1.0
36262,Cambodia,2019,907,desigual,,,0.0,,,0.0,-1.0,-1.0
42837,Cambodia,2021,907,desigual,,,0.0,,,0.0,-1.0,-1.0
10567,Cambodia,2015,909,lollytogs,,,0.0,,,-1.0,-1.0,-1.0
16403,Cambodia,2016,909,lollytogs,,,0.0,,,-1.0,-1.0,-1.0
22727,Cambodia,2017,909,lollytogs,,,0.0,,,-1.0,-1.0,-1.0
30086,Cambodia,2018,909,,,,,,,-1.0,-1.0,-1.0
38232,Cambodia,2020,909,lollytogs,,,0.0,,,-1.0,-1.0,-1.0
42817,Cambodia,2021,909,lollytogs,,,0.0,,,-1.0,-1.0,-1.0
9321,Cambodia,2015,911,,,,,,,-1.0,-1.0,-1.0
14428,Cambodia,2016,911,h&m,,,1.0,,,55.0,-1.0,-1.0
20644,Cambodia,2017,911,h&m,,,1.0,,,55.0,-1.0,-1.0
29341,Cambodia,2018,911,h&m,,,1.0,,,55.0,-1.0,-1.0
35268,Cambodia,2019,911,h&m,,,1.0,,,55.0,-1.0,-1.0
40242,Cambodia,2020,911,h&m,,,1.0,,,55.0,-1.0,-1.0
43574,Cambodia,2021,911,h&m,,,1.0,,,55.0,-1.0,-1.0
10566,Cambodia,2015,912,h&m,,,1.0,,,55.0,-1.0,-1.0
15339,Cambodia,2016,912,,,,,,,-1.0,-1.0,-1.0
19759,Cambodia,2017,912,h&m,,,1.0,,,55.0,-1.0,-1.0
26633,Cambodia,2018,912,h&m,,,1.0,,,55.0,-1.0,-1.0
33801,Cambodia,2019,912,h&m,,,1.0,,,55.0,-1.0,-1.0
41577,Cambodia,2021,912,h&m,,,1.0,,,55.0,-1.0,-1.0
10870,Cambodia,2015,913,,,,,,,-1.0,-1.0,-1.0
16722,Cambodia,2016,913,,,,,,,-1.0,-1.0,-1.0
23786,Cambodia,2017,913,,,,,,,-1.0,-1.0,-1.0
11987,Cambodia,2015,914,jc penney,,,0.0,,,16.0,-1.0,-1.0
19980,Cambodia,2017,914,jc penney,,,0.0,,,16.0,-1.0,-1.0
27918,Cambodia,2018,914,,,,,,,-1.0,-1.0,-1.0
41504,Cambodia,2021,914,jc penney,,,0.0,,,16.0,-1.0,-1.0
13865,Cambodia,2016,915,jc penney,hanesbrands,,0.0,0.0,,16.0,-1.0,-1.0
19660,Cambodia,2017,915,jc penney,hanesbrands,,0.0,0.0,,16.0,-1.0,-1.0
26813,Cambodia,2018,915,jc penney,hanesbrands,,0.0,0.0,,16.0,-1.0,-1.0
33648,Cambodia,2019,915,jc penney,hanesbrands,,0.0,0.0,,16.0,-1.0,-1.0
39709,Cambodia,2020,915,jc penney,hanesbrands,,0.0,0.0,,16.0,-1.0,-1.0
42561,Cambodia,2021,915,,,,,,,-1.0,-1.0,-1.0
9573,Cambodia,2015,916,,,,,,,-1.0,-1.0,-1.0
15240,Cambodia,2016,916,,,,,,,-1.0,-1.0,-1.0
21167,Cambodia,2017,916,,,,,,,-1.0,-1.0,-1.0
16133,Cambodia,2016,917,,,,,,,-1.0,-1.0,-1.0
21244,Cambodia,2017,917,,,,,,,-1.0,-1.0,-1.0
37839,Cambodia,2019,917,,,,,,,-1.0,-1.0,-1.0
10551,Cambodia,2015,919,best seller,,,0.0,,,-1.0,-1.0,-1.0
16384,Cambodia,2016,919,best seller,,,0.0,,,-1.0,-1.0,-1.0
22916,Cambodia,2017,919,best seller,,,0.0,,,-1.0,-1.0,-1.0
30024,Cambodia,2018,919,,,,,,,-1.0,-1.0,-1.0
43163,Cambodia,2021,919,best seller,,,0.0,,,-1.0,-1.0,-1.0
12754,Cambodia,2015,920,helly hansen,,,0.0,,,-1.0,-1.0,-1.0
18817,Cambodia,2017,920,,,,,,,-1.0,-1.0,-1.0
24832,Cambodia,2018,920,helly hansen,,,0.0,,,-1.0,-1.0,-1.0
32281,Cambodia,2019,920,helly hansen,,,0.0,,,-1.0,-1.0,-1.0
38987,Cambodia,2020,920,helly hansen,,,0.0,,,-1.0,-1.0,-1.0
17650,Cambodia,2016,921,,,,,,,-1.0,-1.0,-1.0
27269,Cambodia,2018,921,,,,,,,-1.0,-1.0,-1.0
34555,Cambodia,2019,921,,,,,,,-1.0,-1.0,-1.0
43391,Cambodia,2021,921,,,,,,,-1.0,-1.0,-1.0
14972,Cambodia,2016,922,primark,target,,1.0,1.0,,36.0,35.0,-1.0
20683,Cambodia,2017,922,primark,target,,1.0,1.0,,36.0,35.0,-1.0
26001,Cambodia,2018,922,,,,,,,-1.0,-1.0,-1.0
32330,Cambodia,2019,922,primark,target,,1.0,1.0,,36.0,35.0,-1.0
40612,Cambodia,2020,922,primark,target,,1.0,1.0,,36.0,35.0,-1.0
11406,Cambodia,2015,923,,,,,,,-1.0,-1.0,-1.0
17224,Cambodia,2016,923,,,,,,,-1.0,-1.0,-1.0
23155,Cambodia,2017,923,,,,,,,-1.0,-1.0,-1.0
30604,Cambodia,2018,923,,,,,,,-1.0,-1.0,-1.0
36694,Cambodia,2019,923,,,,,,,-1.0,-1.0,-1.0
40550,Cambodia,2020,923,,,,,,,-1.0,-1.0,-1.0
9902,Cambodia,2015,924,puma,,,1.0,,,56.0,-1.0,-1.0
15522,Cambodia,2016,924,puma,,,1.0,,,56.0,-1.0,-1.0
20757,Cambodia,2017,924,puma,,,1.0,,,56.0,-1.0,-1.0
28593,Cambodia,2018,924,puma,,,1.0,,,56.0,-1.0,-1.0
35472,Cambodia,2019,924,puma,,,1.0,,,56.0,-1.0,-1.0
40379,Cambodia,2020,924,,,,,,,-1.0,-1.0,-1.0
9431,Cambodia,2015,925,jeno neuman & fils,,,0.0,,,-1.0,-1.0,-1.0
15756,Cambodia,2016,925,,,,,,,-1.0,-1.0,-1.0
21118,Cambodia,2017,925,jeno neuman & fils,,,0.0,,,-1.0,-1.0,-1.0
29185,Cambodia,2018,925,jeno neuman & fils,,,0.0,,,-1.0,-1.0,-1.0
35959,Cambodia,2019,925,jeno neuman & fils,,,0.0,,,-1.0,-1.0,-1.0
11180,Cambodia,2015,927,,,,,,,-1.0,-1.0,-1.0
13935,Cambodia,2016,928,,,,,,,-1.0,-1.0,-1.0
19778,Cambodia,2017,928,,,,,,,-1.0,-1.0,-1.0
11309,Cambodia,2015,929,,,,,,,-1.0,-1.0,-1.0
17823,Cambodia,2016,929,,,,,,,-1.0,-1.0,-1.0
21551,Cambodia,2017,929,,,,,,,-1.0,-1.0,-1.0
28973,Cambodia,2018,929,,,,,,,-1.0,-1.0,-1.0
35279,Cambodia,2019,929,,,,,,,-1.0,-1.0,-1.0
40689,Cambodia,2020,929,,,,,,,-1.0,-1.0,-1.0
43533,Cambodia,2021,929,,,,,,,-1.0,-1.0,-1.0
14715,Cambodia,2016,931,carhartt,,,0.0,,,-1.0,-1.0,-1.0
21349,Cambodia,2017,931,,,,,,,-1.0,-1.0,-1.0
29052,Cambodia,2018,931,carhartt,,,0.0,,,-1.0,-1.0,-1.0
14306,Cambodia,2016,932,walmart,,,0.0,,,25.0,-1.0,-1.0
21115,Cambodia,2017,932,walmart,,,0.0,,,25.0,-1.0,-1.0
29156,Cambodia,2018,932,walmart,,,0.0,,,25.0,-1.0,-1.0
35378,Cambodia,2019,932,,,,,,,-1.0,-1.0,-1.0
40281,Cambodia,2020,932,walmart,,,0.0,,,25.0,-1.0,-1.0
43366,Cambodia,2021,932,walmart,,,0.0,,,25.0,-1.0,-1.0
15702,Cambodia,2016,935,,,,,,,-1.0,-1.0,-1.0
27727,Cambodia,2018,935,,,,,,,-1.0,-1.0,-1.0
11404,Cambodia,2015,936,,,,,,,-1.0,-1.0,-1.0
14323,Cambodia,2016,937,lidl,,,0.0,,,15.0,-1.0,-1.0
20123,Cambodia,2017,937,lidl,,,0.0,,,15.0,-1.0,-1.0
27791,Cambodia,2018,937,lidl,,,0.0,,,15.0,-1.0,-1.0
33766,Cambodia,2019,937,lidl,,,0.0,,,15.0,-1.0,-1.0
42352,Cambodia,2021,937,,,,,,,-1.0,-1.0,-1.0
9352,Cambodia,2015,939,,,,,,,-1.0,-1.0,-1.0
18504,Cambodia,2017,939,,,,,,,-1.0,-1.0,-1.0
25656,Cambodia,2018,939,,,,,,,-1.0,-1.0,-1.0
10893,Cambodia,2015,941,,,,,,,-1.0,-1.0,-1.0
17249,Cambodia,2016,941,primark,,,1.0,,,36.0,-1.0,-1.0
23599,Cambodia,2017,941,primark,,,1.0,,,36.0,-1.0,-1.0
30363,Cambodia,2018,941,primark,,,1.0,,,36.0,-1.0,-1.0
36943,Cambodia,2019,941,primark,,,1.0,,,36.0,-1.0,-1.0
42669,Cambodia,2021,941,primark,,,1.0,,,36.0,-1.0,-1.0
9424,Cambodia,2015,942,,,,,,,-1.0,-1.0,-1.0
17271,Cambodia,2016,942,,,,,,,-1.0,-1.0,-1.0
10904,Cambodia,2015,943,,,,,,,-1.0,-1.0,-1.0
13355,Cambodia,2016,944,urban outfitters,,,0.0,,,6.0,-1.0,-1.0
18828,Cambodia,2017,944,urban outfitters,,,0.0,,,6.0,-1.0,-1.0
25666,Cambodia,2018,944,urban outfitters,,,0.0,,,6.0,-1.0,-1.0
33903,Cambodia,2019,944,,,,,,,-1.0,-1.0,-1.0
40469,Cambodia,2020,944,urban outfitters,,,0.0,,,6.0,-1.0,-1.0
12513,Cambodia,2015,946,adidas,,,0.0,,,58.0,-1.0,-1.0
19975,Cambodia,2017,946,adidas,,,0.0,,,58.0,-1.0,-1.0
28009,Cambodia,2018,946,,,,,,,-1.0,-1.0,-1.0
34705,Cambodia,2019,946,adidas,,,0.0,,,58.0,-1.0,-1.0
43201,Cambodia,2021,946,adidas,,,0.0,,,58.0,-1.0,-1.0
15436,Cambodia,2016,947,,,,,,,-1.0,-1.0,-1.0
16659,Cambodia,2016,948,,,,,,,-1.0,-1.0,-1.0
22783,Cambodia,2017,948,,,,,,,-1.0,-1.0,-1.0
32758,Cambodia,2019,948,,,,,,,-1.0,-1.0,-1.0
42555,Cambodia,2021,948,,,,,,,-1.0,-1.0,-1.0
12471,Indonesia,2015,949,kohl's,gap,target,0.0,1.0,1.0,8.0,54.0,35.0
18345,Indonesia,2017,949,kohl's,gap,target,0.0,1.0,1.0,8.0,54.0,35.0
25475,Indonesia,2018,949,kohl's,gap,target,0.0,1.0,1.0,8.0,54.0,35.0
38873,Indonesia,2020,949,kohl's,gap,target,0.0,1.0,1.0,8.0,54.0,35.0
13984,Cambodia,2016,951,,,,,,,-1.0,-1.0,-1.0
26141,Cambodia,2018,951,,,,,,,-1.0,-1.0,-1.0
13303,Cambodia,2016,952,high life,,,0.0,,,-1.0,-1.0,-1.0
19144,Cambodia,2017,952,,,,,,,-1.0,-1.0,-1.0
25671,Cambodia,2018,952,high life,,,0.0,,,-1.0,-1.0,-1.0
10914,Cambodia,2015,953,,,,,,,-1.0,-1.0,-1.0
11372,Cambodia,2015,954,,,,,,,-1.0,-1.0,-1.0
17485,Cambodia,2016,954,,,,,,,-1.0,-1.0,-1.0
25904,Cambodia,2018,954,,,,,,,-1.0,-1.0,-1.0
33149,Cambodia,2019,954,,,,,,,-1.0,-1.0,-1.0
41239,Cambodia,2021,954,,,,,,,-1.0,-1.0,-1.0
10773,Cambodia,2015,955,,,,,,,-1.0,-1.0,-1.0
18320,Cambodia,2017,955,,,,,,,-1.0,-1.0,-1.0
28685,Cambodia,2018,955,,,,,,,-1.0,-1.0,-1.0
43223,Cambodia,2021,955,,,,,,,-1.0,-1.0,-1.0
14670,Cambodia,2016,957,groupe dynamite,,,0.0,,,-1.0,-1.0,-1.0
21960,Cambodia,2017,957,groupe dynamite,,,0.0,,,-1.0,-1.0,-1.0
29259,Cambodia,2018,957,,,,,,,-1.0,-1.0,-1.0
10110,Cambodia,2015,959,leg avenue,,,0.0,,,-1.0,-1.0,-1.0
19087,Cambodia,2017,959,leg avenue,,,0.0,,,-1.0,-1.0,-1.0
27472,Cambodia,2018,959,,,,,,,-1.0,-1.0,-1.0
34676,Cambodia,2019,959,leg avenue,,,0.0,,,-1.0,-1.0,-1.0
42829,Cambodia,2021,959,leg avenue,,,0.0,,,-1.0,-1.0,-1.0
11437,Cambodia,2015,960,,,,,,,-1.0,-1.0,-1.0
17887,Cambodia,2016,960,,,,,,,-1.0,-1.0,-1.0
24773,Cambodia,2018,960,,,,,,,-1.0,-1.0,-1.0
32770,Cambodia,2019,960,,,,,,,-1.0,-1.0,-1.0
40286,Cambodia,2020,960,,,,,,,-1.0,-1.0,-1.0
43101,Cambodia,2021,960,,,,,,,-1.0,-1.0,-1.0
12762,Cambodia,2015,961,,,,,,,-1.0,-1.0,-1.0
18302,Cambodia,2017,961,,,,,,,-1.0,-1.0,-1.0
10830,Cambodia,2015,962,,,,,,,-1.0,-1.0,-1.0
16936,Cambodia,2016,962,,,,,,,-1.0,-1.0,-1.0
14273,Cambodia,2016,964,,,,,,,-1.0,-1.0,-1.0
20526,Cambodia,2017,964,,,,,,,-1.0,-1.0,-1.0
27713,Cambodia,2018,964,,,,,,,-1.0,-1.0,-1.0
34702,Cambodia,2019,964,,,,,,,-1.0,-1.0,-1.0
10031,Cambodia,2015,965,gap,,,1.0,,,54.0,-1.0,-1.0
17402,Cambodia,2016,965,gap,,,1.0,,,54.0,-1.0,-1.0
20671,Cambodia,2017,965,gap,,,1.0,,,54.0,-1.0,-1.0
28133,Cambodia,2018,965,,,,,,,-1.0,-1.0,-1.0
35149,Cambodia,2019,965,gap,,,1.0,,,54.0,-1.0,-1.0
40399,Cambodia,2020,965,gap,,,1.0,,,54.0,-1.0,-1.0
14567,Cambodia,2016,966,gap,,,1.0,,,54.0,-1.0,-1.0
20148,Cambodia,2017,966,,,,,,,-1.0,-1.0,-1.0
27320,Cambodia,2018,966,gap,,,1.0,,,54.0,-1.0,-1.0
35940,Cambodia,2019,966,gap,,,1.0,,,54.0,-1.0,-1.0
40523,Cambodia,2020,966,gap,,,1.0,,,54.0,-1.0,-1.0
13528,Cambodia,2016,967,,,,,,,-1.0,-1.0,-1.0
20438,Cambodia,2017,967,,,,,,,-1.0,-1.0,-1.0
42747,Cambodia,2021,970,,,,,,,-1.0,-1.0,-1.0
12164,Cambodia,2015,972,,,,,,,-1.0,-1.0,-1.0
