QuestID,FactoryAssessedID,buyer1name,buyer2name,buyer3name,buyer1pol,buyer1gov,buyer1trace,buyer2trace,buyer3trace,buyertracemx,buyer1know,buyer2know,buyer3know,buyerknowmx
18628,1073,,,,,,,,,-1.0,,,,-1.0
15256,1074,garan,,,,,,,,-1.0,,,,-1.0
21597,1074,garan,,,,,,,,-1.0,,,,-1.0
29188,1074,garan,,,,,,,,-1.0,,,,-1.0
35641,1074,,,,,,,,,-1.0,,,,-1.0
40141,1074,garan,,,,,,,,-1.0,,,,-1.0
43464,1074,garan,,,,,,,,-1.0,,,,-1.0
11299,1078,,,,,,,,,-1.0,,,,-1.0
16017,1078,,,,,,,,,-1.0,,,,-1.0
22449,1078,,,,,,,,,-1.0,,,,-1.0
30838,1078,,,,,,,,,-1.0,,,,-1.0
42220,1078,,,,,,,,,-1.0,,,,-1.0
9705,1079,,,,,,,,,-1.0,,,,-1.0
10359,1080,adidas,,,97.0,85.0,46.0,,,-1.0,45.0,,,-1.0
15906,1080,,,,,,,,,-1.0,,,,-1.0
21456,1080,adidas,,,97.0,85.0,46.0,,,-1.0,45.0,,,-1.0
30675,1080,adidas,,,97.0,85.0,46.0,,,-1.0,45.0,,,-1.0
43098,1080,adidas,,,97.0,85.0,46.0,,,-1.0,45.0,,,-1.0
10054,1081,chico's,torrid,johns,27.0,23.0,0.0,,,-1.0,16.0,,,-1.0
20106,1081,chico's,torrid,johns,27.0,23.0,0.0,,,-1.0,16.0,,,-1.0
9923,1082,,,,,,,,,-1.0,,,,-1.0
17728,1082,,,,,,,,,-1.0,,,,-1.0
12251,1083,,,,,,,,,-1.0,,,,-1.0
18428,1083,,,,,,,,,-1.0,,,,-1.0
25670,1083,,,,,,,,,-1.0,,,,-1.0
33772,1083,,,,,,,,,-1.0,,,,-1.0
10365,1085,,,,,,,,,-1.0,,,,-1.0
16347,1085,,,,,,,,,-1.0,,,,-1.0
21365,1085,,,,,,,,,-1.0,,,,-1.0
29206,1085,,,,,,,,,-1.0,,,,-1.0
35498,1085,,,,,,,,,-1.0,,,,-1.0
41224,1085,,,,,,,,,-1.0,,,,-1.0
10395,1086,,,,,,,,,-1.0,,,,-1.0
15939,1086,,,,,,,,,-1.0,,,,-1.0
22141,1086,,,,,,,,,-1.0,,,,-1.0
32919,1086,,,,,,,,,-1.0,,,,-1.0
13463,1088,gottex swimwear brands,,,,,,,,-1.0,,,,-1.0
19408,1088,,,,,,,,,-1.0,,,,-1.0
25950,1088,gottex swimwear brands,,,,,,,,-1.0,,,,-1.0
33033,1088,gottex swimwear brands,,,,,,,,-1.0,,,,-1.0
41316,1088,gottex swimwear brands,,,,,,,,-1.0,,,,-1.0
9390,1089,,,,,,,,,-1.0,,,,-1.0
11570,1090,mccc sportswear,,,,,,,,-1.0,,,,-1.0
17616,1090,mccc sportswear,,,,,,,,-1.0,,,,-1.0
21956,1090,,,,,,,,,-1.0,,,,-1.0
29138,1090,mccc sportswear,,,,,,,,-1.0,,,,-1.0
35724,1090,mccc sportswear,,,,,,,,-1.0,,,,-1.0
12165,1091,,,,,,,,,-1.0,,,,-1.0
18290,1091,,,,,,,,,-1.0,,,,-1.0
24527,1091,,,,,,,,,-1.0,,,,-1.0
37790,1091,,,,,,,,,-1.0,,,,-1.0
41287,1091,,,,,,,,,-1.0,,,,-1.0
10817,1092,,,,,,,,,-1.0,,,,-1.0
16884,1092,,,,,,,,,-1.0,,,,-1.0
23989,1092,,,,,,,,,-1.0,,,,-1.0
32735,1092,,,,,,,,,-1.0,,,,-1.0
40717,1092,,,,,,,,,-1.0,,,,-1.0
43646,1092,,,,,,,,,-1.0,,,,-1.0
10778,1093,,,,,,,,,-1.0,,,,-1.0
13651,1097,,,,,,,,,-1.0,,,,-1.0
19945,1097,,,,,,,,,-1.0,,,,-1.0
27217,1097,,,,,,,,,-1.0,,,,-1.0
14666,1099,,,,,,,,,-1.0,,,,-1.0
11539,1100,,,,,,,,,-1.0,,,,-1.0
9452,1101,,,,,,,,,-1.0,,,,-1.0
15165,1101,,,,,,,,,-1.0,,,,-1.0
13180,1102,,,,,,,,,-1.0,,,,-1.0
19038,1102,,,,,,,,,-1.0,,,,-1.0
26361,1102,,,,,,,,,-1.0,,,,-1.0
33990,1102,,,,,,,,,-1.0,,,,-1.0
42680,1102,,,,,,,,,-1.0,,,,-1.0
14475,1103,high life,,,,,,,,-1.0,,,,-1.0
19822,1103,high life,,,,,,,,-1.0,,,,-1.0
27480,1103,,,,,,,,,-1.0,,,,-1.0
34574,1103,high life,,,,,,,,-1.0,,,,-1.0
42604,1103,high life,,,,,,,,-1.0,,,,-1.0
14404,1104,,,,,,,,,-1.0,,,,-1.0
18749,1104,primark,,,57.0,62.0,20.0,,,-1.0,38.0,,,-1.0
26075,1104,primark,,,57.0,62.0,20.0,,,-1.0,38.0,,,-1.0
33380,1104,primark,,,57.0,62.0,20.0,,,-1.0,38.0,,,-1.0
12870,1105,hanesbrands,,,,,,,,-1.0,,,,-1.0
18075,1105,,,,,,,,,-1.0,,,,-1.0
24566,1105,hanesbrands,,,,,,,,-1.0,,,,-1.0
31959,1105,hanesbrands,,,,,,,,-1.0,,,,-1.0
39139,1105,hanesbrands,,,,,,,,-1.0,,,,-1.0
42785,1105,hanesbrands,,,,,,,,-1.0,,,,-1.0
14396,1106,nike,,,83.0,46.0,32.0,,,-1.0,16.0,,,-1.0
19717,1106,nike,,,83.0,46.0,32.0,,,-1.0,16.0,,,-1.0
27680,1106,nike,,,83.0,46.0,32.0,,,-1.0,16.0,,,-1.0
34268,1106,nike,,,83.0,46.0,32.0,,,-1.0,16.0,,,-1.0
42652,1106,,,,,,,,,-1.0,,,,-1.0
16334,1107,,,,,,,,,-1.0,,,,-1.0
10280,1109,,,,,,,,,-1.0,,,,-1.0
17488,1109,,,,,,,,,-1.0,,,,-1.0
24434,1109,,,,,,,,,-1.0,,,,-1.0
31667,1109,,,,,,,,,-1.0,,,,-1.0
38648,1109,,,,,,,,,-1.0,,,,-1.0
42637,1109,,,,,,,,,-1.0,,,,-1.0
10019,1111,,,,,,,,,-1.0,,,,-1.0
15696,1111,,,,,,,,,-1.0,,,,-1.0
24603,1111,,,,,,,,,-1.0,,,,-1.0
33894,1111,,,,,,,,,-1.0,,,,-1.0
12875,1112,walmart,,,68.0,62.0,0.0,,,-1.0,24.0,,,-1.0
19469,1112,walmart,,,68.0,62.0,0.0,,,-1.0,24.0,,,-1.0
23666,1112,walmart,,,68.0,62.0,0.0,,,-1.0,24.0,,,-1.0
30605,1112,,,,,,,,,-1.0,,,,-1.0
37241,1112,walmart,,,68.0,62.0,0.0,,,-1.0,24.0,,,-1.0
41113,1112,walmart,,,68.0,62.0,0.0,,,-1.0,24.0,,,-1.0
15808,1113,,,,,,,,,-1.0,,,,-1.0
10339,1114,walmart,,,68.0,62.0,0.0,,,-1.0,24.0,,,-1.0
15897,1114,walmart,,,68.0,62.0,0.0,,,-1.0,24.0,,,-1.0
21902,1114,walmart,,,68.0,62.0,0.0,,,-1.0,24.0,,,-1.0
29701,1114,walmart,,,68.0,62.0,0.0,,,-1.0,24.0,,,-1.0
16959,1116,stars design,,,,,,,,-1.0,,,,-1.0
22863,1116,,,,,,,,,-1.0,,,,-1.0
29753,1116,stars design,,,,,,,,-1.0,,,,-1.0
36677,1116,stars design,,,,,,,,-1.0,,,,-1.0
9750,1117,,,,,,,,,-1.0,,,,-1.0
13372,1118,,,,,,,,,-1.0,,,,-1.0
18902,1118,,,,,,,,,-1.0,,,,-1.0
24762,1118,,,,,,,,,-1.0,,,,-1.0
31968,1118,,,,,,,,,-1.0,,,,-1.0
9757,1119,,,,,,,,,-1.0,,,,-1.0
15534,1119,,,,,,,,,-1.0,,,,-1.0
22197,1119,,,,,,,,,-1.0,,,,-1.0
37755,1119,,,,,,,,,-1.0,,,,-1.0
41584,1119,,,,,,,,,-1.0,,,,-1.0
10662,1120,,,,,,,,,-1.0,,,,-1.0
12780,1122,h&m,,,92.0,77.0,47.0,,,-1.0,38.0,,,-1.0
18436,1122,h&m,,,92.0,77.0,47.0,,,-1.0,38.0,,,-1.0
24834,1122,h&m,,,92.0,77.0,47.0,,,-1.0,38.0,,,-1.0
31873,1122,,,,,,,,,-1.0,,,,-1.0
39108,1122,h&m,,,92.0,77.0,47.0,,,-1.0,38.0,,,-1.0
42661,1122,h&m,,,92.0,77.0,47.0,,,-1.0,38.0,,,-1.0
13820,1123,academy,,,,,,,,-1.0,,,,-1.0
20395,1123,,,,,,,,,-1.0,,,,-1.0
27458,1123,academy,,,,,,,,-1.0,,,,-1.0
34618,1123,academy,,,,,,,,-1.0,,,,-1.0
40442,1123,academy,,,,,,,,-1.0,,,,-1.0
43485,1123,academy,,,,,,,,-1.0,,,,-1.0
15948,1124,,,,,,,,,-1.0,,,,-1.0
23692,1124,,,,,,,,,-1.0,,,,-1.0
33228,1124,,,,,,,,,-1.0,,,,-1.0
10475,1125,the children's place,,,,,,,,-1.0,,,,-1.0
19219,1125,,,,,,,,,-1.0,,,,-1.0
27566,1125,the children's place,,,,,,,,-1.0,,,,-1.0
12989,1127,,,,,,,,,-1.0,,,,-1.0
20860,1127,primary foreign service,,,,,,,,-1.0,,,,-1.0
27291,1127,primary foreign service,,,,,,,,-1.0,,,,-1.0
35807,1127,primary foreign service,,,,,,,,-1.0,,,,-1.0
12461,1128,,,,,,,,,-1.0,,,,-1.0
17945,1128,,,,,,,,,-1.0,,,,-1.0
14651,1129,,,,,,,,,-1.0,,,,-1.0
21073,1129,,,,,,,,,-1.0,,,,-1.0
28633,1129,,,,,,,,,-1.0,,,,-1.0
35160,1129,,,,,,,,,-1.0,,,,-1.0
8800,1131,macys,charming/ascena,walmart,,,,,0.0,-1.0,,,24.0,-1.0
14692,1131,macys,charming/ascena,walmart,,,,,0.0,-1.0,,,24.0,-1.0
20303,1131,macys,charming/ascena,walmart,,,,,0.0,-1.0,,,24.0,-1.0
27166,1131,macys,charming/ascena,walmart,,,,,0.0,-1.0,,,24.0,-1.0
33836,1131,macys,charming/ascena,walmart,,,,,0.0,-1.0,,,24.0,-1.0
14496,1132,asos,,,70.0,69.0,64.0,,,-1.0,20.0,,,-1.0
20286,1132,asos,,,70.0,69.0,64.0,,,-1.0,20.0,,,-1.0
27673,1132,asos,,,70.0,69.0,64.0,,,-1.0,20.0,,,-1.0
34302,1132,,,,,,,,,-1.0,,,,-1.0
40476,1132,asos,,,70.0,69.0,64.0,,,-1.0,20.0,,,-1.0
14281,1133,,,,,,,,,-1.0,,,,-1.0
21122,1136,,,,,,,,,-1.0,,,,-1.0
28128,1136,,,,,,,,,-1.0,,,,-1.0
35007,1136,,,,,,,,,-1.0,,,,-1.0
10293,1137,,,,,,,,,-1.0,,,,-1.0
9643,1138,gap,,,86.0,46.0,48.0,,,-1.0,54.0,,,-1.0
15130,1138,gap,,,86.0,46.0,48.0,,,-1.0,54.0,,,-1.0
20687,1138,gap,,,86.0,46.0,48.0,,,-1.0,54.0,,,-1.0
29595,1138,gap,,,86.0,46.0,48.0,,,-1.0,54.0,,,-1.0
36546,1138,gap,,,86.0,46.0,48.0,,,-1.0,54.0,,,-1.0
41061,1138,,,,,,,,,-1.0,,,,-1.0
12137,1139,,,,,,,,,-1.0,,,,-1.0
17900,1139,,,,,,,,,-1.0,,,,-1.0
25014,1139,,,,,,,,,-1.0,,,,-1.0
31473,1139,,,,,,,,,-1.0,,,,-1.0
38213,1139,,,,,,,,,-1.0,,,,-1.0
42275,1139,,,,,,,,,-1.0,,,,-1.0
12604,1140,,,,,,,,,-1.0,,,,-1.0
18543,1140,,,,,,,,,-1.0,,,,-1.0
24874,1140,,,,,,,,,-1.0,,,,-1.0
34595,1140,,,,,,,,,-1.0,,,,-1.0
42436,1140,,,,,,,,,-1.0,,,,-1.0
12897,1142,,,,,,,,,-1.0,,,,-1.0
13418,1143,,,,,,,,,-1.0,,,,-1.0
20537,1143,,,,,,,,,-1.0,,,,-1.0
27868,1143,,,,,,,,,-1.0,,,,-1.0
34719,1143,,,,,,,,,-1.0,,,,-1.0
12089,1146,,,,,,,,,-1.0,,,,-1.0
17803,1146,,,,,,,,,-1.0,,,,-1.0
25675,1146,,,,,,,,,-1.0,,,,-1.0
11394,1147,,,,,,,,,-1.0,,,,-1.0
16437,1147,,,,,,,,,-1.0,,,,-1.0
25237,1147,,,,,,,,,-1.0,,,,-1.0
32866,1147,,,,,,,,,-1.0,,,,-1.0
42947,1147,,,,,,,,,-1.0,,,,-1.0
9578,1149,,,,,,,,,-1.0,,,,-1.0
17376,1149,,,,,,,,,-1.0,,,,-1.0
13154,1150,the genuine canadian,,,,,,,,-1.0,,,,-1.0
19753,1150,the genuine canadian,,,,,,,,-1.0,,,,-1.0
25860,1150,the genuine canadian,,,,,,,,-1.0,,,,-1.0
32409,1150,the genuine canadian,,,,,,,,-1.0,,,,-1.0
38912,1150,,,,,,,,,-1.0,,,,-1.0
43251,1150,the genuine canadian,,,,,,,,-1.0,,,,-1.0
8984,1151,gap,,,86.0,46.0,48.0,,,-1.0,54.0,,,-1.0
15300,1151,gap,,,86.0,46.0,48.0,,,-1.0,54.0,,,-1.0
21004,1151,gap,,,86.0,46.0,48.0,,,-1.0,54.0,,,-1.0
29303,1151,,,,,,,,,-1.0,,,,-1.0
36231,1151,gap,,,86.0,46.0,48.0,,,-1.0,54.0,,,-1.0
40496,1151,gap,,,86.0,46.0,48.0,,,-1.0,54.0,,,-1.0
10589,1152,,,,,,,,,-1.0,,,,-1.0
15373,1152,,,,,,,,,-1.0,,,,-1.0
21541,1152,,,,,,,,,-1.0,,,,-1.0
29109,1152,,,,,,,,,-1.0,,,,-1.0
35303,1152,,,,,,,,,-1.0,,,,-1.0
41185,1152,,,,,,,,,-1.0,,,,-1.0
10123,1154,,,,,,,,,-1.0,,,,-1.0
18705,1154,emblem,,,,,,,,-1.0,,,,-1.0
26617,1154,emblem,,,,,,,,-1.0,,,,-1.0
34426,1154,emblem,,,,,,,,-1.0,,,,-1.0
43348,1154,emblem,,,,,,,,-1.0,,,,-1.0
10367,1156,,,,,,,,,-1.0,,,,-1.0
16660,1156,,,,,,,,,-1.0,,,,-1.0
24642,1156,,,,,,,,,-1.0,,,,-1.0
31956,1156,,,,,,,,,-1.0,,,,-1.0
38750,1156,,,,,,,,,-1.0,,,,-1.0
42625,1156,,,,,,,,,-1.0,,,,-1.0
10171,1158,c&o,,,,,,,,-1.0,,,,-1.0
19176,1158,c&o,,,,,,,,-1.0,,,,-1.0
25281,1158,c&o,,,,,,,,-1.0,,,,-1.0
34812,1158,,,,,,,,,-1.0,,,,-1.0
40343,1158,c&o,,,,,,,,-1.0,,,,-1.0
43209,1158,c&o,,,,,,,,-1.0,,,,-1.0
16110,1159,,,,,,,,,-1.0,,,,-1.0
21820,1159,,,,,,,,,-1.0,,,,-1.0
29367,1159,,,,,,,,,-1.0,,,,-1.0
36196,1159,,,,,,,,,-1.0,,,,-1.0
41535,1159,,,,,,,,,-1.0,,,,-1.0
20601,1160,ambiance,,,,,,,,-1.0,,,,-1.0
29271,1160,,,,,,,,,-1.0,,,,-1.0
36634,1160,ambiance,,,,,,,,-1.0,,,,-1.0
43106,1160,ambiance,,,,,,,,-1.0,,,,-1.0
16935,1161,,,,,,,,,-1.0,,,,-1.0
24394,1161,,,,,,,,,-1.0,,,,-1.0
32927,1161,,,,,,,,,-1.0,,,,-1.0
11065,1162,,,,,,,,,-1.0,,,,-1.0
16454,1162,,,,,,,,,-1.0,,,,-1.0
24008,1162,,,,,,,,,-1.0,,,,-1.0
38032,1162,,,,,,,,,-1.0,,,,-1.0
41430,1162,,,,,,,,,-1.0,,,,-1.0
12266,1163,,,,,,,,,-1.0,,,,-1.0
18120,1163,,,,,,,,,-1.0,,,,-1.0
12811,1164,lf,,,,,,,,-1.0,,,,-1.0
18780,1164,lf,,,,,,,,-1.0,,,,-1.0
24814,1164,,,,,,,,,-1.0,,,,-1.0
9061,1165,,,,,,,,,-1.0,,,,-1.0
14683,1165,,,,,,,,,-1.0,,,,-1.0
13709,1166,best seller,,,,,,,,-1.0,,,,-1.0
21157,1166,best seller,,,,,,,,-1.0,,,,-1.0
28380,1166,,,,,,,,,-1.0,,,,-1.0
35876,1166,best seller,,,,,,,,-1.0,,,,-1.0
14507,1168,,,,,,,,,-1.0,,,,-1.0
21603,1168,giorgio armani,,,,,,,,-1.0,,,,-1.0
27474,1168,giorgio armani,,,,,,,,-1.0,,,,-1.0
34107,1168,giorgio armani,,,,,,,,-1.0,,,,-1.0
11691,1169,,,,,,,,,-1.0,,,,-1.0
