QuestID,Country,year,FactoryAssessedID,buyer1name,buyer2name,buyer3name,buyer1BW,buyer2BW,buyer3BW
39818,Jordan,2020,178,jc penney,pvh,lauren,0,1,1
43590,Jordan,2021,178,jc penney,pvh,lauren,0,1,1
27524,Vietnam,2018,180,disney,gap,,,,
36849,Vietnam,2019,180,disney,gap,,,,
40558,Vietnam,2020,180,disney,gap,,,,
8934,Vietnam,2015,181,columbia,adidas,puma,,,
15528,Vietnam,2016,181,columbia,adidas,puma,,,
21145,Vietnam,2017,181,columbia,adidas,puma,,,
28704,Vietnam,2018,181,columbia,adidas,puma,,,
34928,Vietnam,2019,181,columbia,adidas,puma,,,
39861,Vietnam,2020,181,columbia,adidas,puma,,,
20263,Vietnam,2017,182,lane bryan,chico's,tilly's,,,
30544,Vietnam,2018,182,lane bryan,chico's,tilly's,,,
37661,Vietnam,2019,182,lane bryan,chico's,tilly's,,,
41051,Vietnam,2020,182,lane bryan,chico's,tilly's,,,
12771,Vietnam,2016,183,llbean,rei,,,,
21067,Vietnam,2017,183,llbean,rei,,,,
29411,Vietnam,2018,183,llbean,rei,,,,
36841,Vietnam,2019,183,llbean,rei,,,,
40480,Vietnam,2020,183,llbean,rei,,,,
18166,Vietnam,2016,185,justice,fanatics apparel,,,,
25353,Vietnam,2018,185,justice,fanatics apparel,,,,
33558,Vietnam,2019,185,justice,fanatics apparel,,,,
39465,Vietnam,2020,185,justice,fanatics apparel,,,,
42280,Vietnam,2021,185,justice,fanatics apparel,,,,
9557,Vietnam,2015,186,athleta,talbots,club monaco,,,
15842,Vietnam,2016,186,athleta,talbots,club monaco,,,
21517,Vietnam,2017,186,athleta,talbots,club monaco,,,
29267,Vietnam,2018,186,athleta,talbots,club monaco,,,
36094,Vietnam,2019,186,athleta,talbots,club monaco,,,
40356,Vietnam,2020,186,athleta,talbots,club monaco,,,
10622,Vietnam,2015,190,mondetta,inditex,costco,,,
16184,Vietnam,2016,190,mondetta,inditex,costco,,,
22503,Vietnam,2017,190,mondetta,inditex,costco,,,
29758,Vietnam,2018,190,mondetta,inditex,costco,,,
37998,Vietnam,2020,190,mondetta,inditex,costco,,,
40948,Vietnam,2020,190,mondetta,inditex,costco,,,
10087,Vietnam,2015,198,tommy hilfiger,nike,spring field,,,
16074,Vietnam,2016,198,tommy hilfiger,nike,spring field,,,
22494,Vietnam,2017,198,tommy hilfiger,nike,spring field,,,
30505,Vietnam,2018,198,tommy hilfiger,nike,spring field,,,
37349,Vietnam,2019,198,tommy hilfiger,nike,spring field,,,
42181,Vietnam,2021,198,tommy hilfiger,nike,spring field,,,
9038,Vietnam,2015,199,kohl's,walmart,new balance,,,
15309,Vietnam,2016,199,kohl's,walmart,new balance,,,
25244,Vietnam,2018,199,kohl's,walmart,new balance,,,
11530,Vietnam,2015,201,,,,,,
16787,Vietnam,2016,201,,,,,,
9690,Indonesia,2015,204,h&m,express,,1,0,
16078,Indonesia,2016,204,h&m,express,,1,0,
24050,Indonesia,2017,204,h&m,express,,1,0,
30692,Indonesia,2018,204,h&m,express,,1,0,
39212,Indonesia,2019,204,h&m,express,,1,0,
11868,Indonesia,2015,205,h&m,gap,ascena,1,1,1
18948,Indonesia,2017,205,h&m,gap,ascena,1,1,1
26085,Indonesia,2018,205,h&m,gap,ascena,1,1,1
32043,Indonesia,2019,205,h&m,gap,ascena,1,1,1
38961,Indonesia,2020,205,h&m,gap,ascena,1,1,1
8810,Indonesia,2015,212,h&m,sot,macy's,1,0,0
15146,Indonesia,2016,212,h&m,sot,macy's,1,0,0
21325,Indonesia,2017,212,h&m,sot,macy's,1,0,0
28669,Indonesia,2018,212,h&m,sot,macy's,1,0,0
35557,Indonesia,2019,212,h&m,sot,macy's,1,0,0
11634,Vietnam,2015,219,hansae,hansoll,sae-a trading,,,
17620,Vietnam,2016,219,hansae,hansoll,sae-a trading,,,
24311,Vietnam,2017,219,hansae,hansoll,sae-a trading,,,
30810,Vietnam,2018,219,hansae,hansoll,sae-a trading,,,
37948,Vietnam,2020,219,hansae,hansoll,sae-a trading,,,
11879,Vietnam,2015,220,hansae,hansoll,shinsung vina,,,
17666,Vietnam,2016,220,hansae,hansoll,shinsung vina,,,
24452,Vietnam,2017,220,hansae,hansoll,shinsung vina,,,
10715,Vietnam,2015,222,target,gap,ascena,,,
16585,Vietnam,2016,222,target,gap,ascena,,,
22731,Vietnam,2017,222,target,gap,ascena,,,
29581,Vietnam,2018,222,target,gap,ascena,,,
36789,Vietnam,2019,222,target,gap,ascena,,,
40397,Vietnam,2020,222,target,gap,ascena,,,
13451,Vietnam,2016,226,walmart,the children's place,,,,
19923,Vietnam,2017,226,walmart,the children's place,,,,
11235,Vietnam,2015,228,chico's,lucky brand,kohl's,,,
17603,Vietnam,2016,228,chico's,lucky brand,kohl's,,,
22862,Vietnam,2017,228,chico's,lucky brand,kohl's,,,
30671,Vietnam,2018,228,chico's,lucky brand,kohl's,,,
37871,Vietnam,2019,228,chico's,lucky brand,kohl's,,,
41750,Vietnam,2021,228,chico's,lucky brand,kohl's,,,
10434,Vietnam,2015,230,abercrombie & fitch,vf,llbean,,,
15912,Vietnam,2016,230,abercrombie & fitch,vf,llbean,,,
21516,Vietnam,2017,230,abercrombie & fitch,vf,llbean,,,
29103,Vietnam,2018,230,abercrombie & fitch,vf,llbean,,,
35688,Vietnam,2019,230,abercrombie & fitch,vf,llbean,,,
39963,Vietnam,2020,230,abercrombie & fitch,vf,llbean,,,
19309,Indonesia,2017,232,shopko,newyorker,lidl,0,0,0
12629,Vietnam,2016,236,under armour,mec,llbean,,,
20690,Vietnam,2017,236,under armour,mec,llbean,,,
38757,Vietnam,2020,236,under armour,mec,llbean,,,
9093,Vietnam,2015,237,coach,samsonite,kate spade,,,
15602,Vietnam,2016,237,coach,samsonite,kate spade,,,
23065,Vietnam,2017,237,coach,samsonite,kate spade,,,
9681,Vietnam,2015,238,walmart,carter's,gap,,,
14835,Vietnam,2016,238,walmart,carter's,gap,,,
19954,Vietnam,2017,238,walmart,carter's,gap,,,
26714,Vietnam,2018,238,walmart,carter's,gap,,,
34213,Vietnam,2019,238,walmart,carter's,gap,,,
39665,Vietnam,2020,238,walmart,carter's,gap,,,
12827,Vietnam,2016,239,,,,,,
9081,Jordan,2015,242,gap,talbots,,1,1,
15407,Jordan,2016,242,gap,talbots,,1,1,
19611,Jordan,2017,242,gap,talbots,,1,1,
26543,Jordan,2018,242,gap,talbots,,1,1,
33666,Jordan,2019,242,gap,talbots,,1,1,
41516,Jordan,2021,242,gap,talbots,,1,1,
12545,Vietnam,2015,243,gap,adidas,levi's,,,
18208,Vietnam,2017,243,gap,adidas,levi's,,,
25278,Vietnam,2018,243,gap,adidas,levi's,,,
31714,Vietnam,2019,243,gap,adidas,levi's,,,
38062,Vietnam,2020,243,gap,adidas,levi's,,,
41789,Vietnam,2021,243,gap,adidas,levi's,,,
9955,Vietnam,2015,244,gap,justice,my dyer,,,
15370,Vietnam,2016,244,gap,justice,my dyer,,,
20808,Vietnam,2017,244,gap,justice,my dyer,,,
28023,Vietnam,2018,244,gap,justice,my dyer,,,
34359,Vietnam,2019,244,gap,justice,my dyer,,,
39707,Vietnam,2020,244,gap,justice,my dyer,,,
12542,Vietnam,2015,245,gap,li & fung,pei,,,
17909,Vietnam,2016,245,gap,li & fung,pei,,,
24057,Vietnam,2017,245,gap,li & fung,pei,,,
38029,Vietnam,2020,245,gap,li & fung,pei,,,
40937,Vietnam,2020,245,gap,li & fung,pei,,,
11508,Vietnam,2015,246,target,levi's,walmart,,,
17205,Vietnam,2016,246,target,levi's,walmart,,,
21818,Vietnam,2017,246,target,levi's,walmart,,,
29021,Vietnam,2018,246,target,levi's,walmart,,,
35837,Vietnam,2019,246,target,levi's,walmart,,,
40035,Vietnam,2020,246,target,levi's,walmart,,,
10143,Jordan,2015,250,perry ellis,copper fit,,0,0,
16175,Jordan,2016,250,perry ellis,copper fit,,0,0,
21090,Jordan,2017,250,perry ellis,copper fit,,0,0,
27582,Jordan,2018,250,perry ellis,copper fit,,0,0,
34326,Jordan,2019,250,perry ellis,copper fit,,0,0,
39821,Jordan,2020,250,perry ellis,copper fit,,0,0,
43692,Jordan,2021,250,perry ellis,copper fit,,0,0,
13557,Vietnam,2016,269,target,macy's,tempted apparel,,,
19091,Vietnam,2017,269,target,macy's,tempted apparel,,,
11688,Vietnam,2015,270,gap,talbots,manduka,,,
17389,Vietnam,2016,270,gap,talbots,manduka,,,
24080,Vietnam,2017,270,gap,talbots,manduka,,,
30843,Vietnam,2018,270,gap,talbots,manduka,,,
37841,Vietnam,2019,270,gap,talbots,manduka,,,
41676,Vietnam,2021,270,gap,talbots,manduka,,,
8062,Jordan,2015,272,hanesbrands,fruit of the loom,,0,0,
12847,Jordan,2016,272,hanesbrands,fruit of the loom,,0,0,
18349,Jordan,2017,272,hanesbrands,fruit of the loom,,0,0,
25156,Jordan,2018,272,hanesbrands,fruit of the loom,,0,0,
33004,Jordan,2019,272,hanesbrands,fruit of the loom,,0,0,
39682,Jordan,2020,272,hanesbrands,fruit of the loom,,0,0,
43115,Jordan,2021,272,hanesbrands,fruit of the loom,,0,0,
10520,Jordan,2015,273,talbots,jab,dillard's,1,0,0
16176,Jordan,2016,273,talbots,jab,dillard's,1,0,0
21630,Jordan,2017,273,talbots,jab,dillard's,1,0,0
28429,Jordan,2018,273,talbots,jab,dillard's,1,0,0
35266,Jordan,2019,273,talbots,jab,dillard's,1,0,0
39991,Jordan,2020,273,talbots,jab,dillard's,1,0,0
10513,Jordan,2015,276,jc penney,bravado,spanx,0,0,0
16368,Jordan,2016,276,jc penney,bravado,spanx,0,0,0
21427,Jordan,2017,276,jc penney,bravado,spanx,0,0,0
28074,Jordan,2018,276,jc penney,bravado,spanx,0,0,0
35888,Jordan,2019,276,jc penney,bravado,spanx,0,0,0
40156,Jordan,2020,276,jc penney,bravado,spanx,0,0,0
11084,Vietnam,2015,278,target,levi's,walmart,,,
16728,Vietnam,2016,278,target,levi's,walmart,,,
22071,Vietnam,2017,278,target,levi's,walmart,,,
37147,Vietnam,2019,278,target,levi's,walmart,,,
9433,Vietnam,2015,279,sketcher,manduka,gap,,,
15173,Vietnam,2016,279,sketcher,manduka,gap,,,
20589,Vietnam,2017,279,sketcher,manduka,gap,,,
27947,Vietnam,2018,279,sketcher,manduka,gap,,,
34700,Vietnam,2019,279,sketcher,manduka,gap,,,
12432,Vietnam,2015,280,puma,adidas,,,,
18155,Vietnam,2017,280,puma,adidas,,,,
22989,Vietnam,2017,280,puma,adidas,,,,
13521,Vietnam,2016,281,fds,primark,kidz concepts,,,
19288,Vietnam,2017,281,fds,primark,kidz concepts,,,
11362,Nicaragua,2015,283,sears,hanesbrands,wb,0,0,0
17174,Nicaragua,2016,283,sears,hanesbrands,wb,0,0,0
23424,Nicaragua,2017,283,sears,hanesbrands,wb,0,0,0
30294,Nicaragua,2018,283,sears,hanesbrands,wb,0,0,0
11491,Vietnam,2015,289,adidas,puma,genisis,,,
16882,Vietnam,2016,289,adidas,puma,genisis,,,
22724,Vietnam,2017,289,adidas,puma,genisis,,,
30769,Vietnam,2018,289,adidas,puma,genisis,,,
37782,Vietnam,2019,289,adidas,puma,genisis,,,
40913,Vietnam,2020,289,adidas,puma,genisis,,,
9906,Vietnam,2015,297,gap,mango,jc penney,,,
15113,Vietnam,2016,297,gap,mango,jc penney,,,
19453,Vietnam,2017,297,gap,mango,jc penney,,,
27695,Vietnam,2018,297,gap,mango,jc penney,,,
35380,Vietnam,2019,297,gap,mango,jc penney,,,
39862,Vietnam,2020,297,gap,mango,jc penney,,,
9546,Vietnam,2015,312,adidas,new balance,,,,
15053,Vietnam,2016,312,adidas,new balance,,,,
22314,Vietnam,2017,312,adidas,new balance,,,,
29370,Vietnam,2018,312,adidas,new balance,,,,
36574,Vietnam,2019,312,adidas,new balance,,,,
40410,Vietnam,2020,312,adidas,new balance,,,,
13556,Vietnam,2016,314,,,,,,
9683,Vietnam,2015,316,,,,,,
21697,Jordan,2017,318,,,,,,
38175,Jordan,2020,318,,,,,,
42958,Jordan,2021,318,,,,,,
8641,Vietnam,2015,325,jc penney,pvh,tesco,,,
14159,Vietnam,2016,325,jc penney,pvh,tesco,,,
19413,Vietnam,2017,325,jc penney,pvh,tesco,,,
27506,Vietnam,2018,325,jc penney,pvh,tesco,,,
34699,Vietnam,2019,325,jc penney,pvh,tesco,,,
39674,Vietnam,2020,325,jc penney,pvh,tesco,,,
13446,Vietnam,2016,326,columbia,fond of bags,fjallraven,,,
18651,Vietnam,2017,326,columbia,fond of bags,fjallraven,,,
25771,Vietnam,2018,326,columbia,fond of bags,fjallraven,,,
32600,Vietnam,2019,326,columbia,fond of bags,fjallraven,,,
41048,Vietnam,2021,326,columbia,fond of bags,fjallraven,,,
8228,Jordan,2015,329,victoria secret,calvin klein,jc penney,0,0,0
13077,Jordan,2016,329,victoria secret,calvin klein,jc penney,0,0,0
18325,Jordan,2017,329,victoria secret,calvin klein,jc penney,0,0,0
24740,Jordan,2018,329,victoria secret,calvin klein,jc penney,0,0,0
32159,Jordan,2019,329,victoria secret,calvin klein,jc penney,0,0,0
38245,Jordan,2020,329,victoria secret,calvin klein,jc penney,0,0,0
41852,Jordan,2021,329,victoria secret,calvin klein,jc penney,0,0,0
8803,Vietnam,2015,330,sainsbury,debenhams,monix,,,
15728,Vietnam,2016,330,sainsbury,debenhams,monix,,,
19046,Vietnam,2017,330,sainsbury,debenhams,monix,,,
30217,Vietnam,2018,330,sainsbury,debenhams,monix,,,
36692,Vietnam,2019,330,sainsbury,debenhams,monix,,,
41959,Vietnam,2021,330,sainsbury,debenhams,monix,,,
12405,Vietnam,2015,335,familly dollars store,kmart,kroger,,,
17202,Vietnam,2016,335,familly dollars store,kmart,kroger,,,
23887,Vietnam,2017,335,familly dollars store,kmart,kroger,,,
30973,Vietnam,2018,335,familly dollars store,kmart,kroger,,,
37741,Vietnam,2019,335,familly dollars store,kmart,kroger,,,
8603,Vietnam,2015,336,kohl's,target,gap,,,
14898,Vietnam,2016,336,kohl's,target,gap,,,
20902,Vietnam,2017,336,kohl's,target,gap,,,
29528,Vietnam,2018,336,kohl's,target,gap,,,
36421,Vietnam,2019,336,kohl's,target,gap,,,
41075,Vietnam,2021,336,kohl's,target,gap,,,
10265,Vietnam,2015,340,american eagle ,walmart,target,,,
18017,Vietnam,2016,340,american eagle ,walmart,target,,,
24221,Vietnam,2017,340,american eagle ,walmart,target,,,
30609,Vietnam,2018,340,american eagle ,walmart,target,,,
37424,Vietnam,2019,340,american eagle ,walmart,target,,,
41938,Vietnam,2021,340,american eagle ,walmart,target,,,
14723,Vietnam,2016,341,,,,,,
9903,Vietnam,2015,342,target,alo,,,,
16052,Vietnam,2016,342,target,alo,,,,
21262,Vietnam,2017,342,target,alo,,,,
29182,Vietnam,2018,342,target,alo,,,,
36226,Vietnam,2019,342,target,alo,,,,
40557,Vietnam,2020,342,target,alo,,,,
16878,Jordan,2015,347,aseel universal garments,dynamic resourcing,,0,0,
17636,Jordan,2016,347,aseel universal garments,dynamic resourcing,,0,0,
23633,Jordan,2017,347,aseel universal garments,dynamic resourcing,,0,0,
14810,Vietnam,2016,351,elija j,tesco,express,,,
22918,Vietnam,2017,351,elija j,tesco,express,,,
32898,Vietnam,2019,351,elija j,tesco,express,,,
39593,Vietnam,2020,351,elija j,tesco,express,,,
8336,Jordan,2015,352,gap,ann taylor,talbots,1,1,1
13608,Jordan,2016,352,gap,ann taylor,talbots,1,1,1
18756,Jordan,2017,352,gap,ann taylor,talbots,1,1,1
25265,Jordan,2018,352,gap,ann taylor,talbots,1,1,1
32473,Jordan,2019,352,gap,ann taylor,talbots,1,1,1
38385,Jordan,2020,352,gap,ann taylor,talbots,1,1,1
41808,Jordan,2021,352,gap,ann taylor,talbots,1,1,1
9282,Vietnam,2015,353,,,,,,
15007,Vietnam,2016,353,,,,,,
8554,Indonesia,2015,355,reebok,converse,adidas,0,0,0
14017,Indonesia,2016,355,reebok,converse,adidas,0,0,0
19475,Indonesia,2017,355,reebok,converse,adidas,0,0,0
25988,Indonesia,2018,355,reebok,converse,adidas,0,0,0
32911,Indonesia,2019,355,reebok,converse,adidas,0,0,0
8373,Jordan,2015,356,under armour,the men's warehouse,ahead/ pga,0,0,0
13231,Jordan,2016,356,under armour,the men's warehouse,ahead/ pga,0,0,0
18441,Jordan,2017,356,under armour,the men's warehouse,ahead/ pga,0,0,0
24904,Jordan,2018,356,under armour,the men's warehouse,ahead/ pga,0,0,0
37805,Jordan,2019,356,under armour,the men's warehouse,ahead/ pga,0,0,0
41696,Jordan,2021,356,under armour,the men's warehouse,ahead/ pga,0,0,0
8914,Indonesia,2015,357,nike,fanatics apparel,,1,0,
14714,Indonesia,2016,357,nike,fanatics apparel,,1,0,
20230,Indonesia,2017,357,nike,fanatics apparel,,1,0,
26896,Indonesia,2018,357,nike,fanatics apparel,,1,0,
33544,Indonesia,2019,357,nike,fanatics apparel,,1,0,
8482,Vietnam,2015,360,euro packaging,susterm u,eco france,,,
14041,Vietnam,2016,360,euro packaging,susterm u,eco france,,,
19482,Vietnam,2017,360,euro packaging,susterm u,eco france,,,
28727,Vietnam,2018,360,euro packaging,susterm u,eco france,,,
35447,Vietnam,2019,360,euro packaging,susterm u,eco france,,,
40006,Vietnam,2020,360,euro packaging,susterm u,eco france,,,
11558,Indonesia,2015,361,gap,columbia,,1,0,
17388,Indonesia,2016,361,gap,columbia,,1,0,
24229,Indonesia,2017,361,gap,columbia,,1,0,
30697,Indonesia,2018,361,gap,columbia,,1,0,
38318,Indonesia,2020,361,gap,columbia,,1,0,
8294,Jordan,2015,364,polo ralph lauren,,,1,,
13515,Jordan,2016,364,polo ralph lauren,,,1,,
18595,Jordan,2017,364,polo ralph lauren,,,1,,
25285,Jordan,2018,364,polo ralph lauren,,,1,,
32243,Jordan,2019,364,polo ralph lauren,,,1,,
38738,Jordan,2020,364,polo ralph lauren,,,1,,
42517,Jordan,2021,364,polo ralph lauren,,,1,,
10534,Nicaragua,2015,365,walmart,target,hanesbrands ,0,1,0
17097,Nicaragua,2016,365,walmart,target,hanesbrands ,0,1,0
21798,Nicaragua,2017,365,walmart,target,hanesbrands ,0,1,0
29497,Nicaragua,2018,365,walmart,target,hanesbrands ,0,1,0
34848,Nicaragua,2019,365,walmart,target,hanesbrands ,0,1,0
43340,Nicaragua,2021,365,walmart,target,hanesbrands ,0,1,0
8731,Vietnam,2015,367,,,,,,
14001,Vietnam,2016,367,,,,,,
10888,Vietnam,2015,368,jc penney,abercrombie & fitch,chaus,,,
16296,Vietnam,2016,368,jc penney,abercrombie & fitch,chaus,,,
22015,Vietnam,2017,368,jc penney,abercrombie & fitch,chaus,,,
29556,Vietnam,2018,368,jc penney,abercrombie & fitch,chaus,,,
36382,Vietnam,2019,368,jc penney,abercrombie & fitch,chaus,,,
40194,Vietnam,2020,368,jc penney,abercrombie & fitch,chaus,,,
11782,Nicaragua,2015,370,target,walmart,old navy,1,0,0
17360,Nicaragua,2016,370,target,walmart,old navy,1,0,0
23246,Nicaragua,2017,370,target,walmart,old navy,1,0,0
30196,Nicaragua,2018,370,target,walmart,old navy,1,0,0
36899,Nicaragua,2019,370,target,walmart,old navy,1,0,0
10788,Nicaragua,2015,371,levis,jc penney,gap,1,0,1
16763,Nicaragua,2016,371,levis,jc penney,gap,1,0,1
22471,Nicaragua,2017,371,levis,jc penney,gap,1,0,1
29841,Nicaragua,2018,371,levis,jc penney,gap,1,0,1
10422,Haiti,2015,372,,,,,,
8375,Jordan,2015,373,,,,,,
14141,Jordan,2016,373,,,,,,
13682,Vietnam,2016,374,coach,michael kors,ralph laurent,,,
19181,Vietnam,2017,374,coach,michael kors,ralph laurent,,,
28885,Vietnam,2018,374,coach,michael kors,ralph laurent,,,
36727,Vietnam,2019,374,coach,michael kors,ralph laurent,,,
41000,Vietnam,2020,374,coach,michael kors,ralph laurent,,,
8895,Indonesia,2015,376,nike,gap,fanatics,1,1,0
14949,Indonesia,2016,376,nike,gap,fanatics,1,1,0
20193,Indonesia,2017,376,nike,gap,fanatics,1,1,0
27127,Indonesia,2018,376,nike,gap,fanatics,1,1,0
11099,Nicaragua,2015,377,levis,pvh,calvin klein,1,1,0
17518,Nicaragua,2016,377,levis,pvh,calvin klein,1,1,0
23804,Nicaragua,2017,377,levis,pvh,calvin klein,1,1,0
30798,Nicaragua,2018,377,levis,pvh,calvin klein,1,1,0
37078,Nicaragua,2019,377,levis,pvh,calvin klein,1,1,0
13759,Vietnam,2016,384,jc penney,urban,,,,
22107,Vietnam,2017,384,jc penney,urban,,,,
9116,Vietnam,2015,385,kohl's,belk,burton,,,
14825,Vietnam,2016,385,kohl's,belk,burton,,,
21243,Vietnam,2017,385,kohl's,belk,burton,,,
10345,Vietnam,2015,386,walmart,g-iii,l brands,,,
16715,Vietnam,2016,386,walmart,g-iii,l brands,,,
22725,Vietnam,2017,386,walmart,g-iii,l brands,,,
30189,Vietnam,2018,386,walmart,g-iii,l brands,,,
36833,Vietnam,2019,386,walmart,g-iii,l brands,,,
40607,Vietnam,2020,386,walmart,g-iii,l brands,,,
10346,Vietnam,2015,388,,,,,,
17763,Vietnam,2016,388,,,,,,
10385,Indonesia,2015,397,adidas,nike,h&m,0,1,1
16930,Indonesia,2016,397,adidas,nike,h&m,0,1,1
22801,Indonesia,2017,397,adidas,nike,h&m,0,1,1
29277,Indonesia,2018,397,adidas,nike,h&m,0,1,1
35065,Indonesia,2019,397,adidas,nike,h&m,0,1,1
8523,Vietnam,2015,399,one step up,f&t apparel llc,la plata holding inc.,,,
18986,Vietnam,2017,399,one step up,f&t apparel llc,la plata holding inc.,,,
12964,Vietnam,2016,400,walmart,c&a,primark,,,
20974,Vietnam,2017,400,walmart,c&a,primark,,,
8069,Vietnam,2015,401,h&m,nike,c&a,,,
14365,Vietnam,2016,401,h&m,nike,c&a,,,
19684,Vietnam,2017,401,h&m,nike,c&a,,,
26214,Vietnam,2018,401,h&m,nike,c&a,,,
33804,Vietnam,2019,401,h&m,nike,c&a,,,
39226,Vietnam,2020,401,h&m,nike,c&a,,,
42006,Vietnam,2021,401,h&m,nike,c&a,,,
12524,Indonesia,2015,404,gap,h&m,american eagle,1,1,1
18442,Indonesia,2017,404,gap,h&m,american eagle,1,1,1
25238,Indonesia,2018,404,gap,h&m,american eagle,1,1,1
37252,Indonesia,2019,404,gap,h&m,american eagle,1,1,1
8912,Jordan,2015,407,polo ralph lauren,qvc,tko,1,0,0
14321,Jordan,2016,407,polo ralph lauren,qvc,tko,1,0,0
20968,Jordan,2017,407,polo ralph lauren,qvc,tko,1,0,0
26766,Jordan,2018,407,polo ralph lauren,qvc,tko,1,0,0
33508,Jordan,2019,407,polo ralph lauren,qvc,tko,1,0,0
11393,Vietnam,2015,409,victoria secret,adidas,tommy hilfiger,,,
17051,Vietnam,2016,409,victoria secret,adidas,tommy hilfiger,,,
22754,Vietnam,2017,409,victoria secret,adidas,tommy hilfiger,,,
29514,Vietnam,2018,409,victoria secret,adidas,tommy hilfiger,,,
36526,Vietnam,2019,409,victoria secret,adidas,tommy hilfiger,,,
40808,Vietnam,2020,409,victoria secret,adidas,tommy hilfiger,,,
8378,Jordan,2015,411,,,,,,
13671,Jordan,2016,411,,,,,,
18875,Jordan,2017,411,,,,,,
25039,Jordan,2018,411,,,,,,
31942,Jordan,2019,411,,,,,,
38667,Jordan,2020,411,,,,,,
42978,Jordan,2021,411,,,,,,
8701,Jordan,2015,412,,,,,,
14124,Jordan,2016,412,,,,,,
19507,Jordan,2017,412,,,,,,
25814,Jordan,2018,412,,,,,,
34020,Jordan,2019,412,,,,,,
39651,Jordan,2020,412,,,,,,
43211,Jordan,2021,412,,,,,,
17647,Vietnam,2016,419,walmart,gildan,,,,
25020,Vietnam,2018,419,walmart,gildan,,,,
10371,Haiti,2015,421,walmart,target,gap,,,
16105,Haiti,2016,421,walmart,target,gap,,,
20805,Haiti,2017,421,walmart,target,gap,,,
28525,Haiti,2018,421,walmart,target,gap,,,
34996,Haiti,2019,421,walmart,target,gap,,,
42150,Haiti,2021,421,walmart,target,gap,,,
12740,Vietnam,2016,422,south island garment,,,,,
18775,Vietnam,2017,422,south island garment,,,,,
25389,Vietnam,2018,422,south island garment,,,,,
12014,Vietnam,2015,424,viet tien,nike,ocean sky vietnam,,,
18209,Vietnam,2016,424,viet tien,nike,ocean sky vietnam,,,
24586,Vietnam,2018,424,viet tien,nike,ocean sky vietnam,,,
12985,Indonesia,2016,425,gap,american eagle,,1,1,
18605,Indonesia,2017,425,gap,american eagle,,1,1,
25707,Indonesia,2018,425,gap,american eagle,,1,1,
30853,Indonesia,2018,425,gap,american eagle,,1,1,
37662,Indonesia,2019,425,gap,american eagle,,1,1,
9332,Jordan,2015,426,robentex,abu ghosh,,0,0,
15669,Jordan,2016,426,robentex,abu ghosh,,0,0,
21020,Jordan,2017,426,robentex,abu ghosh,,0,0,
27195,Jordan,2018,426,robentex,abu ghosh,,0,0,
37631,Jordan,2019,426,robentex,abu ghosh,,0,0,
8064,Indonesia,2015,428,h&m,buckaro,holy fashion,1,0,0
13514,Indonesia,2016,428,h&m,buckaro,holy fashion,1,0,0
19448,Indonesia,2017,428,h&m,buckaro,holy fashion,1,0,0
26769,Indonesia,2018,428,h&m,buckaro,holy fashion,1,0,0
